Q2,x,y,gen,rec,gen_rec,purity,stability
10.0,0.08,0.02403846153846154,908288.5576488038,807850.8407888765,253349.7540359384,0.3136095690493299,0.27893091011931237
10.0,0.13,0.014792899408284023,762319.315788417,479646.52257359284,124865.2264024839,0.26032759652359544,0.16379648766126825
10.0,0.2,0.009615384615384616,653773.4451427454,277013.7815684921,58982.644704040074,0.21292314183818511,0.09021878319203032
10.0,0.32,0.006009615384615385,392613.9184140587,129218.95718246611,17581.534514556886,0.13606002476657153,0.044780721441502844
12.0,0.0032,0.7211538461538461,923909.4494653272,405691.51118684077,366770.0603353107,0.9040614610405174,0.396976197773021
12.0,0.005,0.46153846153846156,1007154.7385069458,593489.6993464028,532977.4911769098,0.8980400026552545,0.5291912660481755
12.0,0.008,0.28846153846153844,1044152.6447476652,863995.4931346921,736465.9755008663,0.8523956216818545,0.7053240531501447
12.0,0.013,0.1775147928994083,1060669.5671765727,1023506.4917115824,779504.3562298664,0.7616017705235286,0.7349172450613924
12.0,0.02,0.11538461538461539,1046889.7347501674,1012795.9090519685,714474.8730669693,0.7054480243070456,0.6824738550306576
12.0,0.032,0.07211538461538461,1017442.4216197989,949713.6014199505,594420.4426123902,0.6258944188265294,0.5842300556586337
12.0,0.05,0.046153846153846156,948920.7891433645,877534.65040569,436801.8114338152,0.49776018671385674,0.4603143027650778
12.0,0.08,0.028846153846153848,896916.0790958228,799168.9321616356,309951.84717992024,0.38784271348179866,0.3455750815532055
12.0,0.13,0.01775147928994083,665584.7826774473,483374.8135625975,131380.32012012164,0.271798025949707,0.19739081111743292
12.0,0.2,0.011538461538461539,598950.7984786007,318573.68068780133,80413.81662524531,0.2524182677352118,0.13425780018910574
12.0,0.32,0.007211538461538462,365165.55929936114,136736.522107776,24822.574850281133,0.1815358067299381,0.067976221245804
15.0,0.0032,0.9014423076923077,520613.3949587101,203107.24140379837,183385.0301676634,0.902897547621529,0.35224800580132537
15.0,0.005,0.5769230769230769,793189.8062423774,402229.5332297952,359313.8496388392,0.8933054884201203,0.45299857210853084
15.0,0.008,0.3605769230769231,832264.1255884432,581107.8031347019,506456.0328768022,0.8715354193228837,0.60852801088683
15.0,0.013,0.22189349112426038,870489.0032095946,767338.4630808127,619809.311945945,0.8077391421999779,0.7120242871083216
15.0,0.02,0.14423076923076922,848309.1359479389,795941.0536069607,592627.1767486818,0.7445616406680837,0.6985981308411272
15.0,0.032,0.09014423076923077,820371.9414396406,774332.1999492752,521462.8366836246,0.673435557397438,0.6356419696272506
15.0,0.05,0.057692307692307696,775068.3827775352,716947.6923106085,404239.878645427,0.5638345488533845,0.5215538236726841
15.0,0.08,0.036057692307692304,738636.7710200922,667632.8810586291,300324.84096422285,0.44983530542715944,0.4065934065934195
15.0,0.13,0.022189349112426034,566011.3360346949,434687.64536291617,135155.6166752971,0.3109258294250739,0.23878605969653657
15.0,0.2,0.014423076923076924,489467.1983785127,296337.18397781794,84849.79007757714,0.28632852934152364,0.17335133050521898
15.0,0.32,0.009014423076923076,300513.6057919816,120507.46604121492,27087.752783386662,0.2247807017543821,0.09013819095477847
15.0,0.5,0.0057692307692307696,300513.6057919816,120507.46604121492,27087.752783386662,0.2247807017543821,0.09013819095477847
