Q2,x,y,sigma_red_0,sigma_red_unc
1.2589254117941673,0.0007943282347242,0.6095743047927362,0.26090237642931663,0.017669869975781075
1.2589254117941673,0.0012589254117941,0.3846153846153846,0.24058214923229454,0.0132564883676444
1.99526231496888,0.0012589254117941,0.6095743047927359,0.3660450882618239,0.019642745444273784
1.2589254117941673,0.0019952623149688,0.2426759017231511,0.22411556515167935,0.009297172978535264
1.99526231496888,0.0019952623149688,0.3846153846153844,0.3444163517037155,0.012161939293470553
3.1622776601683795,0.0019952623149688,0.6095743047927357,0.43427098243370205,0.011286061520561573
1.2589254117941673,0.0031622776601683,0.1531181425205758,0.21237473055218622,0.008534240540787927
1.99526231496888,0.0031622776601683,0.2426759017231512,0.32804580581894016,0.01109264844427357
3.1622776601683795,0.0031622776601683,0.3846153846153846,0.4237968823659858,0.00976177395932843
5.011872336272724,0.0031622776601683,0.6095743047927361,0.5010875544745119,0.008872714526484145
1.2589254117941673,0.0050118723362727,0.0966110165965222,0.20650322847075922,0.008761858495817332
1.99526231496888,0.0050118723362727,0.1531181425205758,0.3177318199410664,0.010883676518613715
3.1622776601683795,0.0050118723362727,0.2426759017231512,0.4082893649137982,0.009294881237217136
5.011872336272724,0.0050118723362727,0.3846153846153846,0.4920779503305859,0.008068042254884203
7.943282347242816,0.0050118723362727,0.6095743047927359,0.5449098551253897,0.007401461400729394
1.2589254117941673,0.0079432823472428,0.0609574304792736,0.20511100691493064,0.00775756444078235
1.99526231496888,0.0079432823472428,0.0966110165965223,0.31212754405523674,0.009398771356814844
3.1622776601683795,0.0079432823472428,0.1531181425205759,0.3933041642837349,0.008171711473518693
5.011872336272724,0.0079432823472428,0.2426759017231513,0.468041587437836,0.007148409235301776
7.943282347242816,0.0079432823472428,0.3846153846153847,0.529195447907844,0.006434678369813258
12.589254117941676,0.0079432823472428,0.6095743047927362,0.562860096906742,0.006053244126330548
1.2589254117941673,0.0125892541179416,0.0384615384615384,0.2055783246558275,0.0077010842226140595
1.99526231496888,0.0125892541179416,0.0609574304792735,0.3089117642067219,0.008743601874941182
3.1622776601683795,0.0125892541179416,0.0966110165965223,0.38112588776709344,0.007674816089086902
5.011872336272724,0.0125892541179416,0.1531181425205758,0.4430221100293884,0.006759385182503966
7.943282347242816,0.0125892541179416,0.2426759017231512,0.49650232122505267,0.006060912571291062
12.589254117941676,0.0125892541179416,0.3846153846153846,0.5388652850134892,0.005559181695774089
19.952623149688808,0.0125892541179416,0.6095743047927362,0.5585653788716435,0.005264303920642328
1.2589254117941673,0.0199526231496888,0.0242675901723151,0.20742375297624693,0.007249204616953959
1.99526231496888,0.0199526231496888,0.0384615384615384,0.30855220952048873,0.007796435834478841
3.1622776601683795,0.0199526231496888,0.0609574304792735,0.37335885168184774,0.0064082229422778485
5.011872336272724,0.0199526231496888,0.0966110165965222,0.4216850774806759,0.00567028815401319
7.943282347242816,0.0199526231496888,0.1531181425205758,0.4637081633097397,0.0050971983913643305
12.589254117941676,0.0199526231496888,0.2426759017231511,0.4995224498799789,0.004671910854821407
19.952623149688808,0.0199526231496888,0.3846153846153846,0.5268458750935077,0.004379115544455515
31.622776601683796,0.0199526231496888,0.6095743047927356,0.5386944511357189,0.004190869713082917
1.2589254117941673,0.0316227766016838,0.0153118142520575,0.21042515976346668,0.0065135229473379476
1.99526231496888,0.0316227766016838,0.0242675901723151,0.310008955720514,0.00730193912661451
3.1622776601683795,0.0316227766016838,0.0384615384615384,0.3676607419493545,0.0063201695517337
5.011872336272724,0.0316227766016838,0.0609574304792735,0.40338092543784526,0.005546278517257832
7.943282347242816,0.0316227766016838,0.0966110165965222,0.4341945804136009,0.004976190168897697
12.589254117941676,0.0316227766016838,0.1531181425205758,0.4607048938078699,0.004562873601176379
19.952623149688808,0.0316227766016838,0.2426759017231512,0.48282219585351666,0.004268969942254778
31.622776601683796,0.0316227766016838,0.3846153846153843,0.5005883338270937,0.004046518274528415
50.11872336272725,0.0316227766016838,0.6095743047927358,0.5055620886337062,0.0039022337532523396
1.2589254117941673,0.0501187233627272,0.0096611016596522,0.21234995440622773,0.005172900468075633
1.99526231496888,0.0501187233627272,0.0153118142520575,0.31058849783262266,0.005871452362937565
3.1622776601683795,0.0501187233627272,0.0242675901723151,0.3616631011275044,0.0051404843623281595
5.011872336272724,0.0501187233627272,0.0384615384615384,0.38685034599552154,0.004609676920357439
7.943282347242816,0.0501187233627272,0.0609574304792735,0.4079586084771141,0.004225068082168011
12.589254117941676,0.0501187233627272,0.0966110165965223,0.42578832265238237,0.003935313608990718
19.952623149688808,0.0501187233627272,0.1531181425205759,0.4406672380413526,0.0037138413255478537
31.622776601683796,0.0501187233627272,0.2426759017231511,0.45371111192024527,0.003531277002283523
50.11872336272725,0.0501187233627272,0.3846153846153847,0.46269448602269325,0.0033974597593846635
79.43282347242814,0.0501187233627272,0.6095743047927357,0.46347766358792886,0.0032994254087711445
1.2589254117941673,0.0794328234724281,0.0060957430479273,0.2131169085165775,0.006663818432540771
1.99526231496888,0.0794328234724281,0.0096611016596522,0.3103270012477436,0.007387877901797613
3.1622776601683795,0.0794328234724281,0.0153118142520575,0.35589608265694916,0.005569329469160323
5.011872336272724,0.0794328234724281,0.0242675901723151,0.37232910153474164,0.004474768831249945
7.943282347242816,0.0794328234724281,0.0384615384615384,0.3853031811261977,0.003855829090668298
12.589254117941676,0.0794328234724281,0.0609574304792735,0.395469138265027,0.003480358223643227
19.952623149688808,0.0794328234724281,0.0966110165965223,0.4035318297975168,0.0032325995208126873
31.622776601683796,0.0794328234724281,0.1531181425205758,0.4103147061149245,0.0030506349434049505
50.11872336272725,0.0794328234724281,0.2426759017231512,0.4153714008171762,0.0029196779735131016
79.43282347242814,0.0794328234724281,0.3846153846153844,0.4183064577320633,0.00282500896403844
125.89254117941675,0.0794328234724281,0.6095743047927359,0.41690266475390675,0.0027700213560453734
1.99526231496888,0.1258925411794167,0.0060957430479273,0.31482761491070516,0.005624166715976982
3.1622776601683795,0.1258925411794167,0.0096611016596522,0.35289937899838264,0.005014412423571093
5.011872336272724,0.1258925411794167,0.0153118142520575,0.36082087001907587,0.004153144753944619
7.943282347242816,0.1258925411794167,0.0242675901723151,0.3660308256747152,0.003597360808728381
12.589254117941676,0.1258925411794167,0.0384615384615384,0.36928352101108,0.0032250469377690695
19.952623149688808,0.1258925411794167,0.0609574304792736,0.3709759183451472,0.0029683383866123797
31.622776601683796,0.1258925411794167,0.0966110165965222,0.3718034937412433,0.002785104162562862
50.11872336272725,0.1258925411794167,0.1531181425205759,0.37190047422514305,0.0026555230942645566
79.43282347242814,0.1258925411794167,0.2426759017231511,0.37139893555111136,0.002560060513223595
125.89254117941675,0.1258925411794167,0.3846153846153846,0.3703075795788659,0.0024943076805770594
199.52623149688807,0.1258925411794167,0.6095743047927362,0.36805149440114515,0.0024657332509762037
3.1622776601683795,0.199526231496888,0.0060957430479273,0.34364932452071295,0.004214160236272263
5.011872336272724,0.199526231496888,0.0096611016596522,0.3425737458115325,0.003496885996481039
