Q2,x,y,sigma_red_0,sigma_red_unc
6.5,0.0008,0.8125,0.6895796212148264,0.01486915015572803
6.5,0.0013,0.5,0.6883319243166025,0.009177144312727033
6.5,0.002,0.325,0.6503578642730901,0.006947469603893678
6.5,0.0032,0.203125,0.6012123866135887,0.007109289301331752
6.5,0.005,0.13,0.5561108466813525,0.007253540379010172
6.5,0.008,0.08125,0.513053871712666,0.006595812907502033
6.5,0.013,0.05,0.47498251658586044,0.006298440465012491
6.5,0.02,0.0325,0.44698175114330213,0.005311541899120987
6.5,0.032,0.0203125,0.42105119155305815,0.005192683745045996
6.5,0.05,0.013,0.39939024181226435,0.004382472721108528
6.5,0.08,0.008125,0.3797787058281539,0.0040624282164113115
8.5,0.0013,0.6538461538461539,0.7332149938051205,0.00848722349015181
8.5,0.002,0.425,0.7095971515142666,0.006486345692888774
8.5,0.0032,0.265625,0.6578619281965847,0.006585896700288482
8.5,0.005,0.17,0.6050871746083072,0.006750650285964616
8.5,0.008,0.10625,0.553015977982058,0.006181341911555652
8.5,0.013,0.0653846153846153,0.5061265656907438,0.005911401244166667
8.5,0.02,0.0425,0.47092080872050646,0.005004507781226277
8.5,0.032,0.0265625,0.4381413515023656,0.004894591131437517
8.5,0.05,0.017,0.4110756604553168,0.004180444952573046
8.5,0.08,0.010625,0.3865861240633545,0.0037693927848707815
8.5,0.13,0.0065384615384615,0.36525698535527396,0.0034652937020151486
10.0,0.0013,0.7692307692307693,0.7432604167388399,0.008342678544857852
10.0,0.002,0.5,0.7392782000423219,0.006296762930206609
10.0,0.0032,0.3125,0.689869348365253,0.006334160597640134
10.0,0.005,0.2,0.6334395220831195,0.006494145467995919
10.0,0.008,0.125,0.5762221092530814,0.005964003372397168
10.0,0.013,0.0769230769230769,0.5241264151372298,0.005705827197747314
10.0,0.02,0.05,0.48466874600957094,0.004841707395650395
10.0,0.032,0.03125,0.4478676730459896,0.004739164621513483
10.0,0.05,0.02,0.41762906778152026,0.004073025819409541
10.0,0.08,0.0125,0.39032176349161846,0.0036289126875255076
10.0,0.13,0.0076923076923076,0.36633447039663064,0.0033223693028592164
12.0,0.0013,0.9230769230769232,0.7326298749661265,0.008543102181956544
12.0,0.002,0.6,0.7634906300685085,0.006157315202041229
12.0,0.0032,0.375,0.7227884205611963,0.006104264372220883
12.0,0.005,0.24,0.6638556460122728,0.0062456505627548915
12.0,0.008,0.15,0.6013480362178859,0.005748064497517571
12.0,0.013,0.0923076923076923,0.5435860955791331,0.005499128482354144
12.0,0.02,0.06,0.49946580994522294,0.004678733585535094
12.0,0.032,0.0375,0.4582607567075747,0.004584770430821874
12.0,0.05,0.024,0.424548402362041,0.003964261081716799
12.0,0.08,0.015,0.39416350052020455,0.0034958157887498855
12.0,0.13,0.0092307692307692,0.36730576849636365,0.0031853619079341426
12.0,0.2,0.006,0.33594198545104587,0.0028679939219866187
15.0,0.002,0.75,0.7729432078395321,0.006126107193235023
15.0,0.0032,0.46875,0.7566253180665866,0.0058894916271087245
15.0,0.005,0.3,0.6985460802991486,0.005992983144563265
15.0,0.008,0.1875,0.6307111737248414,0.005521021078156646
15.0,0.013,0.1153846153846153,0.5663830049348481,0.005278094185765608
15.0,0.02,0.075,0.5167310530044037,0.004505439528197196
15.0,0.032,0.046875,0.47028857637663246,0.004421430161134081
15.0,0.05,0.03,0.43244449357145964,0.0038455679445927996
15.0,0.08,0.01875,0.3984119631508936,0.003359882167333455
15.0,0.13,0.0115384615384615,0.36809644398984526,0.003044464715311713
15.0,0.2,0.0075,0.33379392481396797,0.0027800867947406645
18.0,0.002,0.9,0.7575924947334287,0.006306285920293659
18.0,0.0032,0.5625,0.7760726819309981,0.005762527844092375
18.0,0.005,0.36,0.724064926458506,0.005824218253241441
18.0,0.008,0.225,0.65343454880636,0.005363550086727576
18.0,0.013,0.1384615384615384,0.584196031738214,0.005121596612298394
18.0,0.02,0.09,0.5301951640765505,0.004383424652943631
18.0,0.032,0.05625,0.47959812996740897,0.004306402608162521
18.0,0.05,0.036,0.43847047470672207,0.003759332697991085
18.0,0.08,0.0225,0.40155282110170387,0.003265790205661467
18.0,0.13,0.0138461538461538,0.368604206200515,0.002948044619153196
18.0,0.2,0.009,0.33195463282121035,0.0027186129524151906
18.0,0.32,0.005625,0.24917989170493307,0.002792614016124479
22.0,0.0032,0.6875,0.7837324348034196,0.005679034803080117
22.0,0.005,0.44,0.7475276561140313,0.005673599596762742
22.0,0.008,0.275,0.6766073890075275,0.005217314437515189
22.0,0.013,0.1692307692307692,0.6027515277618655,0.004973128551876113
22.0,0.02,0.11,0.5442284675242194,0.004267764971794926
22.0,0.032,0.06875,0.4892258489876866,0.004196973250401935
22.0,0.05,0.044,0.4446026980377803,0.0036742472633149274
22.0,0.08,0.0275,0.4046257911191878,0.0031765846280390445
22.0,0.13,0.0169230769230769,0.3689184900036477,0.002858302934527645
22.0,0.2,0.011,0.3298398787656436,0.0026597371648753045
22.0,0.32,0.006875,0.24511417381527503,0.002674186494248174
27.0,0.0032,0.84375,0.7713289173096671,0.005675340272027493
27.0,0.005,0.54,0.7659369599007437,0.005539602398915421
27.0,0.008,0.3375,0.6997070381433654,0.005080239368232959
27.0,0.013,0.2076923076923077,0.6221921593492382,0.004832696124970441
27.0,0.02,0.135,0.5591073501062304,0.004156161252687491
27.0,0.032,0.084375,0.499426875208507,0.004091640568634198
27.0,0.05,0.054,0.45102216436215137,0.0035902303074364437
27.0,0.08,0.03375,0.40774426323186624,0.003094184979271104
27.0,0.13,0.0207692307692307,0.3691296638413775,0.0027781229590008957
27.0,0.2,0.0135,0.32746519869126217,0.0026039519803751593
27.0,0.32,0.0084375,0.2409542409665939,0.002563731407823355
27.0,0.5,0.0054,0.11184832193335284,0.00190983440993808
35.0,0.005,0.7,0.7728839909339001,0.005418985194375784
35.0,0.008,0.4375,0.7251264688149307,0.004941296136963474
35.0,0.013,0.2692307692307692,0.6460500811952699,0.004686351786255799
35.0,0.02,0.175,0.5777176281900606,0.0040378613612603725
35.0,0.032,0.109375,0.5121700411279899,0.003976430367473595
35.0,0.05,0.07,0.45894147304683713,0.0034948984255588657
35.0,0.08,0.04375,0.4114775626404258,0.0030032179860589397
35.0,0.13,0.0269230769230769,0.36925688857096123,0.002692599717446094
35.0,0.2,0.0175,0.32459450728567935,0.0025424564621568365
35.0,0.32,0.0109375,0.2358905035374224,0.0024405030480743775
35.0,0.5,0.007,0.10718768152999275,0.0018044303047556997
45.0,0.005,0.9,0.7495342610996798,0.005400327616523531
45.0,0.008,0.5625,0.7396103241404836,0.00484449356462965
45.0,0.013,0.3461538461538461,0.6656943573636354,0.004580466942169033
45.0,0.02,0.225,0.5938677421565269,0.003952859301173764
45.0,0.032,0.140625,0.5232812431008073,0.0038878215911509672
45.0,0.05,0.09,0.46574318318193114,0.003418731722973755
45.0,0.08,0.05625,0.41454504008270027,0.002930268146453793
45.0,0.13,0.0346153846153846,0.369146719621186,0.0026251837721524432
45.0,0.2,0.0225,0.3218687336219969,0.0024910126466249345
45.0,0.32,0.0140625,0.23130594656569498,0.002338119684371396
45.0,0.5,0.009,0.10312346331055172,0.001713690472320618
45.0,0.8,0.005625,0.006532801687092211,0.000911936635889097
60.0,0.008,0.75,0.7354420981458476,0.004764477642160574
60.0,0.013,0.4615384615384615,0.6825113155839343,0.004481685637012212
60.0,0.02,0.3,0.6103397887089842,0.003877037925799915
60.0,0.032,0.1875,0.5351067701811396,0.003801996901750852
60.0,0.05,0.12,0.47299224830061115,0.0033413355361029498
60.0,0.08,0.075,0.4177142111941713,0.0028579804412457166
60.0,0.13,0.0461538461538461,0.36883850960827,0.0025598792765813222
60.0,0.2,0.03,0.31872682410218706,0.0024373132734366474
60.0,0.32,0.01875,0.22611148395055194,0.002232905637695036
60.0,0.5,0.012,0.0987808081246468,0.0016183590088370509
60.0,0.8,0.0075,0.00590191189631444,0.0008701948293438954
70.0,0.008,0.875,0.7199257835601252,0.004747672014956299
70.0,0.013,0.5384615384615384,0.6874961924213291,0.004433712550314791
70.0,0.02,0.35,0.6178969189052391,0.0038440091174155185
70.0,0.032,0.21875,0.5409771351991701,0.0037623023913638527
70.0,0.05,0.14,0.4766336609514969,0.003303782604960485
70.0,0.08,0.0875,0.41927266217323744,0.002823743074157727
70.0,0.13,0.0538461538461538,0.36860817758132286,0.0025293287273518363
70.0,0.2,0.035,0.31704866595729436,0.0024105860673790678
70.0,0.32,0.021875,0.22346251430210862,0.00218219515463346
70.0,0.5,0.014,0.09658686769274924,0.0015709470098664016
70.0,0.8,0.00875,0.005607736507980052,0.000847726386052013
90.0,0.013,0.6923076923076923,0.6858461033757519,0.004356008302061841
90.0,0.02,0.45,0.6273123362344071,0.003797566102390362
90.0,0.032,0.28125,0.5496803636298384,0.0037057786984636956
90.0,0.05,0.18,0.4822044882759493,0.0032477724608575304
90.0,0.08,0.1125,0.4216324081586359,0.002773974810913168
90.0,0.13,0.0692307692307692,0.3681608833094509,0.0024851496253274173
90.0,0.18,0.05,0.3297079383999593,0.002391750611158753
90.0,0.32,0.028125,0.21927116269483116,0.002106403158019735
90.0,0.5,0.018,0.09319627974796806,0.001498782128554247
90.0,0.8,0.01125,0.0051818245098148,0.0008116287596187067
120.0,0.013,0.9230769230769232,0.6622012528612992,0.0042776628901896475
120.0,0.02,0.6,0.6308461967198999,0.0037486910585553877
120.0,0.032,0.375,0.5578016202961258,0.0036517341664007003
120.0,0.05,0.24,0.48798261390228587,0.0031915680062219636
120.0,0.08,0.15,0.42410535146939354,0.002725919624577048
120.0,0.13,0.0923076923076923,0.36758738223802173,0.0024420499971857827
120.0,0.18,0.0666666666666666,0.3272292917518652,0.0023526134348514516
120.0,0.25,0.048,0.27078325869449316,0.002044098399133346
120.0,0.4,0.03,0.15477881508520577,0.0020077652416804026
120.0,0.65,0.0184615384615384,0.028163533171402966,0.0008281480510443783
150.0,0.02,0.75,0.6246654003934652,0.003710324378219543
150.0,0.032,0.46875,0.5619509910171258,0.0036162303884473552
150.0,0.05,0.3,0.49193028036397396,0.003154577636644609
150.0,0.08,0.1875,0.4258956201229656,0.002695905330981141
150.0,0.13,0.1153846153846153,0.36714447907684694,0.0024137322767414037
150.0,0.18,0.0833333333333333,0.3253687356098437,0.0023251831162159455
150.0,0.25,0.06,0.2677974697347105,0.002012249016133047
150.0,0.4,0.0375,0.15139814746481012,0.0019443171447750352
150.0,0.65,0.023076923076923,0.02693044880986999,0.0008007655505268304
200.0,0.032,0.625,0.5624429387339535,0.0035774143455433328
200.0,0.05,0.4,0.4960325430960788,0.0031178411652412886
200.0,0.08,0.25,0.4281029861707257,0.0026691240483071644
200.0,0.13,0.1538461538461538,0.36666702833320414,0.002384011107534994
200.0,0.18,0.1111111111111111,0.323121036483379,0.0022937873849935148
200.0,0.25,0.08,0.26414776548862573,0.0019748156090495907
200.0,0.4,0.05,0.14728413175328417,0.0018694230707301646
200.0,0.65,0.0307692307692307,0.025464190710668404,0.000767207558094867
250.0,0.032,0.78125,0.5566167480431793,0.003553020560184931
250.0,0.05,0.5,0.4979910296449075,0.0031013784699189684
250.0,0.08,0.3125,0.4297895029527372,0.0026612524434355724
250.0,0.13,0.1923076923076923,0.36646639323448776,0.0023671172694399757
250.0,0.18,0.1388888888888889,0.32157132580446895,0.0022730850831054555
250.0,0.25,0.1,0.2615193680620067,0.0019488476446608495
250.0,0.4,0.0625,0.14429132464676847,0.001816403721171399
250.0,0.65,0.0384615384615384,0.02443806842302477,0.0007433668470705575
300.0,0.032,0.9375,0.5462866755774974,0.003537648538048453
300.0,0.05,0.6,0.4982632848719318,0.003099496525689653
300.0,0.08,0.375,0.43118056692003576,0.002667292581387112
300.0,0.13,0.2307692307692307,0.3665009258709372,0.002358572837791005
300.0,0.18,0.1666666666666666,0.32050139614494194,0.0022592806225119628
300.0,0.25,0.12,0.2595480303576267,0.001930014893370341
300.0,0.4,0.075,0.141986159911841,0.0017763601713971164
300.0,0.65,0.0461538461538461,0.023659151130731658,0.0007251072936310092
400.0,0.05,0.8,0.49451698006978495,0.003125563414949611
400.0,0.08,0.5,0.4334008907519707,0.0027134009094234813
400.0,0.13,0.3076923076923077,0.36717309435120843,0.002359694786095641
400.0,0.18,0.2222222222222222,0.3193791873682597,0.002245865069159391
400.0,0.25,0.16,0.25689119447499714,0.0019061252133613805
400.0,0.4,0.1,0.13864139936737008,0.0017194145292635907
400.0,0.65,0.0615384615384615,0.02253243869866794,0.0006987731959957024
500.0,0.08,0.625,0.43495687810288575,0.002797837367591801
500.0,0.13,0.3846153846153846,0.36852781270910806,0.0023812249336045673
500.0,0.18,0.2777777777777778,0.31925381702524513,0.002246833892927988
500.0,0.25,0.2,0.25538513052056727,0.0018948319048362105
500.0,0.4,0.125,0.13634586856575462,0.001681206609833566
500.0,0.65,0.0769230769230769,0.021743288265986566,0.0006808789043344171
650.0,0.08,0.8125,0.4356416335731917,0.0029687818299153823
650.0,0.13,0.5,0.3715751818462215,0.0024499940237361754
650.0,0.18,0.3611111111111111,0.3204556977712761,0.00227120426408227
650.0,0.25,0.26,0.2545755176328767,0.0018953764997747045
650.0,0.4,0.1625,0.1340887720252467,0.0016448512360916136
650.0,0.65,0.1,0.020913746435258368,0.0006638168918658889
800.0,0.13,0.6153846153846154,0.37543888186765684,0.0025613570803467373
800.0,0.18,0.4444444444444444,0.3229593531759202,0.0023222728855639657
800.0,0.25,0.32,0.25503784952711095,0.0019143134542537422
800.0,0.4,0.2,0.13275960751625274,0.0016252602575813355
800.0,0.65,0.123076923076923,0.020339405379740088,0.0006549873327816611
1000.0,0.13,0.7692307692307693,0.3808398558377827,0.0027587480516093853
1000.0,0.18,0.5555555555555556,0.32779579213860827,0.0024320244016401327
1000.0,0.25,0.4,0.2571477565691468,0.0019678153808826353
1000.0,0.4,0.25,0.13195887085731542,0.0016181886537650445
1000.0,0.65,0.1538461538461538,0.01981544510358276,0.0006533061545105471
1200.0,0.13,0.9230769230769232,0.3849614634501763,0.0029589194000107177
1200.0,0.18,0.6666666666666666,0.33367844996874807,0.0025841519470264866
1200.0,0.25,0.48,0.2605835409432683,0.0020546874284687092
1200.0,0.4,0.3,0.13196584652575932,0.0016293932908531122
1200.0,0.65,0.1846153846153846,0.01947363453616086,0.000662150136582098
1500.0,0.18,0.8333333333333334,0.34257689687252196,0.002851034688025224
1500.0,0.25,0.6,0.2674828533659109,0.002245390403610396
1500.0,0.4,0.375,0.13309223222587394,0.0016776742114520992
1500.0,0.65,0.2307692307692307,0.01918636891334686,0.0006951077336611766
2000.0,0.25,0.8,0.28062583540014163,0.002662509360221717
2000.0,0.4,0.5,0.13708129420915016,0.0018383680100551546
2000.0,0.65,0.3076923076923077,0.019099431784145453,0.0008039602767822322
3000.0,0.4,0.75,0.14881387301389057,0.002373634835738608
3000.0,0.65,0.4615384615384615,0.01977378602414876,0.0012027268627039262
5000.0,0.65,0.7692307692307693,0.022394857739555,0.0023200507478759375
