Q2,x,y,gen,rec,gen_rec,purity,stability
2.0,0.001,0.7692307692307692,5783936.37009797,2042369.6564096084,201473.96506650173,0.09864715940829422,0.034833364714745144
2.0,0.002,0.3846153846153846,6596366.521122635,3125987.1943273707,239590.66116016448,0.07664479931169968,0.03632161135876188
2.0,0.0032,0.24038461538461536,7146335.993331022,3892917.4274773938,278796.40571364615,0.07161631627370682,0.03901249619019028
2.0,0.005,0.15384615384615385,7390282.848330385,4885727.128313763,322358.3441064036,0.06597960459933849,0.04361921603301434
2.0,0.008,0.09615384615384615,7371769.024513469,5455778.8489707,339783.11946350656,0.06227948911961687,0.046092480425474536
2.0,0.013,0.0591715976331361,7519879.615048797,5687021.610462149,406215.07551246166,0.07142843888005748,0.054018826937008844
2.0,0.02,0.038461538461538464,7580866.328798638,5719474.631168086,418194.60857046995,0.07311766124313802,0.05516448786094642
2.0,0.032,0.024038461538461536,7616804.927972651,5680528.1431745505,450866.06236503803,0.07937044778253181,0.05919359450958712
2.0,0.05,0.015384615384615385,7511167.227370248,5344333.870326213,422550.8024097457,0.07906519552528511,0.056256343337689994
2.0,0.08,0.009615384615384616,7632051.606410111,4099897.422531321,331070.7317849551,0.08075097927219564,0.0433789954337954
2.0,0.13,0.005917159763313609,5603154.325768084,1974355.5825186453,123062.47595953845,0.062330452046814255,0.021963070942663882
2.7,0.0013,0.7988165680473374,3694052.375705888,770863.3466284118,96925.31292388434,0.12573605081602923,0.026238207547169143
2.7,0.002,0.5192307692307693,4594695.451976073,2512437.625797828,169891.55973175258,0.0676202099456313,0.036975586631903125
2.7,0.0032,0.3245192307692308,5161000.651081738,3150186.4816235,184049.18970939875,0.05842485541190755,0.035661531968770886
2.7,0.005,0.2076923076923077,5474646.607509491,3916318.7473903513,219987.78888342364,0.056172084825836265,0.04018301173662418
2.7,0.008,0.12980769230769232,5448509.444473845,4571889.536639024,263549.72727618105,0.05764569007280234,0.04837097741355419
2.7,0.013,0.07988165680473373,5566126.678134252,4959646.537033697,284241.6480127408,0.0573108680004326,0.05106632752886208
2.7,0.02,0.051923076923076926,5665230.087977744,4944081.786606134,325625.4894858604,0.06586167129516401,0.05747789311803493
2.7,0.032,0.03245192307692308,5606421.47114754,5037898.948797034,385523.1547759019,0.07652459064665407,0.06876456876457271
2.7,0.05,0.02076923076923077,5516030.448982597,4481552.884584679,372454.57325807464,0.08310837400563026,0.06752221125370544
2.7,0.08,0.012980769230769231,5461578.025991668,3605084.97578416,290775.93877165444,0.0806571663982501,0.05324027916251508
2.7,0.13,0.007988165680473374,4271248.059409953,1792902.476766521,125240.5728791763,0.06985353330820661,0.02932177460479257
2.7,0.2,0.005192307692307692,3526338.912893754,894664.013617638,45740.035312394895,0.05112537736646161,0.012970969734403691
3.5,0.002,0.673076923076923,3343378.771644153,1429887.5347287469,105637.70060243571,0.07387832821584492,0.031596091205211216
3.5,0.0032,0.4206730769230769,3706031.9087638976,2341445.3036436555,126329.62133899522,0.05395369310673478,0.03408756979135966
3.5,0.005,0.2692307692307692,3990273.5567766703,2898382.442377455,144843.44515591706,0.04997388993189814,0.03629912663755342
3.5,0.008,0.16826923076923075,4234220.411776121,3301121.528933952,166624.41435229577,0.05047509244717344,0.039351851851850604
3.5,0.013,0.10355029585798818,4180857.0372450044,3742336.5353119257,212364.44966469108,0.056746486496033526,0.050794477728573484
3.5,0.02,0.0673076923076923,4129671.759633509,3826196.155499375,209097.30428523428,0.05464887208793507,0.050632911392403446
3.5,0.032,0.04206730769230769,3993540.7021561274,3828491.614413951,230878.273481613,0.06030528383877755,0.05781292609762584
3.5,0.05,0.026923076923076925,4061061.7066649087,3506670.0233439375,237412.5642405266,0.06770313792289231,0.058460713327968226
3.5,0.08,0.016826923076923076,4027301.204410518,2925123.0855522365,236323.51578070768,0.08079096464280645,0.05868036776635849
3.5,0.13,0.010355029585798817,3079829.0443679425,1542266.425804637,78411.48910696268,0.05084172734036763,0.025459688826025298
3.5,0.2,0.006730769230769231,2714997.81032856,791658.5021359784,53363.374531127396,0.06740706300399397,0.01965503409546748
4.5,0.002,0.8653846153846153,2169384.5319592147,589826.6087830629,51185.27761148954,0.08678021108117791,0.023594377510041103
4.5,0.0032,0.5408653846153846,3254076.797938991,2044496.636310336,137220.1059371845,0.0671168166775872,0.04216867469879461
4.5,0.005,0.34615384615384615,3640689.0011747545,2636994.9404046047,162268.22051302003,0.06153527942989628,0.04457074483996308
4.5,0.008,0.21634615384615383,3863943.93543766,3075710.346139211,190583.48046831237,0.061964053509636394,0.0493235625704609
4.5,0.013,0.13313609467455623,3892259.1953929556,3516089.821377618,236323.51578070768,0.06721202465985786,0.06071628427532018
4.5,0.02,0.08653846153846154,3874834.4200358507,3642404.60571924,247214.00037889704,0.06787109811763524,0.06379988757728898
4.5,0.032,0.05408653846153846,3734347.168719193,3713995.4921994754,308200.7141287574,0.08298359940825804,0.08253135024788393
4.5,0.05,0.03461538461538462,3769196.7194334026,3451382.1113347076,335426.9256242308,0.09718626185221653,0.08899162091880766
4.5,0.08,0.021634615384615384,3608017.547380183,3031200.1653675893,319091.1987269468,0.10526893023188096,0.08843948083308022
4.5,0.13,0.013313609467455622,2881622.224680875,1584593.5715239756,131774.86363808982,0.08316003927199828,0.04572940287225999
4.5,0.2,0.008653846153846154,2408975.1931194062,920025.5650377257,56630.51991058418,0.06155320250069578,0.023508137432188644
4.5,0.32,0.005408653846153846,1538825.4737241026,152010.76104378924,6534.290758913551,0.04298571176175639,0.004246284501061678
6.5,0.0032,0.78125,2316406.074034787,1006598.1721268293,76233.39218732483,0.07573368827627831,0.03291020216267141
6.5,0.005,0.5,2731333.5372258457,1782764.6178808007,113261.03982116816,0.06353112389890443,0.041467304625199625
6.5,0.008,0.3125,2779251.669457884,2011350.4214828906,147021.54207555493,0.07309593619552462,0.05289968652037643
6.5,0.013,0.19230769230769232,3005773.749100247,2316943.095571903,185138.2381692177,0.07990625169994478,0.06159420289855058
6.5,0.02,0.125,2963300.859167304,2488630.6149195204,209097.30428523428,0.08402102868608978,0.07056229327453144
6.5,0.032,0.078125,2943697.986890561,2569134.7909259587,224343.98272269938,0.08732277633507976,0.07621161672216067
6.5,0.05,0.05,2904492.242337075,2495371.8671906264,306022.61720911955,0.12263607730484279,0.10536182977127907
6.5,0.08,0.03125,2780340.717917703,2207696.1361332727,239590.66116016448,0.10852519839066342,0.08617312965139126
6.5,0.13,0.019230769230769232,2058301.5890576795,1336068.8074884757,120884.37903990061,0.09047765980491487,0.05873015873016123
6.5,0.2,0.0125,1910190.99852232,783636.1333691344,84945.7798658762,0.10839951892042504,0.044469783352339275
6.5,0.32,0.0078125,1197953.305800812,145286.68624362317,7623.339218732476,0.052471010357751036,0.006363636363636393
8.5,0.005,0.6538461538461539,1342796.750956715,741696.2444442675,40294.79301330025,0.05432789139102629,0.030008110300081558
8.5,0.008,0.40865384615384615,1424475.3854431265,931647.4004980045,65342.90758913561,0.07013695047526253,0.04587155963302848
8.5,0.013,0.2514792899408284,1499619.729170625,988329.1202592849,63164.810669497754,0.06391070481959155,0.04212055192447454
8.5,0.02,0.16346153846153846,1526845.9406660956,1116435.1160362612,66431.95604895454,0.05950364252676988,0.043509272467904134
8.5,0.032,0.10216346153846154,1505064.9714697192,1257761.836809378,95836.26446406542,0.07619587560962866,0.06367583212735316
8.5,0.05,0.06538461538461539,1433187.773121677,1204123.2438522058,117617.23366044385,0.09767873368523745,0.08206686930091343
8.5,0.08,0.040865384615384616,1494174.486871531,1134736.269973764,118706.28212026277,0.10461134032757,0.07944606413994347
8.5,0.13,0.02514792899408284,1054198.909104728,705867.7328101565,60986.7137498599,0.08639963397542398,0.057851239669421115
8.5,0.2,0.016346153846153847,991034.0984352302,450057.0641035258,42472.88993293811,0.09437223259130569,0.042857142857142524
8.5,0.32,0.010216346153846154,589175.2167620428,92458.12576260463,5445.242299094626,0.058894145367772474,0.009242144177449101
8.5,0.5,0.006538461538461538,589175.2167620428,92458.12576260463,5445.242299094626,0.058894145367772474,0.009242144177449101
10.0,0.005,0.7692307692307693,807931.0895604405,296686.4193307978,11397.767343149348,0.03841688260911305,0.014107350850120605
10.0,0.008,0.4807692307692307,892493.1979797807,552077.2463636087,28013.962015844638,0.050742830283923894,0.03138843195584701
10.0,0.013,0.2958579881656805,953504.1079534818,613066.6838105998,34431.37359597785,0.05616252604360253,0.03611035684982873
10.0,0.02,0.19230769230769232,958803.014491819,656692.8449038,43612.961019576855,0.06641302910185626,0.045486883499936036
10.0,0.032,0.12019230769230768,989633.1221270415,709934.6416924011,50400.893150970456,0.07099370870369225,0.05092886649008134
10.0,0.05,0.07692307692307693,896469.29770074,759234.3313382821,55805.42227110971,0.07350223767244954,0.062250232567070816
10.0,0.08,0.04807692307692308,938199.4635011959,720965.0761994045,63440.01808682331,0.08799319159986199,0.06761890254133837
10.0,0.13,0.029585798816568046,692209.8020143867,455993.2533553723,25995.140483868738,0.05700773047098083,0.03755384625906881
10.0,0.2,0.019230769230769232,647514.735923036,323762.8630712055,26183.872453504933,0.08087361288174143,0.040437492771774025
10.0,0.32,0.01201923076923077,369251.9147448648,64628.47176947696,2874.1116342341575,0.044471291917373736,0.0077836065825685145
10.0,0.5,0.007692307692307693,369251.9147448648,64628.47176947696,2874.1116342341575,0.044471291917373736,0.0077836065825685145
12.0,0.005,0.9230769230769231,491904.2061992164,143403.89163870597,5532.664895900746,0.03858099548539331,0.011247443762780248
12.0,0.008,0.5769230769230769,825660.4197244457,430173.3639699467,23783.273773287543,0.05528764857451546,0.028805151857981673
12.0,0.013,0.3550295857988166,871071.3835453129,515983.469770409,33986.37007481875,0.06586716836091912,0.039016745030117025
12.0,0.02,0.23076923076923078,927332.1187854063,593136.6417065443,41530.91311468337,0.0700191325142089,0.04478537114521537
12.0,0.032,0.14423076923076922,925679.5045957229,655176.3476574747,52883.654069908225,0.08071667156329601,0.05712955057053402
12.0,0.05,0.09230769230769231,915045.2915490641,698726.4189167446,67541.62340450255,0.09666390389133166,0.07381232822930821
12.0,0.08,0.057692307692307696,873873.6423886892,670690.4709729677,78606.95319630511,0.1172030267289624,0.08995231047527306
12.0,0.13,0.03550295857988166,651417.4018991244,466689.64431530936,47494.69475571921,0.10176933500506471,0.07290977277741503
12.0,0.2,0.023076923076923078,586318.7733837672,354179.4627517977,29387.791460044118,0.08297429566275707,0.05012254901960768
12.0,0.32,0.014423076923076924,371191.5175613703,85193.75569168657,6035.634431891721,0.07084597201858885,0.016260162601624727
12.0,0.5,0.009230769230769232,371191.5175613703,85193.75569168657,6035.634431891721,0.07084597201858885,0.016260162601624727
12.0,0.8,0.0057692307692307696,90750.07485094559,27833.751541646172,502.96953599097714,0.01807049025491265,0.005542359461599236
15.0,0.008,0.7211538461538461,633741.6153485969,266466.0018875366,13867.588635179756,0.0520426190844138,0.02188208616780157
15.0,0.013,0.44378698224852076,688852.7059349975,351804.4522873575,23352.157028152422,0.06637823050936871,0.03390007301554537
15.0,0.02,0.28846153846153844,738790.3955797803,421063.6780979131,32190.050303422406,0.07644936378467918,0.04357128963237351
15.0,0.032,0.18028846153846154,746263.0858287838,471830.58001154667,41459.060323827514,0.0878685317997255,0.05555555555556385
15.0,0.05,0.11538461538461539,728084.3297422657,499882.4334306789,51231.039880223594,0.10248617765706713,0.07036415671569095
15.0,0.08,0.07211538461538461,719893.1115847043,525957.9849951828,68691.26805819632,0.13060219640704848,0.09541870446153582
15.0,0.13,0.04437869822485207,535590.7030395706,377862.48593369854,43902.055212926534,0.11618527069297317,0.08196941239602315
15.0,0.2,0.028846153846153848,486946.363630162,295207.0054057965,32333.755885134113,0.10952909413747682,0.06640106241699291
15.0,0.32,0.018028846153846152,294524.5897181668,58955.472713023235,5532.664895900746,0.0938448059407822,0.018785069529152057
15.0,0.5,0.011538461538461539,294524.5897181668,58955.472713023235,5532.664895900746,0.0938448059407822,0.018785069529152057
15.0,0.8,0.007211538461538462,72786.87713698039,20297.151144333944,1149.6446536936621,0.056640690386472854,0.015794669299111462
18.0,0.008,0.8653846153846153,380747.93874519976,116137.01990814447,5748.223268468307,0.04949518485160643,0.015097188148706102
18.0,0.013,0.5325443786982249,508717.75925948785,227856.6466084834,15089.086079729266,0.06622183861792812,0.029661016949149976
18.0,0.02,0.34615384615384615,547015.2967856432,269847.0639758493,21771.395629323644,0.08068049845920182,0.0398003415210802
18.0,0.032,0.21634615384615383,564331.8193818916,314217.75486744085,27807.03006121534,0.0884960497313282,0.04927425515660657
18.0,0.05,0.13846153846153847,573169.7126571554,347200.67829867365,35854.54263707094,0.10326749018107523,0.06255484517989096
18.0,0.08,0.08653846153846154,532429.1802419153,384496.55278785154,46129.491729457994,0.11997374591524684,0.08663967611335377
18.0,0.13,0.05325443786982249,407908.29368871514,286517.60030123615,33483.40053882777,0.1168633288273541,0.08208560859608258
18.0,0.2,0.03461538461538462,368820.37546312687,218201.8167227765,24429.948890990225,0.11196033680154122,0.06623806740696903
18.0,0.32,0.021634615384615384,218216.92582924265,48210.08178426138,5173.4009416214785,0.10730952427694039,0.023707606190317823
18.0,0.5,0.013846153846153847,218216.92582924265,48210.08178426138,5173.4009416214785,0.10730952427694039,0.023707606190317823
22.0,0.013,0.6508875739644971,416315.07021885086,134522.97671224683,10777.918628378055,0.0801195371362671,0.0258888505350341
22.0,0.02,0.4230769230769231,452816.28797362815,185444.53155005872,19472.10632193633,0.10500232149838319,0.04300222151697507
22.0,0.032,0.2644230769230769,471282.4552235844,250059.17562099095,26082.563080674856,0.10430556293686102,0.05534380240889902
22.0,0.05,0.16923076923076924,478755.1454725939,279386.8029338327,31687.08076743143,0.11341652660285424,0.06618640252138103
22.0,0.08,0.10576923076923077,452744.4351827723,325520.8861358862,42608.70497752117,0.1308939204587152,0.09411204570702254
22.0,0.13,0.0650887573964497,350785.3249583058,249070.91827478167,32764.872630269234,0.13154836725708038,0.09340434248258149
22.0,0.2,0.04230769230769231,320391.5944262767,187702.94223053634,25292.182381260467,0.13474579610050366,0.07894146669656246
22.0,0.32,0.026442307692307692,189188.3983234749,56977.614848202626,6754.162340450256,0.11854062965682949,0.03570072161032818
22.0,0.5,0.016923076923076923,189188.3983234749,56977.614848202626,6754.162340450256,0.11854062965682949,0.03570072161032818
22.0,0.8,0.010576923076923078,46129.491729457994,23243.031417927625,718.5279085585388,0.0309136917486731,0.015576323987539007
27.0,0.013,0.7988165680473374,313421.8737132582,72266.53574348475,5963.781641035867,0.08252480321188686,0.019027968821640002
27.0,0.02,0.5192307692307693,390304.35992902925,142315.24777174,16023.172360855362,0.1125892875973135,0.04105301914579926
27.0,0.032,0.3245192307692308,408195.7048521386,196676.34998462274,23208.451446440715,0.11800326499986034,0.05685618729096513
