x,Q2,y,gen,rec,gen_rec,purity,stability
0.008,4.5,0.10817307692307691,4187295.493733012,4186016.930223475,1400027.0429426818,0.33445326817346144,0.3343511450381413
0.013,4.5,0.06656804733727811,4196245.4382997705,4394422.782277991,1485690.798081639,0.338085539714839,0.35405240706883184
0.02,4.5,0.04326923076923077,4035146.43609812,4306201.9001199445,1448612.4563050754,0.3364014251781195,0.3589987325728494
0.032,4.5,0.02704326923076923,4000625.2213406237,4315151.844686703,1548340.410048936,0.3588148148147847,0.38702460850108866
0.05,4.5,0.01730769230769231,3794776.4963051816,4345837.368915589,1561126.0451443028,0.35922330097084343,0.4113881401616952
0.08,4.5,0.010817307692307692,3775598.043662128,4214145.327433287,1688982.3960979702,0.40078883495142303,0.4473416864205565
0.13,4.5,0.006656804733727811,2699047.5686320523,3050652.5337547017,974265.3942669693,0.319362950544832,0.3609663666508673
0.002,6.5,0.625,2757861.49007075,1698418.1996122054,446218.6648283193,0.26272602644637405,0.1617987946221592
0.0032,6.5,0.390625,3129923.47134599,2176500.2057944424,785037.9948555415,0.36068822450168136,0.25081699346404285
0.005,6.5,0.25,3218144.3535040366,2678916.4900058764,1075271.9115203666,0.4013831396132874,0.33412793007547037
0.008,6.5,0.15625,3346000.7044577273,3030195.517602111,1154542.8491116404,0.38101265822783154,0.34505158578523143
0.013,6.5,0.09615384615384616,3221980.0440326473,3330657.9423432844,1174999.8652642271,0.3527831094049712,0.3646825396825212
0.02,6.5,0.0625,3146544.7969699698,3268008.330375976,1201849.6989644973,0.36776212832548916,0.381958553433545
0.032,6.5,0.0390625,3115859.272741084,3353672.0855149487,1297741.9621797479,0.38696149447195655,0.41649569142386145
0.05,6.5,0.025,2773204.252185193,3188737.3927846877,1281120.636555771,0.40176423416196816,0.4619640387275083
0.08,6.5,0.015625,2746354.418484918,3051931.0972642386,1286234.8905939178,0.42144951822369225,0.4683426443202824
0.13,6.5,0.009615384615384616,2114744.0447736857,2292464.372599316,864308.9324468153,0.37702175125488063,0.4087061668682043
0.2,6.5,0.00625,1898666.8116619848,1884602.6130570814,731338.3274550012,0.38805970149254493,0.3851851851851928
0.002,8.5,0.8173076923076923,1307970.4702560413,596577.9209855968,112513.5888392321,0.18859831194112953,0.08602150537634619
0.0032,8.5,0.5108173076923077,1605875.7679780864,1003038.3529083526,304298.115269742,0.303376350851806,0.18949044585987826
0.005,8.5,0.3269230769230769,1694096.650136117,1161617.8733420304,447497.228337856,0.385236176721683,0.26415094339623457
0.008,8.5,0.20432692307692307,1703046.5947028736,1535801.4958810431,618824.7386157739,0.40293276199784706,0.36336336336337216
0.013,8.5,0.1257396449704142,1723503.6108554604,1685497.8296918978,654624.5168828007,0.3883864490068572,0.37982195845698175
0.02,8.5,0.08173076923076923,1669803.94345492,1747367.195752036,675081.5330353875,0.38634211210817904,0.40428790199082004
0.032,8.5,0.05108173076923077,1564961.7356729128,1654461.18134048,675081.5330353875,0.4080370942813067,0.4313725490196164
0.05,8.5,0.032692307692307694,1490805.0521197857,1613547.1490353064,689145.7316402909,0.42709984152140296,0.46226415094340473
0.08,8.5,0.020432692307692308,1430712.567171562,1608432.8949971597,695538.5491879743,0.4324324324324407,0.48614834673816754
0.13,8.5,0.01257396449704142,1066321.9669536098,1122578.7613732235,461561.42694276007,0.4111617312072991,0.43285371702638875
0.2,8.5,0.008173076923076924,976822.5212860426,989608.1563814094,393797.56093731325,0.39793281653747603,0.4031413612565528
0.32,8.5,0.005108173076923077,648231.6993351174,230141.4317166115,134249.16850135656,0.5833333333333327,0.2071005917159777
0.0032,10.0,0.6009615384615384,968009.8769120916,520409.8753942972,103403.99213766643,0.19869721353638933,0.10682121598544073
0.005,10.0,0.38461538461538464,1083927.596621603,759390.7537982037,270504.60463962104,0.3562126655962728,0.24955966199470578
0.008,10.0,0.24038461538461536,1119938.8884387983,925745.1088334579,375779.8603030833,0.40592151847997104,0.33553604056639447
0.013,10.0,0.14792899408284024,1142146.380170346,1076842.2823238543,413096.121162761,0.3836180357547705,0.3616840435996913
0.02,10.0,0.09615384615384616,1091263.0193712143,1099988.7224466975,431329.5307301426,0.3921217753676049,0.3952571681377737
0.032,10.0,0.06009615384615384,1054100.3159619304,1147498.2840054072,470345.89397652476,0.4098881022590779,0.4462060079616859
0.05,10.0,0.038461538461538464,953997.2704362923,1037712.9833242301,451587.761273766,0.4351759769133281,0.47336378757901587
0.08,10.0,0.02403846153846154,908288.5576488038,997863.5631047188,465711.1349152293,0.4667082275919881,0.5127347812470184
0.13,10.0,0.014792899408284023,762319.315788417,807522.128066064,347574.6843680559,0.4304212507469771,0.4559436933702541
0.2,10.0,0.009615384615384616,653773.4451427454,624881.1867775721,282593.136523637,0.4522349888319276,0.43224933441879915
0.32,10.0,0.006009615384615385,392613.9184140587,162816.97756320107,89907.30695291213,0.5521985993015537,0.22899673887285382
0.0032,12.0,0.7211538461538461,923909.4494653272,461407.15791015566,100422.88836767826,0.21764484283798738,0.10869343140260518
0.005,12.0,0.46153846153846156,1007154.7385069458,589118.3733971461,213776.16743682575,0.3628747244871812,0.21225752038235726
0.008,12.0,0.28846153846153844,1044152.6447476652,804942.1105325667,346289.0765234839,0.4302037028406574,0.3316460272982115
0.013,12.0,0.1775147928994083,1060669.5671765727,984754.5558508341,423777.03831845993,0.43033772811775817,0.3995372842142765
0.02,12.0,0.11538461538461539,1046889.7347501674,1032527.2230887151,448693.9955826179,0.434558998106015,0.4285971871619273
0.032,12.0,0.07211538461538461,1017442.4216197989,1025997.232842378,451902.997654517,0.4404524526860415,0.44415584415585296
0.05,12.0,0.046153846153846156,948920.7891433645,1013383.9778229853,460208.650075903,0.4541305765111384,0.48498110204894446
0.08,12.0,0.028846153846153848,896916.0790958228,963833.2105363075,477763.7790574688,0.4956913435174389,0.5326738924550226
0.13,12.0,0.01775147928994083,665584.7826774473,710416.4292701557,324864.26857286325,0.4572870997741587,0.4880884855360305
0.2,12.0,0.011538461538461539,598950.7984786007,590267.6164016972,275879.79576946184,0.4673808762392214,0.4606051055783315
0.32,12.0,0.007211538461538462,365165.55929936114,176117.58429895068,105708.3035449247,0.6002143622722544,0.28948048591369346
0.0032,15.0,0.9014423076923077,520613.3949587101,242351.56917920933,40490.05555426075,0.16707156339606766,0.07777374909355149
0.005,15.0,0.5769230769230769,793189.8062423774,443214.6705439058,140535.4142664221,0.31708204535278434,0.17717753450739415
0.008,15.0,0.3605769230769231,832264.1255884432,553613.2513760503,234634.6809041701,0.4238241774758222,0.2819233386255526
0.013,15.0,0.22189349112426038,870489.0032095946,712733.1993323655,331754.18478605844,0.46546756219132296,0.3811124363005644
0.02,15.0,0.14423076923076922,848309.1359479389,811740.3514918416,368185.7965435015,0.4535758212177554,0.4340231419670779
0.032,15.0,0.09014423076923077,820371.9414396406,828111.2993777503,379228.5389673897,0.4579439252336554,0.4622641509434068
0.05,15.0,0.057692307692307696,775068.3827775352,815935.9679873094,388194.86828593136,0.47576633892424397,0.5008524111057093
0.08,15.0,0.036057692307692304,738636.7710200922,765913.2886312348,405278.08519810025,0.529143561306233,0.5486838742652794
0.13,15.0,0.022189349112426034,566011.3360346949,591400.2053682498,296360.77958128863,0.501117140121303,0.5235951308987963
0.2,15.0,0.014423076923076924,489467.1983785127,498527.91011093376,246998.77712236968,0.4954562665657111,0.5046278441959284
0.32,15.0,0.009014423076923076,300513.6057919816,174418.70084912173,106840.8925114775,0.612554112554127,0.3555276381909769
