x,Q2,y,gen,rec,gen_rec,purity,stability
0.05,10.0,0.038461538461538464,953997.2704362923,804308.927090871,53095.72766619874,0.06601409716816431,0.05565605826305607
0.08,10.0,0.02403846153846154,908288.5576488038,762495.6820497621,83772.45005075108,0.10986613042260338,0.09223109698486623
0.13,10.0,0.014792899408284023,762319.315788417,518395.0285117458,38749.60075653094,0.07474917509872098,0.05083119364023298
0.2,10.0,0.009615384615384616,653773.4451427454,337200.05091011734,27406.10740234396,0.08127551383332744,0.041919884641934475
0.32,10.0,0.006009615384615385,392613.9184140587,72449.59211856528,4916.687366058342,0.06786356171629068,0.01252295737736201
0.0032,12.0,0.7211538461538461,923909.4494653272,450319.3555532248,23406.838642090177,0.05197830906764931,0.0253345591991032
0.005,12.0,0.46153846153846156,1007154.7385069458,504553.2454786867,34543.96347985896,0.06846445601015991,0.034298566207481264
0.008,12.0,0.28846153846153844,1044152.6447476652,578047.0237366306,44454.11693719527,0.07690398031951363,0.042574346922176556
0.013,12.0,0.1775147928994083,1060669.5671765727,617228.4763338079,45020.41142047163,0.07293962146380914,0.04244527495996022
0.02,12.0,0.11538461538461539,1046889.7347501674,682266.6863387966,53231.68142797886,0.0780218094974453,0.0508474576271227
0.032,12.0,0.07211538461538461,1017442.4216197989,738687.5603310515,58800.24384686307,0.07960096663941525,0.05779220779221228
0.05,12.0,0.046153846153846156,948920.7891433645,739811.4843125371,69654.22144299363,0.09415131140836393,0.07340362044957807
0.08,12.0,0.028846153846153848,896916.0790958228,710917.8044049065,79753.1397280895,0.11218334838983121,0.08891928864569838
0.13,12.0,0.01775147928994083,665584.7826774473,471366.77355298697,47946.26625073283,0.10171753492366836,0.07203630175837168
0.2,12.0,0.011538461538461539,598950.7984786007,318691.5200294919,30674.28451080375,0.09625070823335724,0.05121336274819188
0.32,12.0,0.007211538461538462,365165.55929936114,84673.4839047703,5662.944832763734,0.06687979012571015,0.015507883173947619
0.0032,15.0,0.9014423076923077,520613.3949587101,173784.16937715677,10476.447940612892,0.06028424785848175,0.02012327773749229
0.005,15.0,0.5769230769230769,793189.8062423774,376392.9395781193,24633.81002252234,0.06544705660561324,0.031056639695385736
0.008,15.0,0.3605769230769231,832264.1255884432,367461.89889197826,29730.46037200978,0.08090760011216716,0.035722386028580994
0.013,15.0,0.22189349112426038,870489.0032095946,421160.8730831321,34260.81623822078,0.08134852600958045,0.039358126423076165
0.02,15.0,0.14423076923076922,848309.1359479389,503292.91287258244,43793.44004003952,0.08701382220958594,0.051624388072990336
0.032,15.0,0.09014423076923077,820371.9414396406,553866.3019233773,48701.325561767975,0.0879297501809478,0.059364933271978816
0.05,15.0,0.057692307692307696,775068.3827775352,560251.3854468901,61254.1866077273,0.10933339604125616,0.07903068679981086
0.08,15.0,0.036057692307692304,738636.7710200922,561239.1655889277,65218.247990661825,0.11620402136801351,0.08829542550473402
0.13,15.0,0.022189349112426034,566011.3360346949,394973.1006300004,48229.41349237101,0.12210809651452936,0.08520927130232367
0.2,15.0,0.014423076923076924,489467.1983785127,290245.4831327625,30391.13726916556,0.10470839008806974,0.06209024296182482
0.32,15.0,0.009014423076923076,300513.6057919816,69496.11281844044,6512.386557678291,0.09370864489488774,0.021670854271357773
0.5,15.0,0.0057692307692307696,300513.6057919816,69496.11281844044,6512.386557678291,0.09370864489488774,0.021670854271357773
0.005,18.0,0.6923076923076923,561764.1274101225,239613.96329695152,14157.362081909307,0.05908404454862345,0.025201612903227543
0.008,18.0,0.43269230769230765,626604.8457452608,249758.13591188405,21424.80795062284,0.08578222235844049,0.03419189636993783
0.013,18.0,0.26627218934911245,636231.8519609582,294897.4543506469,24728.192436401736,0.08385352966458218,0.03886663699748116
0.02,18.0,0.17307692307692307,658600.4840503727,349143.81110088585,32467.550374512295,0.09299191147664573,0.0492977930639192
0.032,18.0,0.10817307692307691,616789.0747018047,364466.2691756329,30768.666924683148,0.08442116466436572,0.049885233358841014
0.05,18.0,0.06923076923076923,592060.8822654055,384738.755422809,39923.76107098439,0.10376849357718106,0.06743185078910112
0.08,18.0,0.04326923076923077,564029.3053432278,402145.64488822233,48890.09038952676,0.1215730942532423,0.08668005354752933
0.13,18.0,0.026627218934911243,417170.2693469029,300094.5053446602,32750.697616150486,0.109134612706541,0.07850678733032208
0.2,18.0,0.01730769230769231,367053.20757694886,238263.1986856719,23784.368297607765,0.09982392760950562,0.06479814862432887
0.32,18.0,0.010817307692307692,219533.4946834683,54088.698912149135,5757.327246643129,0.10644233199238495,0.026225279449699743
0.5,18.0,0.006923076923076923,219533.4946834683,54088.698912149135,5757.327246643129,0.10644233199238495,0.026225279449699743
0.005,22.0,0.8461538461538461,407071.3510618086,138593.14618681738,8871.946904663173,0.0640143264566935,0.021794574542083365
0.008,22.0,0.5288461538461539,505889.7383935259,188436.7245477726,17271.981739929368,0.09165931843370884,0.034141791044778394
0.013,22.0,0.3254437869822486,548833.7367086466,218632.05527902854,21896.720020019824,0.10015329175803703,0.03989681857265982
0.02,22.0,0.21153846153846154,544775.292911833,253288.75754202038,28125.95933606003,0.11104306250700431,0.05162855162855552
0.032,22.0,0.13221153846153846,542604.4973926072,287918.41545443964,31240.578994080133,0.10850496987061829,0.05757523047486959
0.05,22.0,0.08461538461538462,507022.3273600785,316014.59178423055,31240.578994080133,0.09885802683254157,0.06161578555473281
0.08,22.0,0.052884615384615384,474743.54181332845,322137.98291057494,42755.23348736619,0.13272335382827236,0.09005964214712323
0.13,22.0,0.03254437869822485,354594.7289448699,246170.45304042456,32373.167960632898,0.1315071226493489,0.09129624700559515
0.2,22.0,0.021153846153846155,323542.91477855184,199328.60981102902,24539.42760864294,0.12311041366268112,0.07584597432905892
0.32,22.0,0.013221153846153846,191596.30017517,58019.06521033571,7833.740351989824,0.13502010629765016,0.04088669950738976
0.5,22.0,0.008461538461538461,191596.30017517,58019.06521033571,7833.740351989824,0.13502010629765016,0.04088669950738976
0.8,22.0,0.005288461538461539,50211.44418383827,30470.353868133443,943.8241387939561,0.030975161722064142,0.01879699248120308
0.008,27.0,0.6490384615384616,443502.96281925164,156096.6098960819,14723.656565185678,0.09432399957300577,0.033198552883594294
0.013,27.0,0.3994082840236687,474743.54181332845,169301.78454778017,22463.014503296206,0.13268031735930533,0.047316103379724916
0.02,27.0,0.25961538461538464,501453.76494119474,209421.28485870757,27370.900025024854,0.1306977943693329,0.0545830980613629
0.032,27.0,0.1622596153846154,491732.37631161796,238853.79981460003,31146.196580200736,0.13039858107502006,0.06333973128599313
0.05,27.0,0.10384615384615385,474837.92422720784,274444.9852212831,38224.877621155305,0.13928065615895605,0.08050089445438834
0.08,27.0,0.06490384615384616,439633.2838501968,284973.5561813784,43887.82245391891,0.15400664904495712,0.099828252468877
0.13,27.0,0.03994082840236687,324297.97408958693,218875.1663001797,34072.051410461994,0.15566887731673204,0.10506402793947035
0.2,27.0,0.025961538461538463,288432.6568154202,182353.76826095968,27937.194508301236,0.15320327501168696,0.09685863874346026
0.32,27.0,0.01622596153846154,170737.78670782567,58095.791273269824,7644.975524231034,0.13159258797716947,0.04477611940298527
0.5,27.0,0.010384615384615384,170737.78670782567,58095.791273269824,7644.975524231034,0.13159258797716947,0.04477611940298527
0.8,27.0,0.006490384615384616,43793.44004003952,20756.548146011362,188.76482775879126,0.009094230236691106,0.004310344827586212
0.008,35.0,0.8413461538461539,306270.9330386242,80654.2034419518,8588.799663024987,0.10648917596968759,0.028043143297381876
0.013,35.0,0.5177514792899409,385080.2486279116,113768.93742214407,18027.041050964544,0.15845310204554788,0.046813725490198764
0.02,35.0,0.33653846153846156,407732.0279589643,144894.59602615092,20669.748639587662,0.14265368900201866,0.05069444444444758
0.032,35.0,0.21033653846153846,389704.98690800153,173542.9029367576,25388.869333557515,0.14629736453590217,0.06514894647614843
0.05,35.0,0.1346153846153846,394140.9603603327,202356.81457974899,31429.343821838927,0.15531645863822688,0.07974137931035004
0.08,35.0,0.08413461538461539,374509.41827342036,216071.6147066669,37092.288654602584,0.1716666425849508,0.09904233870968338
0.13,35.0,0.051775147928994084,282675.32956877764,193260.443176681,36997.90624072319,0.19144065713902592,0.13088480801336164
0.2,35.0,0.03365384615384615,246526.86505297275,154566.5436367773,28409.10657769822,0.18379854986249824,0.11523736600306739
0.32,35.0,0.021033653846153848,148652.3018600493,60352.82963179391,8966.329318542568,0.14856518531517368,0.06031746031745972
0.5,35.0,0.013461538461538462,148652.3018600493,60352.82963179391,8966.329318542568,0.14856518531517368,0.06031746031745972
0.8,35.0,0.008413461538461538,33788.904168823814,13462.696744308498,1604.501035949726,0.11918125071249536,0.04748603351955283
0.013,45.0,0.6656804733727811,294189.98406206275,66656.79468111647,9815.771043457125,0.14725837163961145,0.03336541546358824
0.02,45.0,0.4326923076923077,308064.1989023325,93194.21688759951,15195.568634582654,0.16305269942779665,0.0493259803921591
0.032,45.0,0.2704326923076923,311178.81856035226,125405.17289755432,22651.779331055,0.18062874766385942,0.07279344858963063
0.05,45.0,0.17307692307692307,300796.7530336198,137952.06821372625,23123.691400451986,0.1676212013336903,0.0768748038908102
0.08,45.0,0.10817307692307693,297115.8388923237,153356.53309315754,28031.576922180633,0.18278697592330578,0.09434561626429959
0.13,45.0,0.06656804733727811,221609.9077888148,136432.2191688049,26993.370369507265,0.19785187497470005,0.12180579216354734
0.2,45.0,0.04326923076923077,193767.0956943959,120395.89085481831,26427.075886230883,0.21950147715671192,0.13638577691183923
0.32,45.0,0.027043269230769232,120715.10735174941,58580.92154837266,11703.41932104503,0.19978209648649928,0.09695074276778518
0.5,45.0,0.01730769230769231,120715.10735174941,58580.92154837266,11703.41932104503,0.19978209648649928,0.09695074276778518
0.8,45.0,0.010817307692307692,27654.047266663045,16993.671879901674,1321.3537943115389,0.07775563772502263,0.047781569965870095
0.013,60.0,0.8875739644970415,131852.23218951857,32627.37008523715,1698.8834498291217,0.052069273293890536,0.012884753042233079
0.02,60.0,0.5769230769230769,182063.676373352,46817.27275875598,7173.063454834058,0.15321403901068797,0.03939865215137418
0.032,60.0,0.3605769230769231,184989.53120361298,67705.60596274462,8588.799663024987,0.12685507412415778,0.046428571428571964
0.05,60.0,0.23076923076923078,187065.94430895947,81033.51988208179,11420.272079406845,0.14093269175552753,0.06104944500504614
0.08,60.0,0.14423076923076922,186877.1794812007,87551.51634291913,11797.801734924426,0.13475268307992694,0.06313131313131387
0.13,60.0,0.08875739644970414,133739.8804671063,72329.20624402887,10193.300698974706,0.14092924875442295,0.07621736062102866
0.2,60.0,0.057692307692307696,122697.13804321682,77219.20258709377,14062.979668029911,0.1821176494560223,0.11461538461538197
0.32,60.0,0.036057692307692304,68332.86764868202,34157.12880932479,5191.0327633667575,0.15197509112503688,0.07596685082872971
0.5,60.0,0.023076923076923078,68332.86764868202,34157.12880932479,5191.0327633667575,0.15197509112503688,0.07596685082872971
0.8,60.0,0.014423076923076924,18310.188292602736,6377.846912097763,1038.2065526733518,0.16278323499801142,0.05670103092783509
0.02,70.0,0.6730769230769231,136288.20564184972,28262.195729564384,3209.002071899453,0.11354397593894643,0.023545706371190727
0.032,70.0,0.4206730769230769,132796.05632831244,38904.9017790398,6134.85690216071,0.15768853336280347,0.046197583511015335
0.05,70.0,0.2692307692307692,128926.37735925727,52486.86686806395,7173.063454834058,0.13666396725232163,0.05563689604685082
0.08,70.0,0.16826923076923078,129964.58391193068,59788.47363835599,7456.210696472243,0.12470983523635022,0.057371096586781495
0.13,70.0,0.10355029585798817,101083.56526483406,52693.92148463354,7456.210696472243,0.14150039485382776,0.07376283846871973
0.2,70.0,0.0673076923076923,85227.31973309474,51545.688749703055,10193.300698974706,0.1977527305624261,0.11960132890365355
0.32,70.0,0.042067307692307696,51532.79797814978,24825.322044429657,4058.443796814014,0.16348000600155976,0.07875457875457915
0.5,70.0,0.026923076923076925,51532.79797814978,24825.322044429657,4058.443796814014,0.16348000600155976,0.07875457875457915
0.8,70.0,0.016826923076923076,9815.771043457125,13235.715701956502,188.76482775879126,0.014261777149753078,0.01923076923076927
0.02,90.0,0.8653846153846154,94766.6642863449,14819.799238894057,1774.2781031176069,0.11972349115641692,0.01872259740784467
0.032,90.0,0.5408653846153846,127174.63595902764,34310.81109920084,6158.155699555222,0.17948149583962056,0.0484228293882376
0.05,90.0,0.34615384615384615,135471.03547156102,48512.42683077738,8009.664148497779,0.16510541054640182,0.059124551020201074
0.08,90.0,0.21634615384615385,128658.90599328566,55472.08229649769,8994.337833009045,0.16214170192736602,0.0699083966521403
0.13,90.0,0.13313609467455623,103073.60482770191,53755.348425167875,10298.697268072418,0.19158460636543173,0.09991595118156335
0.18,90.0,0.09615384615384616,88798.32056305447,51917.182235239256,11919.793983001304,0.22959246765342817,0.13423445294257813
0.32,90.0,0.054086538461538464,54683.973778098574,25372.164457198036,5527.796135822291,0.21786852852650754,0.10108621875676897
0.5,90.0,0.03461538461538462,54683.973778098574,25372.164457198036,5527.796135822291,0.21786852852650754,0.10108621875676897
0.8,90.0,0.021634615384615384,13186.335605689892,11725.680064490687,1408.8753809691584,0.1201529781829634,0.10684358589821041
0.032,120.0,0.7211538461538461,83918.37891444832,15488.429095455786,2188.911473128712,0.14132559600708156,0.026083815028889276
0.05,120.0,0.46153846153846156,87974.8381264274,26250.399658894752,4708.281880566373,0.17936038847968575,0.05351850575502244
0.08,120.0,0.28846153846153844,90785.25493472682,37015.25113867429,6409.084285587465,0.17314712418339162,0.07059609283683234
0.13,120.0,0.17751479289940827,70918.3063427246,32774.709283804645,6084.688817963121,0.18565195392808018,0.085798563611458
0.18,120.0,0.1282051282051282,63414.76632056596,32851.643496857505,7261.001354769153,0.22102399094473676,0.11450016732797369
0.25,120.0,0.09230769230769231,57927.32897102773,33707.79342881087,8370.615758044893,0.2483287960015301,0.14450201496829665
0.4,120.0,0.057692307692307696,36953.797709091,20826.01908904855,4614.298146955582,0.2215640986030801,0.12486668307491489
0.65,120.0,0.03550295857988166,8449.440824944242,13100.409296207985,924.6786693964599,0.07058395264521355,0.10943667025475166
0.032,150.0,0.9014423076923077,39861.229984343576,6974.093014504686,500.2360014767736,0.07172775018004278,0.012549437176756786
0.05,150.0,0.5769230769230769,61856.4553826308,13287.625621758089,2513.3069407530556,0.1891464293393088,0.04063127971375464
0.08,150.0,0.3605769230769231,63878.62152193577,24249.657867291757,4138.316012217058,0.170654614381132,0.0647840531561247
0.13,150.0,0.22189349112426035,50726.96228309773,20566.927415203343,3835.1426779886997,0.18647134793472903,0.07560363375566395
0.18,150.0,0.16025641025641027,46370.361470232296,21853.069105485672,4629.456813667,0.21184469748026782,0.09983654789145659
0.25,150.0,0.11538461538461539,42720.15452611957,21861.15081921615,6157.4504181779275,0.2816617692772822,0.14413455397061345
0.4,150.0,0.07211538461538461,27564.519548036526,15717.15854353809,3538.032810444908,0.22510638934157254,0.12835459744833205
0.65,150.0,0.04437869822485207,6133.196551439659,8998.21986722504,724.5842688057506,0.08052529050162065,0.1181413741967339
0.05,200.0,0.7692307692307693,42147.15692442746,6189.989132419429,888.2978692890582,0.14350556201087492,0.021076104157673862
0.08,200.0,0.4807692307692308,45066.71613304918,12175.546620986133,2258.6413400012343,0.18550636043791027,0.050117726202484156
0.13,200.0,0.2958579881656805,36614.24357475493,13290.806338360015,2382.9424070348614,0.17929253849386076,0.06508238801027343
0.18,200.0,0.21367521367521367,34255.55503445618,13767.279141569386,2843.7658750619667,0.20655975998012593,0.08301619612356437
0.25,200.0,0.15384615384615385,31751.343293728904,14663.874565968774,3886.6821448075207,0.2650515133174658,0.12241000668387991
0.4,200.0,0.09615384615384616,20309.581659954078,13097.394917823014,2695.210941290071,0.2057822153337082,0.13270637408570654
0.65,200.0,0.05917159763313609,4720.408813935507,9113.877076786152,609.3784017989786,0.06686269703495554,0.12909441233140284
0.08,250.0,0.6009615384615384,26366.984877834868,5391.778191604038,845.8536024970896,0.15687841236018107,0.03208002759572816
0.13,250.0,0.3698224852071006,21616.25873047791,6698.060248970673,1145.995203383158,0.17109359438193608,0.05301542776999419
0.18,250.0,0.2670940170940171,20151.93152615538,7638.114279595862,1285.454937128203,0.16829480288899493,0.06378817511660355
0.25,250.0,0.19230769230769232,18987.74592271883,10559.500454820534,1597.7234713834125,0.15130672878128748,0.08414497844484727
0.4,250.0,0.1201923076923077,11893.489901777364,5649.570043495299,1397.6290707926958,0.24738680289518192,0.11751210808055876
0.65,250.0,0.07396449704142012,2752.813874793459,9722.826197946628,272.8560008055131,0.028063445262771207,0.09911894273127536
0.08,300.0,0.7211538461538461,21640.512597216173,3686.2991018193375,500.2360014767736,0.1357014142530884,0.023115718688711828
0.13,300.0,0.4437869822485207,18369.272320893164,4508.655293397108,924.6786693964599,0.2050896795660216,0.05033833966001651
0.18,300.0,0.32051282051282054,17750.798719067498,7050.995362582069,1088.3922698797699,0.1543600887408897,0.06131511528608817
0.25,300.0,0.23076923076923078,16501.724582047034,6136.186810552063,1397.6290707926958,0.227768337885227,0.08469593973912515
0.4,300.0,0.14423076923076922,10941.525632300603,4618.742331241916,1282.4232037859194,0.27765636439846464,0.11720698254364667
0.65,300.0,0.08875739644970414,2619.417607732981,2779.2715139671027,354.71280104716686,0.12762797706685863,0.13541666666666374
0.13,400.0,0.591715976331361,14097.56004161687,3931.149619425403,509.331201503624,0.12956291436652834,0.03612903225806783
0.18,400.0,0.42735042735042733,13494.245106502618,4914.650118180234,739.742935517168,0.15051792451729512,0.0548191417658999
0.25,400.0,0.3076923076923077,12702.96270416684,6711.480614166579,921.6469360541764,0.1373239362576368,0.07255369928401481
0.4,400.0,0.19230769230769232,8622.249625454355,3123.988608008707,951.9642694770112,0.3047271897972164,0.11040787623065909
0.65,400.0,0.11834319526627218,2013.070939276264,2440.1160598999454,236.4752006981114,0.09691145621483588,0.11746987951807032
0.13,500.0,0.7396449704142012,9137.64429364241,1190.3823866087766,184.93573387929234,0.15535825795116717,0.020238885202388857
0.18,500.0,0.5341880341880342,9128.549093615562,1698.4382659579214,375.9349344431512,0.22134153591453815,0.04118233145134501
0.25,500.0,0.38461538461538464,8597.995758716093,2812.1396474814856,606.3466684566952,0.21561755263460372,0.07052186177714964
0.4,500.0,0.2403846153846154,5787.57895041933,1933.74872282113,530.5533348996083,0.2743651895607142,0.0916710319538998
0.65,500.0,0.14792899408284024,1330.9309372624568,3532.4896621779994,136.42800040275677,0.03862091993176292,0.10250569476081947
0.18,650.0,0.6944444444444444,6339.354418714943,830.1089254437021,139.45973374504024,0.16800172780999495,0.021999043519846342
0.25,650.0,0.5,6245.370685104152,1578.8900659302794,433.5378679465372,0.2745839481174374,0.06941747572815324
0.4,650.0,0.3125,4083.744812055954,2291.840188334515,269.8242674632296,0.1177325839893363,0.06607275426874361
0.65,650.0,0.19230769230769232,982.2816028998459,575.3374928731079,93.98373361078798,0.1633540917722119,0.09567901234567927
0.18,800.0,0.8547008547008547,3274.272009666236,305.86818623297967,33.349066765118295,0.10903084487419142,0.010185185185184948
