x,Q2,y,gen,rec,gen_rec,purity,stability
0.0007943282347242813,1.2589254117941673,0.6095743047927362,13669736.267644357,8581043.931657242,7780162.196945439,0.906668496153809,0.5691523263225442
0.0012589254117941675,1.2589254117941673,0.3846153846153846,15806449.345808424,10348569.581942808,8249542.08312725,0.7971673783323499,0.5219098801157943
0.0012589254117941675,1.9952623149688797,0.6095743047927359,9021677.441138629,5809415.601418932,5182781.62027811,0.8921347646417708,0.5744809270884317
0.0019952623149688807,1.2589254117941673,0.24267590172315112,17230924.73125191,11937132.020863842,6501619.305118418,0.5446550556494493,0.37732271520670985
0.0019952623149688807,1.9952623149688797,0.3846153846153844,10200027.87466234,6701346.2900103545,5202384.492554844,0.7763193047209035,0.5100363015161921
0.0019952623149688807,3.1622776601683795,0.6095743047927357,6592010.327283361,4131910.452747021,3702764.7633844404,0.896138676220035,0.5617049396993876
0.0031622776601683794,1.2589254117941673,0.15311814252057587,17719907.489711292,13946498.282019991,5606421.47114754,0.4019949207160777,0.31639112531500496
0.0031622776601683794,1.9952623149688797,0.24267590172315126,11073444.739436846,8004649.88524978,4212439.442579749,0.5262490556072963,0.3804091266719933
0.0031622776601683794,3.1622776601683795,0.38461538461538464,7341275.667638549,4598250.008518952,3616729.9350587353,0.786544865624574,0.4926568758345129
0.0031622776601683794,5.011872336272724,0.6095743047927361,4538064.9320655065,2835814.6497865827,2539661.0082976925,0.8955666437821745,0.5596352291816509
0.005011872336272725,1.2589254117941673,0.09661101659652228,17738421.31352824,16126701.445785945,5481180.898268403,0.3398823322112586,0.3090004911591636
0.005011872336272725,1.9952623149688797,0.15311814252057582,11260761.074525643,9393042.965936767,3750682.8956164788,0.3993043478261598,0.3330754352031641
0.005011872336272725,3.1622776601683795,0.2426759017231512,7919560.399802218,5387666.436305716,2845683.6255068462,0.5281848197450975,0.3593234323432793
0.005011872336272725,5.011872336272724,0.3846153846153846,5085856.307354256,3258278.0295995735,2496099.0699049304,0.766079213384896,0.49079229122055973
0.005011872336272725,7.943282347242816,0.6095743047927359,3018842.3306180756,1842062.137776537,1627038.398969427,0.8832700947500856,0.5389610389610207
0.007943282347242814,1.2589254117941673,0.060957430479273614,17612091.692189068,17142711.806006454,5341782.695411623,0.31160663236139646,0.30330200346280817
0.007943282347242814,1.9952623149688797,0.09661101659652234,11378378.30818605,10616044.38631304,3584058.4812641637,0.3376077144030207,0.31498851454830357
0.007943282347242814,3.1622776601683795,0.1531181425205759,8113411.025649927,6693435.539628201,2664901.5811768835,0.39813658701864635,0.3284563758389661
0.007943282347242814,5.011872336272724,0.24267590172315134,5264460.254764504,3788788.3351131636,1953752.9369150728,0.5156669531544886,0.3711212246586655
0.007943282347242814,7.943282347242816,0.38461538461538475,3207247.7141667716,2220811.9830778237,1643374.1258667093,0.739987958633561,0.5123938879456496
0.007943282347242814,12.589254117941675,0.6095743047927362,1810690.3295666436,1123351.7925981216,1024117.8280681724,0.9116626107833612,0.5655952380953384
0.012589254117941675,1.2589254117941673,0.03846153846153846,17336562.431854494,17388836.757925875,5254658.8186261365,0.3021857581261754,0.30309692819904926
0.012589254117941675,1.9952623149688797,0.060957430479273586,11578763.22479267,11502529.83260537,3703853.8118442595,0.32200340844543773,0.3198833709556731
0.012589254117941675,3.1622776601683795,0.0966110165965223,8133013.897926661,7743206.402102463,2654011.096578693,0.3427535001337516,0.32632565613287307
0.012589254117941675,5.011872336272724,0.15311814252057587,5385344.633804367,4389871.232142341,1770792.7956655112,0.403381489347543,0.32881698685541144
0.012589254117941675,7.943282347242816,0.24267590172315123,3443571.229947506,2522374.4668958085,1341707.7024968963,0.5319224881577895,0.38962681846931024
0.012589254117941675,12.589254117941675,0.3846153846153846,1924361.4447005233,1322417.7930596382,993005.5696276099,0.7509015492979135,0.5160182211934439
0.012589254117941675,19.952623149688808,0.6095743047927362,1082318.5886613727,682173.9508932662,651058.1379448454,0.9543872748179895,0.6015401978359103
0.01995262314968881,1.2589254117941673,0.024267590172315112,17793962.784979083,17224390.440492988,5529099.03050042,0.32100404653519743,0.3107289307791435
0.01995262314968881,1.9952623149688797,0.03846153846153844,11705092.846131627,12017649.75409956,3881368.710794765,0.3229723606706644,0.3315965761072544
0.01995262314968881,3.1622776601683795,0.060957430479273565,8154794.867123033,8394457.38107398,2744402.1187436744,0.3269302581642934,0.336538461538504
0.01995262314968881,5.011872336272724,0.09661101659652227,5408214.651460557,4938033.127982351,1807820.443299351,0.36610131938058,0.3342730567861477
0.01995262314968881,7.943282347242816,0.1531181425205758,3386940.7100369153,3017731.2935766745,1236070.0018944708,0.4096024071213631,0.364951768488737
0.01995262314968881,12.589254117941675,0.24267590172315115,2033936.9507556222,1561629.620594629,810643.1864355829,0.519100800692363,0.39855866040214427
0.01995262314968881,19.952623149688808,0.38461538461538464,1177307.9781727437,826821.3209751197,660399.0007560997,0.7987203329218117,0.5609398840404366
0.01995262314968881,31.622776601683793,0.6095743047927356,645238.0618855254,407766.3653609326,393178.4715632637,0.9642248722874519,0.6093541202673491
0.03162277660168381,1.2589254117941673,0.015311814252057578,17781983.251921058,16614523.302993815,5294953.611639424,0.3186942842161058,0.29777070063697136
0.03162277660168381,1.9952623149688797,0.02426759017231511,11743209.542225277,11597348.901400443,3959780.199901737,0.34143839540979676,0.3371974404155424
0.03162277660168381,3.1622776601683795,0.038461538461538436,8033910.48808317,8471707.968930243,2868553.6431630463,0.33860393366761327,0.357055713704804
