Q2,x,y,sigma_red_0,sigma_red_unc
1.2589254117941673,0.0001995262314968,0.6309573444801935,0.3205089958723495,0.03132279602618975
1.2589254117941673,0.0003162277660168,0.3981071705534972,0.29002345688150005,0.026500230990638755
1.2589254117941673,0.0005011872336272,0.2511886431509579,0.2702613555981096,0.016927839587726715
1.2589254117941673,0.0007943282347242,0.1584893192461114,0.25495139698593383,0.013751336130125247
1.2589254117941673,0.0012589254117941,0.0999999999999999,0.2406642791653812,0.012490796638947409
1.2589254117941673,0.0019952623149688,0.0630957344480192,0.2248289052536573,0.00917580920513049
1.2589254117941673,0.0031622776601683,0.0398107170553497,0.21283985992005028,0.008490234897274232
1.2589254117941673,0.0050118723362727,0.0251188643150957,0.20674450606835942,0.008751481115554693
1.2589254117941673,0.0079432823472428,0.0158489319246111,0.2052266142785425,0.007755815649162412
1.2589254117941673,0.0125892541179416,0.0099999999999999,0.20563099812349953,0.007700327793608236
1.2589254117941673,0.0199526231496888,0.0063095734448019,0.20744675283962496,0.007248971374528245
1.99526231496888,0.0003162277660168,0.6309573444801932,0.4524416491777705,0.03451780457782878
1.99526231496888,0.0005011872336272,0.398107170553497,0.41905417841834924,0.02232857643642404
1.99526231496888,0.0007943282347242,0.251188643150958,0.3950098712194093,0.018822758743969603
1.99526231496888,0.0012589254117941,0.1584893192461113,0.37287640238478975,0.016413934441247394
1.99526231496888,0.0019952623149688,0.0999999999999999,0.348971608353046,0.011613642683121888
1.99526231496888,0.0031622776601683,0.0630957344480193,0.3302529147143955,0.010922365801130388
1.99526231496888,0.0050118723362727,0.0398107170553497,0.31872078089153355,0.010844782211584537
1.99526231496888,0.0079432823472428,0.0251188643150958,0.3125589689596002,0.009389232614799074
1.99526231496888,0.0125892541179416,0.0158489319246111,0.30909569051576175,0.008739658800152237
1.99526231496888,0.0199526231496888,0.0099999999999999,0.30862854479643764,0.007794971799270095
1.99526231496888,0.0316227766016838,0.0063095734448019,0.31003940559842663,0.007301377859976448
3.1622776601683795,0.0005011872336272,0.6309573444801929,0.5553125397057176,0.02653982055271597
3.1622776601683795,0.0007943282347242,0.3981071705534973,0.5265723271593947,0.017408795642544064
3.1622776601683795,0.0012589254117941,0.2511886431509579,0.49610125931362004,0.013919671357380004
3.1622776601683795,0.0019952623149688,0.1584893192461112,0.4625890269395649,0.009480569576772973
3.1622776601683795,0.0031622776601683,0.1,0.43431048049635174,0.009278926509618394
3.1622776601683795,0.0050118723362727,0.0630957344480193,0.4122060255020208,0.009190107817729713
3.1622776601683795,0.0079432823472428,0.0398107170553497,0.39479248393823735,0.008140865262527571
3.1622776601683795,0.0125892541179416,0.0251188643150957,0.3816955897395863,0.007663314833766062
3.1622776601683795,0.0199526231496888,0.0158489319246111,0.37357531885166834,0.00640351765896107
3.1622776601683795,0.0316227766016838,0.0099999999999999,0.36774066482728157,0.006318787612950467
3.1622776601683795,0.0501187233627272,0.0063095734448019,0.36169072666773533,0.005140119592976118
5.011872336272724,0.0007943282347242,0.6309573444801935,0.6531883351274638,0.014640008984499171
5.011872336272724,0.0012589254117941,0.3981071705534972,0.6280299903482165,0.010597644305211587
5.011872336272724,0.0019952623149688,0.2511886431509579,0.5860161101846414,0.007615663040013813
5.011872336272724,0.0031622776601683,0.1584893192461113,0.5440049382418362,0.007751422054036274
5.011872336272724,0.0050118723362727,0.0999999999999999,0.5060993039426123,0.00784318269799633
5.011872336272724,0.0079432823472428,0.0630957344480193,0.47276481206505433,0.007081597846792922
5.011872336272724,0.0125892541179416,0.0398107170553497,0.44465659688681913,0.006736586902608462
5.011872336272724,0.0199526231496888,0.0251188643150957,0.4222549743836454,0.005661448823056641
5.011872336272724,0.0316227766016838,0.0158489319246111,0.4035758857792874,0.005543913360778064
5.011872336272724,0.0501187233627272,0.0099999999999999,0.3869132158323376,0.004609063678105035
5.011872336272724,0.0794328234724281,0.0063095734448019,0.3723471946698765,0.0044746538058925605
7.943282347242816,0.0012589254117941,0.6309573444801931,0.72512988641361,0.008904126319847248
7.943282347242816,0.0019952623149688,0.398107170553497,0.6958586269302048,0.006586390262757159
7.943282347242816,0.0031622776601683,0.251188643150958,0.6452903228104854,0.006699208918122429
7.943282347242816,0.0050118723362727,0.1584893192461113,0.5926991564736138,0.006865968379005733
7.943282347242816,0.0079432823472428,0.1,0.5438365422751956,0.00628712879576309
7.943282347242816,0.0125892541179416,0.0630957344480193,0.5011226265825082,0.006015778042476991
7.943282347242816,0.0199526231496888,0.0398107170553497,0.4651976681069142,0.005080813962917246
7.943282347242816,0.0316227766016838,0.0251188643150957,0.43467078505848206,0.0049721606164853365
7.943282347242816,0.0501187233627272,0.0158489319246111,0.4081030887623754,0.004224045244221745
7.943282347242816,0.0794328234724281,0.0099999999999999,0.3853422667794732,0.0038555936468664975
7.943282347242816,0.1258925411794167,0.0063095734448019,0.3660391103865751,0.0035972481996481677
12.589254117941676,0.0019952623149688,0.630957344480193,0.7677347518472254,0.00613716195008596
12.589254117941676,0.0031622776601683,0.3981071705534973,0.7321443844742395,0.006049677963644573
12.589254117941676,0.0050118723362727,0.2511886431509579,0.6712411875993707,0.006185129459341649
12.589254117941676,0.0079432823472428,0.1584893192461114,0.6087245088660684,0.005702011370935075
12.589254117941676,0.0125892541179416,0.0999999999999999,0.5521984210749501,0.005468892909347469
12.589254117941676,0.0199526231496888,0.0630957344480192,0.5034850731028571,0.004641920153062129
12.589254117941676,0.0316227766016838,0.0398107170553497,0.4618872987824502,0.004556078660455574
12.589254117941676,0.0501187233627272,0.0251188643150957,0.42612626381030405,0.003933579062059126
12.589254117941676,0.0794328234724281,0.0158489319246111,0.39555515609114295,0.0034798389450191344
12.589254117941676,0.1258925411794167,0.01,0.369299710081074,0.0032248178124125943
12.589254117941676,0.199526231496888,0.0063095734448019,0.3357506048619635,0.0028560682039865
19.952623149688808,0.0031622776601683,0.6309573444801937,0.7826083814457913,0.005714103981504563
19.952623149688808,0.0050118723362727,0.3981071705534973,0.7365224782635962,0.005740801341624059
19.952623149688808,0.0079432823472428,0.2511886431509582,0.6667185951185366,0.0052900531536335645
19.952623149688808,0.0125892541179416,0.1584893192461114,0.598349431116647,0.005068180876558727
19.952623149688808,0.0199526231496888,0.0999999999999999,0.537804583304642,0.004323861576442059
19.952623149688808,0.0316227766016838,0.0630957344480193,0.48585309628547607,0.004257603863935157
19.952623149688808,0.0501187233627272,0.0398107170553497,0.4414792273857303,0.0037107865889376263
19.952623149688808,0.0794328234724281,0.0251188643150958,0.4037257796753628,0.0032314076472133337
19.952623149688808,0.1258925411794167,0.0158489319246111,0.3710078657670368,0.002967848555242811
19.952623149688808,0.199526231496888,0.01,0.3311703912539371,0.002694098887484322
19.952623149688808,0.3162277660168381,0.0063095734448019,0.2498130519014585,0.002806955064937953
31.622776601683796,0.0050118723362727,0.630957344480193,0.7731426022128509,0.005453620435919699
31.622776601683796,0.0079432823472428,0.3981071705534973,0.7173668779213594,0.0049928680593062874
31.622776601683796,0.0125892541179416,0.2511886431509579,0.6423825170699746,0.0047670646874824855
31.622776601683796,0.0199526231496888,0.1584893192461112,0.5711286369239106,0.004080190973509668
31.622776601683796,0.0316227766016838,0.0999999999999999,0.5089128358495817,0.004027071033956228
31.622776601683796,0.0501187233627272,0.0630957344480193,0.4557784093798886,0.003525400353897526
31.622776601683796,0.0794328234724281,0.0398107170553497,0.41077418294350143,0.0030478389235387296
31.622776601683796,0.1258925411794167,0.0251188643150957,0.37186912212922124,0.0027840140567905766
31.622776601683796,0.199526231496888,0.0158489319246111,0.32601150670567713,0.002570615476917753
31.622776601683796,0.3162277660168381,0.0099999999999999,0.2406008709986651,0.0025564366758693254
31.622776601683796,0.5011872336272725,0.0063095734448019,0.10819478696479673,0.001834568511472654
50.11872336272725,0.0079432823472428,0.6309573444801936,0.7419213567657348,0.004814265489742958
50.11872336272725,0.0125892541179416,0.3981071705534973,0.6782122868132758,0.00457482376926618
50.11872336272725,0.0199526231496888,0.2511886431509579,0.6007275371142079,0.003923294158071624
50.11872336272725,0.0316227766016838,0.1584893192461113,0.5295279009201149,0.003864415042915295
50.11872336272725,0.0501187233627272,0.1,0.4682369398897294,0.003385245197521502
50.11872336272725,0.0794328234724281,0.0630957344480193,0.41651064966598317,0.002912913971055304
50.11872336272725,0.1258925411794167,0.0398107170553497,0.37204078458751566,0.0026529791755271156
