x,Q2,y,gen,rec,gen_rec,purity,stability
0.00031622776601683794,1.2589254117941673,0.7655907126028794,13348203.03956495,1189107.6694221047,386126.17988009285,0.3247192746370449,0.028927203065130903
0.0005011872336272725,1.2589254117941673,0.48305508298261135,16704432.252099331,2804060.011972023,833623.4082179351,0.2972915717419576,0.0499043245311836
0.0005011872336272725,1.9952623149688797,0.765590712602879,8727474.516098568,1630668.345471213,310690.93281742564,0.19052981170591465,0.0355991796073801
0.0007943282347242813,1.2589254117941673,0.3047871523963681,18115966.366626125,3959726.354850377,920565.726866429,0.23248215769728706,0.050815159856022245
0.0007943282347242813,1.9952623149688797,0.48305508298261174,10816647.290681874,3641330.6463948605,575353.5792915269,0.15800640896512985,0.05319148936169638
0.0007943282347242813,3.1622776601683795,0.7655907126028796,6272632.577787708,1945765.8937574644,265941.20998364,0.13667687918513233,0.04239706481858606
0.0012589254117941675,1.2589254117941673,0.1923076923076923,18938082.70325716,5275744.810238015,965315.4497002126,0.18297235450564986,0.05097218471509727
0.0012589254117941675,1.9952623149688797,0.30478715239636794,11499400.204774583,5023520.006973886,707045.6207738044,0.14074704983602146,0.06148543473426006
0.0012589254117941675,3.1622776601683795,0.4830550829826115,7730194.978659782,3864262.419987526,505032.58626700897,0.13069313917573933,0.06533245120740391
0.0012589254117941675,5.011872336272724,0.7655907126028794,4565750.292555937,1798804.0207111018,222470.0506593911,0.12367664742679661,0.048725847101649296
0.0019952623149688807,1.2589254117941673,0.12133795086157556,19504486.337981183,6179956.861185666,877094.567542182,0.1419256780012386,0.044968862667980725
0.0019952623149688807,1.9952623149688797,0.1923076923076922,12235852.786267841,6212706.972090317,666131.5884686308,0.10722082845064641,0.05444096133750667
0.0019952623149688807,3.1622776601683795,0.30478715239636783,8297877.176894168,4928953.61750903,556175.1266484768,0.1128383770285008,0.06702619414483174
0.0019952623149688807,5.011872336272724,0.48305508298261135,5407045.0818312215,3200773.209545712,338819.33002723375,0.10585546299149468,0.06266256798297024
0.0019952623149688807,7.943282347242816,0.7655907126028789,2904896.2936674943,1456699.4462831756,157263.31167301774,0.10795865411652425,0.05413732394366114
0.0031622776601683794,1.2589254117941673,0.07655907126028794,18893332.98042343,7398796.568071336,889880.2026375488,0.12027364105099544,0.047100223320025614
0.0031622776601683794,1.9952623149688797,0.12133795086157563,12162974.666224238,7561865.142309317,740288.2720217579,0.09789757660180665,0.06086408073162305
0.0031622776601683794,3.1622776601683795,0.19230769230769232,8793959.818594487,5920369.87384736,572796.4522724536,0.09675011265811694,0.06513521372491352
0.0031622776601683794,5.011872336272724,0.30478715239636806,5788057.00767322,3800597.424892064,388683.3068991663,0.102269002329339,0.06715263971724697
0.0031622776601683794,7.943282347242816,0.4830550829826116,3576142.1361743705,2069693.0639152166,236534.24926429515,0.11428469920889903,0.06614229531640795
0.0031622776601683794,12.589254117941675,0.7655907126028795,1878115.6537869445,888648.2346993199,95515.00284594942,0.10748347784460244,0.05085682697620748
0.005011872336272725,1.2589254117941673,0.04830550829826114,18839633.31302296,8252632.038796875,1013900.8630626062,0.12285787834670255,0.053817441465898584
0.005011872336272725,1.9952623149688797,0.07655907126028791,12045346.823346842,8715196.674390394,786316.5583650782,0.09022361602873168,0.06527969429996017
0.005011872336272725,3.1622776601683795,0.1213379508615756,8869395.065657165,6798701.943530608,574075.0157819903,0.0844389150385183,0.06472538561337103
0.005011872336272725,5.011872336272724,0.1923076923076923,6046326.836599675,4449922.478917304,414254.57708990097,0.09309253791555754,0.06851342778599592
0.005011872336272725,7.943282347242816,0.30478715239636794,3751305.336980927,2353799.031209528,292791.0436839114,0.12439084212446853,0.07805044308111464
0.005011872336272725,12.589254117941675,0.4830550829826115,2197411.3599413014,1113509.405334968,150539.95013763703,0.13519414332414312,0.06850786014943436
0.005011872336272725,19.952623149688808,0.7655907126028796,1129379.9644808506,444364.5567234818,55591.241774963695,0.1251027808897839,0.04922279792746074
0.007943282347242814,1.2589254117941673,0.030478715239636807,18255329.789165445,8423582.012271162,1048422.0778200964,0.12446273762074067,0.05743101274688206
0.007943282347242814,1.9952623149688797,0.04830550829826117,11969911.576284165,9270762.956964286,733895.4544740745,0.07916235782112897,0.061311685537271
0.007943282347242814,3.1622776601683795,0.07655907126028795,8694231.864850609,7684378.704898324,620103.3021253105,0.08069660878764764,0.07132352941175737
0.007943282347242814,5.011872336272724,0.12133795086157567,5827692.476468864,5016112.8218616,482018.4430953478,0.096094019455579,0.08271171566475898
0.007943282347242814,7.943282347242816,0.19230769230769237,3906011.5216348926,2614771.1233469383,300462.4247411318,0.11490964622423101,0.07692307692307339
0.007943282347242814,12.589254117941675,0.3047871523963681,2291982.538648563,1266027.6838395311,188387.29810327088,0.14880187890674035,0.0821940372261086
0.007943282347242814,19.952623149688808,0.48305508298261196,1337776.3343267923,509678.72679795366,96270.06215698463,0.18888381463711337,0.07196274869478125
0.007943282347242814,31.622776601683793,0.7655907126028795,690218.5926999671,208313.49019934543,35015.87554925593,0.16809221292268453,0.050731573909480396
0.012589254117941675,1.2589254117941673,0.01923076923076923,17853860.84717144,7953162.917023392,1010065.1725339962,0.12700169518368554,0.05657404755084216
0.012589254117941675,1.9952623149688797,0.030478715239636793,11711641.74735771,9436130.721645646,874537.4405231087,0.09267966567239234,0.07467248908296013
0.012589254117941675,3.1622776601683795,0.04830550829826115,8580439.712501824,8073715.188493823,694259.9856784376,0.08599015068897346,0.08091193562806472
