x,Q2,y,gen,rec,gen_rec,purity,stability
0.002,4.5,0.8653846153846153,2169384.5319592147,1705635.2311658622,1495263.5353313498,0.87666079359142,0.6892570281124607
0.0032,4.5,0.5408653846153846,3254076.797938991,3097734.276067074,2574510.559011902,0.8310947065093447,0.7911646586345165
0.005,4.5,0.34615384615384615,3640689.0011747545,3723456.6841210024,2844594.577047027,0.7639660719508414,0.7813341310200216
0.008,4.5,0.21634615384615383,3863943.93543766,3771374.8163530407,2767272.1363998745,0.7337568582153963,0.7161781285230868
0.013,4.5,0.13313609467455623,3892259.1953929556,3736525.265638831,2622428.6912439405,0.7018361993587606,0.67375489647451
0.02,4.5,0.08653846153846154,3874834.4200358507,3669004.26113005,2337097.994771349,0.6369842683288476,0.6031478358628097
0.032,4.5,0.05408653846153846,3734347.168719193,3675538.551888964,1905834.8046830448,0.5185185185184854,0.5103528725575636
0.05,4.5,0.03461538461538462,3769196.7194334026,3510003.185996468,1445167.3061796841,0.41172820353706036,0.3834151979196581
0.08,4.5,0.021634615384615384,3608017.547380183,3026465.669836809,968164.0807790325,0.31989924433249467,0.26833685481436365
0.13,4.5,0.013313609467455622,2881622.224680875,1741388.487250403,459578.4500435895,0.26391494684178674,0.1594860166288749
0.2,4.5,0.008653846153846154,2408975.1931194062,1101027.9928769371,252659.24267799172,0.2294757665677549,0.10488245931284196
0.32,4.5,0.005408653846153846,1538825.4737241026,477003.2254006925,74055.29526768699,0.15525114155251052,0.04812455767869907
0.0032,6.5,0.78125,2316406.074034787,1857499.5138855993,1650997.465085441,0.8888279392503375,0.7127409496944045
0.005,6.5,0.5,2731333.5372258457,2683035.3108754735,2109486.866669167,0.7862314961411528,0.77232854864431
0.008,6.5,0.3125,2779251.669457884,2986812.291583097,2169384.5319592147,0.7263210139025436,0.7805642633228573
0.013,6.5,0.19230769230769232,3005773.749100247,3072349.4107309207,2186809.3073163196,0.7117710308854719,0.7275362318840274
0.02,6.5,0.125,2963300.859167304,2953499.4230289324,1953752.9369150728,0.6615044247787327,0.6593164277838744
0.032,6.5,0.078125,2943697.986890561,2778162.620998065,1630305.5443488834,0.5868286946295427,0.5538290788013145
0.05,6.5,0.05,2904492.242337075,2717175.907248198,1336262.4601978022,0.4917835671342652,0.46006749156354776
0.08,6.5,0.03125,2780340.717917703,2488475.730686197,919156.9000871804,0.3693654266958525,0.33059146102624787
0.13,6.5,0.019230769230769232,2058301.5890576795,1545359.7644830155,356118.8463607906,0.23044397463002833,0.1730158730158815
0.2,6.5,0.0125,1910190.99852232,967075.0323192136,255926.38805744852,0.2646396396396386,0.13397947548461242
0.32,6.5,0.0078125,1197953.305800812,363742.18557952315,64253.85912931668,0.17664670658682557,0.05363636363636397
0.005,8.5,0.6538461538461539,1342796.750956715,1134818.6875940764,946383.1115826538,0.8339509402943267,0.704785077047867
0.008,8.5,0.40865384615384615,1424475.3854431265,1506372.7330935702,1061822.2483234596,0.7048867952773168,0.745412844036717
0.013,8.5,0.2514792899408284,1499619.729170625,1574767.2276895884,1036774.1337476255,0.6583665925463303,0.69135802469138
