x,Q2,y,gen,rec,gen_rec,purity,stability
0.00031622776601683794,1.2589254117941673,0.7655907126028794,13348203.03956495,4653825.200170995,3501985.45262123,0.7524961299561825,0.26235632183906066
0.0005011872336272725,1.2589254117941673,0.48305508298261135,16704432.252099331,7445075.316033051,5777828.4995969245,0.7760604499398828,0.3458859548411647
0.0005011872336272725,1.9952623149688797,0.765590712602879,8727474.516098568,3158755.3357377346,2266893.1024085777,0.7176539052459217,0.25974216232050873
0.0007943282347242813,1.2589254117941673,0.3047871523963681,18115966.366626125,9554705.106768947,6275189.704806781,0.6567643516659848,0.3463900063519194
0.0007943282347242813,1.9952623149688797,0.48305508298261174,10816647.290681874,5042843.246440961,3822904.8935149936,0.7580852123874856,0.35342789598106605
0.0007943282347242813,3.1622776601683795,0.7655907126028796,6272632.577787708,2194289.3277622852,1590533.0058636463,0.7248510876574586,0.2535670607419207
0.0012589254117941675,1.2589254117941673,0.1923076923076923,18938082.70325716,11150352.366671007,5086125.640937458,0.4561403508771755,0.26856602754526443
0.0012589254117941675,1.9952623149688797,0.30478715239636794,11499400.204774583,6422318.890817405,4206473.946376066,0.6549774338347568,0.36579942183676034
0.0012589254117941675,3.1622776601683795,0.4830550829826115,7730194.978659782,3550948.3956391504,2720783.1482941797,0.7662130915885795,0.35196824346672484
0.0012589254117941675,5.011872336272724,0.7655907126028794,4565750.292555937,1609599.4724041633,1196735.4449263506,0.743498904816897,0.2621114533743829
0.0019952623149688807,1.2589254117941673,0.12133795086157556,19504486.337981183,12745999.626573067,4377801.456654011,0.34346474069613964,0.2244509996722701
0.0019952623149688807,1.9952623149688797,0.1923076923076922,12235852.786267841,7712295.089526265,3560799.3740599276,0.4617042440318052,0.2910135841170116
0.0019952623149688807,3.1622776601683795,0.30478715239636783,8297877.176894168,4431501.124054561,2999509.9933732254,0.6768609347951268,0.3614791987673068
0.0019952623149688807,5.011872336272724,0.48305508298261135,5407045.0818312215,2264945.060157557,1789988.9133513675,0.7903012504978156,0.3310475289666248
0.0019952623149688807,7.943282347242816,0.7655907126028789,2904896.2936674943,1051488.0817951763,760745.2881743447,0.7234939713967519,0.26188380281689416
0.0031622776601683794,1.2589254117941673,0.07655907126028794,18893332.98042343,14353153.95806096,4027475.0550408987,0.2805986103687688,0.21316911416392326
0.0031622776601683794,1.9952623149688797,0.12133795086157563,12162974.666224238,9134057.712131305,2981610.1042397087,0.3264277715565245,0.24513823189317654
0.0031622776601683794,3.1622776601683795,0.19230769230769232,8793959.818594487,5505494.472065563,2608269.559454932,0.4737575476079546,0.2965978482116608
0.0031622776601683794,5.011872336272724,0.30478715239636806,5788057.00767322,3121162.2916069906,2168443.712174236,0.6947551936037811,0.3746410426330516
0.0031622776601683794,7.943282347242816,0.4830550829826116,3576142.1361743705,1523937.7440610358,1203128.262474034,0.7894864912708974,0.33643189131209916
0.0031622776601683794,12.589254117941675,0.7655907126028795,1878115.6537869445,643555.4339846892,457943.4721427977,0.7115835683452447,0.24383134830883388
0.005011872336272725,1.2589254117941673,0.04830550829826114,18839633.31302296,15601031.94336898,4184738.3667139383,0.2682347156203733,0.22212419409571119
0.005011872336272725,1.9952623149688797,0.07655907126028791,12045346.823346842,10370428.625853494,2912567.6747247158,0.2808531623720624,0.2418002335208351
0.005011872336272725,3.1622776601683795,0.1213379508615756,8869395.065657165,6606337.65377684,2261778.84837043,0.3423650087090798,0.2550093700446578
0.005011872336272725,5.011872336272724,0.1923076923076923,6046326.836599675,3640070.311651216,1772089.024217854,0.48682824025286353,0.29308521886230665
0.005011872336272725,7.943282347242816,0.30478715239636794,3751305.336980927,1866416.727730329,1305413.343236968,0.6994222264737342,0.34798909338784256
0.005011872336272725,12.589254117941675,0.4830550829826115,2197411.3599413014,859171.9153883981,665112.8706080504,0.7741324625437492,0.30268018211474856
0.005011872336272725,19.952623149688808,0.7655907126028796,1129379.9644808506,376978.6830675667,268612.3499007491,0.7125398914203462,0.2378405482199464
0.007943282347242814,1.2589254117941673,0.030478715239636807,18255329.789165445,15933458.455848577,4059439.1427793214,0.2547745145241367,0.22237007984312626
0.007943282347242814,1.9952623149688797,0.04830550829826117,11969911.576284165,11329351.258006174,2846082.3722287966,0.25121318135648235,0.23776970732747132
0.007943282347242814,3.1622776601683795,0.07655907126028795,8694231.864850609,7594667.2466488695,2237486.141689229,0.2946127946127613,0.25735294117644
0.007943282347242814,5.011872336272724,0.12133795086157567,5827692.476468864,4579814.491160843,1559847.481634766,0.3405918481295063,0.26766125493634735
0.007943282347242814,7.943282347242816,0.19230769230769237,3906011.5216348926,2432205.1830027346,1181392.6828119105,0.48572903761079694,0.3024549918166726
0.007943282347242814,12.589254117941675,0.3047871523963681,2291982.538648563,1130058.2450666665,772708.8224305506,0.6837778723387532,0.3371355625100739
0.007943282347242814,19.952623149688808,0.48305508298261196,1337776.3343267923,515516.7446092233,394707.254843609,0.7656536067374662,0.29504726964858224
0.007943282347242814,31.622776601683793,0.7655907126028795,690218.5926999671,224669.72093297564,161488.31014764583,0.7187809264062853,0.23396690824560792
0.012589254117941675,1.2589254117941673,0.01923076923076923,17853860.84717144,15607424.760916665,3914961.466201651,0.2508396821495691,0.2192781437983422
0.012589254117941675,1.9952623149688797,0.030478715239636793,11711641.74735771,11972468.703303238,2924074.746310548,0.2442332336608061,0.24967248908294648
0.012589254117941675,3.1622776601683795,0.04830550829826115,8580439.712501824,8639253.633940522,2310364.2617328325,0.2674263726505542,0.2692594248248838
