x,Q2,y,gen,rec,gen_rec,purity,stability
0.032,8.5,0.10216346153846154,1505064.9714697192,1558085.912345698,486804.6615390629,0.3124376247046471,0.3234442836468984
0.05,8.5,0.06538461538461539,1433187.773121677,1620394.697032161,510763.7276550795,0.31520945396240213,0.35638297872341385
0.08,8.5,0.040865384615384616,1494174.486871531,1493298.1553368657,514030.8730345363,0.34422521128647526,0.3440233236151707
0.13,8.5,0.02514792899408284,1054198.909104728,969004.5369561081,278796.40571364615,0.2877142418645605,0.2644628099173545
0.2,8.5,0.016346153846153847,991034.0984352302,843467.9264955784,231967.32194143193,0.2750161738872568,0.23406593406593298
0.32,8.5,0.010216346153846154,589175.2167620428,551778.7316068495,79500.5375667816,0.14408046742806846,0.13493530499075695
0.5,8.5,0.006538461538461538,589175.2167620428,551778.7316068495,79500.5375667816,0.14408046742806846,0.13493530499075695
0.005,10.0,0.7692307692307693,807931.0895604405,358588.1931031519,69075.67538548073,0.19263231950754814,0.08549698888683903
0.008,10.0,0.4807692307692307,892493.1979797807,490224.0297257907,127319.77933672625,0.25971754058637886,0.14265630217117986
0.013,10.0,0.2958579881656805,953504.1079534818,586740.527830154,169829.8051204645,0.28944618117401594,0.17811124640561057
0.02,10.0,0.19230769230769232,958803.014491819,698634.4703267439,210247.47355144456,0.30094059552073643,0.21928119788284053
0.032,10.0,0.12019230769230768,989633.1221270415,876176.9315608328,268534.9208606833,0.306484810530576,0.2713479519395177
0.05,10.0,0.07692307692307693,896469.29770074,968120.9415725137,275342.7360069979,0.28440944120035266,0.3071412894041051
0.08,10.0,0.04807692307692308,938199.4635011959,928739.615944636,302761.9926810765,0.325992331416952,0.3227053568664619
0.13,10.0,0.029585798816568046,692209.8020143867,636972.0474138546,176018.71870112326,0.2763366452511849,0.2542852155356577
0.2,10.0,0.019230769230769232,647514.735923036,565265.5923188052,152927.14643346012,0.27054034158727014,0.23617554620662276
0.32,10.0,0.01201923076923077,369251.9147448648,361297.82100471284,46801.310220165775,0.12953665231087927,0.12674628986691433
0.5,10.0,0.007692307692307693,369251.9147448648,361297.82100471284,46801.310220165775,0.12953665231087927,0.12674628986691433
0.005,12.0,0.9230769230769231,491904.2061992164,213085.01124921875,47997.664291710185,0.2252512460183009,0.09757522640957374
0.008,12.0,0.5769230769230769,825660.4197244457,413773.3961359644,115036.31816022654,0.2780176764250596,0.13932642937954873
0.013,12.0,0.3550295857988166,871071.3835453129,506153.5719826391,161668.7794256802,0.3194065761354054,0.185597624350462
0.02,12.0,0.23076923076923078,927332.1187854063,636660.7533707536,220947.33188176536,0.3470409173362359,0.23826127382620585
0.032,12.0,0.14423076923076922,925679.5045957229,782268.2774355529,247317.30612586628,0.3161540781592559,0.2671737949236313
0.05,12.0,0.09230769230769231,915045.2915490641,898964.1531733883,287123.75226001313,0.3193939950179904,0.3137809187280188
0.08,12.0,0.057692307692307696,873873.6423886892,885731.9830589396,296608.32065298676,0.33487367095927645,0.3394178589048904
0.13,12.0,0.03550295857988166,651417.4018991244,596888.0770275822,174817.84015230273,0.2928821112039475,0.2683653209795188
0.2,12.0,0.023076923076923078,586318.7733837672,479734.2581416446,129119.46516797526,0.26914789381135235,0.22022058823530424
0.32,12.0,0.014423076923076924,371191.5175613703,325946.7725161402,55901.47128585407,0.171504908161304,0.15060007742933323
0.5,12.0,0.009230769230769232,371191.5175613703,325946.7725161402,55901.47128585407,0.171504908161304,0.15060007742933323
0.8,12.0,0.0057692307692307696,90750.07485094559,228381.93913086236,11496.44653693659,0.05033868518976516,0.12668250197941078
0.008,15.0,0.7211538461538461,633741.6153485969,301943.2161634332,72283.90760098936,0.2393957000241534,0.11405895691610651
0.013,15.0,0.44378698224852076,688852.7059349975,382544.2585165963,125670.53120689394,0.3285123966942033,0.18243454678212825
0.02,15.0,0.28846153846153844,738790.3955797803,476455.85616520635,166626.6219947346,0.349721007389525,0.22553977825330426
0.032,15.0,0.18028846153846154,746263.0858287838,571108.4949162994,196948.49973590786,0.3448530384139572,0.26391295975357143
0.05,15.0,0.11538461538461539,728084.3297422657,685415.0285709002,225617.76328739632,0.3291695598764627,0.3098786144281702
0.08,15.0,0.07211538461538461,719893.1115847043,710983.3655185847,257879.66638167782,0.3627084386054275,0.35821938317204627
0.13,15.0,0.04437869822485207,535590.7030395706,505484.3836709741,149956.7745161749,0.2966595593461173,0.2799839012610638
0.2,15.0,0.028846153846153848,486946.363630162,416530.62859141844,122509.00840923606,0.2941176470588124,0.25158624760217374
0.32,15.0,0.018028846153846152,294524.5897181668,266214.59012095764,51949.56778878213,0.19514170040484352,0.17638448402047902
0.5,15.0,0.011538461538461539,294524.5897181668,266214.59012095764,51949.56778878213,0.19514170040484352,0.17638448402047902
0.8,15.0,0.007211538461538462,72786.87713698039,179438.93196104004,12789.796772341953,0.07127659885491788,0.1757156959526145
0.008,18.0,0.8653846153846153,380747.93874519976,162337.86200205729,37004.187290764596,0.2279455133534754,0.0971881487072952
0.013,18.0,0.5325443786982249,508717.75925948785,259604.13336221848,76954.33900662031,0.29642955992248415,0.15127118644066695
0.02,18.0,0.34615384615384615,547015.2967856432,340892.15301415924,121934.18608238918,0.3576913842229878,0.22290818337054852
0.032,18.0,0.21634615384615383,564331.8193818916,424434.43558556313,152974.59173212104,0.3604198408667583,0.2710720651897193
0.05,18.0,0.13846153846153847,573169.7126571554,493556.8203889012,167848.11943928423,0.3400786140631736,0.2928419205215114
0.08,18.0,0.08653846153846154,532429.1802419153,514753.39369138016,175751.92643342892,0.3414293690675516,0.330094466936568
0.13,18.0,0.05325443786982249,407908.29368871514,387142.8371313714,119275.63282072233,0.30809205642166604,0.29240796195172364
0.2,18.0,0.03461538461538462,368820.37546312687,314787.07673951954,96282.73974684687,0.30586624058432693,0.26105591272159206
0.32,18.0,0.021634615384615384,218216.92582924265,200684.84486041262,41530.91311468337,0.20694593626923055,0.19031939413893953
0.5,18.0,0.013846153846153847,218216.92582924265,200684.84486041262,41530.91311468337,0.20694593626923055,0.19031939413893953
0.013,22.0,0.6508875739644971,416315.07021885086,202793.45735024105,53099.212442475786,0.26183888344469153,0.12754573696926774
0.02,22.0,0.4230769230769231,452816.28797362815,269088.7017551921,98510.17626337855,0.3660881174899711,0.21754998413201018
0.032,22.0,0.2644230769230769,471282.4552235844,336271.0612054219,142196.67310374192,0.42286324786323654,0.30172282360114894
0.05,22.0,0.16923076923076924,478755.1454725939,411357.22764979646,162890.27687022983,0.39598253275108203,0.3402371304217229
0.08,22.0,0.10576923076923077,452744.4351827723,460791.9477586287,175536.36806086134,0.38094495555901187,0.3877162355181628
0.13,22.0,0.0650887573964497,350785.3249583058,352581.6447297023,119778.60235671335,0.3397187691053474,0.34145841868085614
0.2,22.0,0.04230769230769231,320391.5944262767,279435.503638436,95779.77021085584,0.34276163538183074,0.29894595200716206
0.32,22.0,0.026442307692307692,189188.3983234749,190266.1901863128,46704.31405630482,0.24546827794560316,0.24686669198631117
0.5,22.0,0.016923076923076923,189188.3983234749,190266.1901863128,46704.31405630482,0.24546827794560316,0.24686669198631117
0.8,22.0,0.010576923076923078,46129.491729457994,114820.75978765896,9915.685138107812,0.08635794743428932,0.2149532710280378
0.013,27.0,0.7988165680473374,313421.8737132582,131552.97581911346,34345.634029098015,0.26107835125161727,0.10958276020173363
0.02,27.0,0.5192307692307693,390304.35992902925,203779.84662900216,73074.28830040383,0.3585942845145111,0.18722385861559745
0.032,27.0,0.3245192307692308,408195.7048521386,273830.9859516789,124736.44492576775,0.4555234846496852,0.30558000352049575
0.05,27.0,0.2076923076923077,421991.44069646386,342953.370755017,160806.54593540987,0.4688874921432959,0.38106589477267894
0.08,27.0,0.12980769230769232,403022.3039105166,413512.8113754723,174602.28177973515,0.42224152910511675,0.4332323052237383
0.13,27.0,0.07988165680473373,319026.39140001533,347048.97983380104,130700.2265668042,0.3766045548654126,0.4096846846846725
0.2,27.0,0.051923076923076926,282956.2903903732,289638.59993996826,109216.24210090181,0.3770776482262324,0.38598273235143316
0.32,27.0,0.03245192307692308,171728.1701455007,182649.79435559156,53745.88756017847,0.2942564909519873,0.3129707112970517
0.5,27.0,0.02076923076923077,171728.1701455007,182649.79435559156,53745.88756017847,0.2942564909519873,0.3129707112970517
0.8,27.0,0.012980769230769231,41459.060323827514,107132.51116608185,11496.44653693659,0.10731052984573711,0.27729636048526907
0.02,35.0,0.6730769230769231,310547.76207902376,148145.72606620772,49147.30894540384,0.33174975917590394,0.15826006478480928
0.032,35.0,0.4206730769230769,327002.0511850159,200215.64314907594,91899.71950463936,0.45900369251474,0.2810371346956568
0.05,35.0,0.2692307692307692,348629.74123263,256311.3457603531,129263.17074968698,0.5043209084881709,0.370774938169815
0.08,35.0,0.16826923076923078,346474.15750695416,318676.0137153819,151465.68312414797,0.4752967798179691,0.4371630029033489
0.13,35.0,0.10355029585798817,268226.46826492174,287051.8994691573,117838.57700360511,0.41051314142677,0.4393249397267476
0.2,35.0,0.0673076923076923,240347.58541284778,253496.6461394703,100881.31836162196,0.3979591836734537,0.4197309417040199
0.32,35.0,0.042067307692307696,146579.69334594943,162746.5712885181,55398.5017498631,0.340397350993357,0.3779411764705672
0.5,35.0,0.026923076923076925,146579.69334594943,162746.5712885181,55398.5017498631,0.340397350993357,0.3779411764705672
0.8,35.0,0.016826923076923076,36716.77612734118,97504.2371913965,15376.49724315268,0.15770081061163832,0.41878669275929586
0.02,45.0,0.8653846153846154,184517.96691784394,77105.81538132753,22921.0402830173,0.29726733540993094,0.12422118380061506
0.032,45.0,0.5408653846153846,250766.2400869476,128634.77214437912,55254.79616815139,0.4295478994290412,0.2203438395415309
0.05,45.0,0.34615384615384615,258598.19429023642,175116.1668258528,92330.83624977453,0.5272547813451997,0.3570436232286582
0.08,45.0,0.21634615384615385,262118.9810421736,216837.75675809945,107779.1862837846,0.4970499044777577,0.41118421052630094
0.13,45.0,0.13313609467455623,201978.1950958181,217185.34256856333,91253.04438693661,0.42016207589206395,0.4517965136961756
0.2,45.0,0.08653846153846154,187751.34250635767,197616.50190076072,81984.03436653057,0.4148643133441427,0.43666283964789443
0.32,45.0,0.054086538461538464,113742.96792482105,125167.56167090291,47279.13638315165,0.37772675086106117,0.4156664560960025
0.5,45.0,0.03461538461538462,113742.96792482105,125167.56167090291,47279.13638315165,0.37772675086106117,0.4156664560960025
0.8,45.0,0.021634615384615384,28597.41076062973,72648.5033170562,12646.091190630246,0.17407228797872887,0.4422110552763824
0.032,60.0,0.7211538461538461,144711.52078369705,66444.5234866799,17963.197713963407,0.27034880786773163,0.124131082423032
0.05,60.0,0.46153846153846156,160447.28198113057,90720.3588332186,40740.53241526898,0.44907816656861843,0.2539184952977906
0.08,60.0,0.28846153846153844,167057.73873986976,127585.6683309596,63446.014325718694,0.4972816708624244,0.37978494623653586
0.13,60.0,0.17751479289940827,124520.88655320017,116884.43028212074,49793.98406310652,0.42601040996581113,0.39988459319097924
0.2,60.0,0.11538461538461539,122365.30282752434,132683.92063445304,59350.40524693504,0.4473066891838887,0.48502642395769896
0.32,60.0,0.07211538461538461,73002.43550954797,80279.11717921085,32405.608675989966,0.40366174684817974,0.44389763779527114
0.5,60.0,0.046153846153846156,73002.43550954797,80279.11717921085,32405.608675989966,0.40366174684817974,0.44389763779527114
0.8,60.0,0.028846153846153848,17460.228177972433,43837.311437787386,7975.659784999766,0.1819377038283606,0.4567901234567909
0.032,70.0,0.8413461538461539,80403.27296770163,30797.48352818295,6754.162340450256,0.21930890341314685,0.08400357462019531
0.05,70.0,0.5384615384615384,106054.71930324394,58077.253979860354,19400.253531080478,0.3340421972741337,0.1829268292682858
0.08,70.0,0.33653846153846156,104545.81069527086,73256.76806763062,31184.111231440456,0.4256823233404359,0.29828178694156965
0.13,70.0,0.20710059171597633,88881.9022886932,78182.91209671609,33627.10612053948,0.43010813000852544,0.3783346806790524
0.2,70.0,0.1346153846153846,82558.85669337746,84081.71132413004,36932.33449990874,0.43924337312232825,0.44734551784159227
0.32,70.0,0.08413461538461539,49291.01452711555,55717.39283687447,21268.42609333267,0.38171969308759474,0.43148688046647254
0.5,70.0,0.05384615384615385,49291.01452711555,55717.39283687447,21268.42609333267,0.38171969308759474,0.43148688046647254
0.8,70.0,0.03365384615384615,14370.558171170731,29765.84257385534,8047.51257585562,0.27036065100082557,0.5600000000000007
0.05,90.0,0.6923076923076923,99468.47327555725,48340.62095715994,18120.31197517582,0.37484648762030315,0.18217140947742474
0.08,90.0,0.4326923076923077,109014.22426177756,65579.01449202561,33344.4293093109,0.5084618847598811,0.30587227983423887
0.13,90.0,0.26627218934911245,87969.25488655231,66904.70072119375,34313.822030541334,0.5128761007919966,0.3900660756396474
0.18,90.0,0.19230769230769232,84147.86023403276,79238.52588952833,39655.81678292542,0.5004613139599823,0.4712635196264566
0.32,90.0,0.10817307692307693,51542.741863109506,61914.31851681588,26656.07875651962,0.4305317315134438,0.5171645471890985
0.5,90.0,0.06923076923076923,51542.741863109506,61914.31851681588,26656.07875651962,0.4305317315134438,0.5171645471890985
0.8,90.0,0.04326923076923077,12075.565983226907,29257.441165550466,7992.15236943021,0.2731664852099461,0.6618449504173466
0.05,120.0,0.9230769230769231,48211.567336713815,20335.7356101094,5161.145410321231,0.25379683869195746,0.10705201459797685
0.08,120.0,0.5769230769230769,70501.88611644381,37406.62608101039,15881.541111100558,0.4245649173680189,0.22526406009720013
0.13,120.0,0.35502958579881655,58245.94302084359,38952.07436570494,19690.196281318233,0.5054980152393198,0.33805266530360756
0.18,120.0,0.2564102564102564,55432.5500509574,46560.24644995758,22930.13019420012,0.4924830073407184,0.41365822378947337
0.25,120.0,0.18461538461538463,52883.967916518486,55564.57748885396,26916.510757334552,0.48441852658258583,0.508972980239009
0.4,120.0,0.11538461538461539,34896.38089932447,39443.35908384651,17161.163940105438,0.43508373370597536,0.4917748917750278
0.65,120.0,0.07100591715976332,8287.33507173771,19311.64119440444,4926.5478916703105,0.25510767531750644,0.5944670812781917
0.08,150.0,0.7211538461538461,48917.13714659683,21827.57998993425,6737.569645498249,0.3086723149614051,0.13773434093877635
0.13,150.0,0.4437869822485207,41024.352447124584,23011.883874942065,10814.59015902392,0.4699567500772966,0.2636139150023785
0.18,150.0,0.32051282051282054,39563.44971734161,28430.731104989718,14449.074444185871,0.5082202913047845,0.36521270383185256
0.25,150.0,0.23076923076923078,38408.23466337697,37066.40794684881,19068.157406107777,0.5144322976602013,0.49646013604185907
0.4,150.0,0.14423076923076922,25242.33755605384,27885.11414873369,12533.194708535708,0.44945825366488096,0.49651482081261866
0.65,150.0,0.08875739644970414,6135.080563508385,13331.18172273508,3847.754756661848,0.2886281829089362,0.6271726535342325
0.13,200.0,0.591715976331361,28165.92026954298,13605.674357158809,4688.395865161043,0.34459121555369143,0.16645633518429032
0.18,200.0,0.42735042735042733,27961.536067688117,16242.323658722991,7713.282052614577,0.4748878433088073,0.2758533019767793
0.25,200.0,0.3076923076923077,27463.904967519753,21849.5598052631,11575.254840710626,0.5297706198146102,0.4214715589207043
0.4,200.0,0.19230769230769232,18277.279407625912,20082.969399665406,9511.863028938975,0.47362831858407595,0.5204200700116395
0.65,200.0,0.11834319526627218,4350.717618618051,8768.970886544013,2672.989909477772,0.3048236724767185,0.6143790849673237
0.13,250.0,0.7396449704142012,16023.721425434522,7106.069778213281,1604.8602980441415,0.22584358838756866,0.10015527950309594
0.18,250.0,0.5341880341880342,15675.37965531631,8054.514807015916,2392.183788668265,0.29699911738749857,0.15260770975055493
0.25,250.0,0.38461538461538464,15718.0337496165,9934.849464082517,4204.982796425813,0.4232558139535074,0.2675260063319567
0.4,250.0,0.2403846153846154,10691.959637910875,9821.105212615346,4571.097105835583,0.46543612015926117,0.4275265957446823
0.65,250.0,0.14792899408284024,2539.695864789715,4496.45244081029,1412.9168736933393,0.3142292490118549,0.5563331000699676
0.13,300.0,0.8875739644970414,7702.618529039535,2960.7396785304322,666.4702234402428,0.22510260806551094,0.08652514997693221
0.18,300.0,0.6410256410256411,13439.594212414728,5899.133434273651,1839.457816695122,0.3118183097890226,0.13686855329277248
0.25,300.0,0.46153846153846156,13619.096859261357,7181.883127791659,2911.1419359871006,0.4053452115813309,0.21375440428029885
0.4,300.0,0.28846153846153844,9295.03804957968,6949.062863069912,3204.388834300826,0.461125319693138,0.34474187380499516
0.65,300.0,0.17751479289940827,2265.9987596969045,3270.1472296802676,1165.8785775381402,0.3565217391304219,0.5145098039215545
0.18,400.0,0.8547008547008547,8534.373367892973,3443.7406624776054,1066.352357504391,0.30964943705639025,0.12494793835902443
0.25,400.0,0.6153846153846154,10402.267247455424,4900.316726078066,2001.1879242499645,0.40837930201536204,0.19237997608064625
0.4,400.0,0.38461538461538464,6997.0487191576,4674.177833727654,2004.7424321083126,0.42889733840304745,0.2865125730251698
0.65,400.0,0.23668639053254437,1683.0594709278016,1889.2209267119965,639.811414502633,0.3386641580432639,0.38014783526926194
0.25,500.0,0.7692307692307693,6723.35161406486,2559.3416771451307,931.2810588871658,0.36387523682495654,0.13851440655565003
0.4,500.0,0.4807692307692308,4752.377006611294,2339.5240836320754,1023.6982632042128,0.4375668839514304,0.2154076290201913
0.65,500.0,0.2958579881656805,1117.8927214504397,1300.9663239763472,433.6499587184513,0.33332911907590274,0.38791732909379767
0.4,650.0,0.625,3216.829611805045,1385.3849927892898,641.588668431807,0.4631121830907472,0.19944751381214604
0.65,650.0,0.38461538461538464,783.7689827657255,610.5329557109003,227.48850293426952,0.3726064265759143,0.29024943310657597
0.4,800.0,0.7692307692307693,1935.429528870523,682.2254431703132,302.1331679595767,0.4428641162304924,0.1561065197428787
0.65,800.0,0.47337278106508873,511.8491316021064,280.7207657221886,127.9622829005266,0.455834760108779,0.25
0.65,1000.0,0.591715976331361,372.6085166672821,127.19945117079828,69.52627671942116,0.546592584161893,0.18659336437418073
0.65,1200.0,0.7100591715976331,250.41807435610235,77.01403339130091,35.872697548153845,0.4657942970716533,0.14325123152708916
0.65,1500.0,0.8875739644970414,93.60454917310778,20.954523923130136,12.895091645002996,0.6153846153846075,0.13776137761376778
