x,Q2,y,gen,rec,gen_rec,purity,stability
0.00031622776601683794,1.2589254117941673,0.7655907126028794,13348203.03956495,6133028.798291317,5474808.947836678,0.8926762172324999,0.41015325670496505
0.0005011872336272725,1.2589254117941673,0.48305508298261135,16704432.252099331,11021217.45220778,9071408.100163996,0.8230858468677437,0.5430539609643988
0.0005011872336272725,1.9952623149688797,0.765590712602879,8727474.516098568,4071272.151891568,3555685.12002178,0.8733597232918365,0.40741283328447614
0.0007943282347242813,1.2589254117941673,0.3047871523963681,18115966.366626125,15565232.165101947,10626141.327760875,0.6826844093970684,0.5865622132825732
0.0007943282347242813,1.9952623149688797,0.48305508298261174,10816647.290681874,7369923.216212011,6125597.774190963,0.8311616816734483,0.5663120567375743
0.0007943282347242813,3.1622776601683795,0.7655907126028796,6272632.577787708,2933393.418688497,2631283.702626596,0.8970101609497125,0.4194863432531262
0.0012589254117941675,1.2589254117941673,0.1923076923076923,18938082.70325716,20840585.205445305,9651875.933493752,0.46312883435595054,0.509654334323597
0.0012589254117941675,1.9952623149688797,0.30478715239636794,11499400.204774583,10398557.023063306,7506446.364490823,0.7218738472888138,0.6527685123415503
0.0012589254117941675,3.1622776601683795,0.4830550829826115,7730194.978659782,5181022.487884826,4482643.664436038,0.8652044408064509,0.5798875289447374
0.0012589254117941675,5.011872336272724,0.7655907126028794,4565750.292555937,2163886.950775038,1974102.0587246486,0.912294451434991,0.43237188462611553
0.0019952623149688807,1.2589254117941673,0.12133795086157556,19504486.337981183,24208321.48956061,6908078.64202755,0.2853596704342567,0.35417895771884106
0.0019952623149688807,1.9952623149688797,0.1923076923076922,12235852.786267841,13334138.840960044,7390097.085122964,0.5542237990219461,0.6039707419017648
0.0019952623149688807,3.1622776601683795,0.30478715239636783,8297877.176894168,7452746.697090273,5798285.515749515,0.7780065191284847,0.6987673343605417
0.0019952623149688807,5.011872336272724,0.48305508298261135,5407045.0818312215,3547584.617179937,3106909.3281743256,0.8757815988739078,0.5746039252778152
0.0019952623149688807,7.943282347242816,0.7655907126028789,2904896.2936674943,1377817.1133374458,1259385.0568936476,0.914043703407832,0.43353873239434887
0.0031622776601683794,1.2589254117941673,0.07655907126028794,18893332.98042343,25610905.659520555,4359901.567520495,0.17023613399238585,0.23076402517428038
0.0031622776601683794,1.9952623149688797,0.12133795086157563,12162974.666224238,14643387.874725837,5660200.656719529,0.3865362787042546,0.4653631872174761
0.0031622776601683794,3.1622776601683795,0.19230769230769232,8793959.818594487,9162186.109341117,5991348.605689588,0.653921295004173,0.6813027042744855
0.0031622776601683794,5.011872336272724,0.30478715239636806,5788057.00767322,5130875.36377125,4178345.549166254,0.8143533516072634,0.7218908769604422
0.0031622776601683794,7.943282347242816,0.4830550829826116,3576142.1361743705,2378167.2612124844,2100679.84616878,0.8833187978114582,0.5874150875938092
0.0031622776601683794,12.589254117941675,0.7655907126028795,1878115.6537869445,874547.4398582084,785450.4483042677,0.8981221744032707,0.4182119704505536
0.005011872336272725,1.2589254117941673,0.04830550829826114,18839633.31302296,21133376.24912883,2775761.3792042667,0.13134490894793446,0.14733627417713657
0.005011872336272725,1.9952623149688797,0.07655907126028791,12045346.823346842,15705874.151151007,3817790.639476846,0.24308042982740052,0.3169514913490934
0.005011872336272725,3.1622776601683795,0.1213379508615756,8869395.065657165,9860281.785548268,5056718.680218109,0.5128371369294429,0.5701311806256134
0.005011872336272725,5.011872336272724,0.1923076923076923,6046326.836599675,6103862.194528836,4320266.09872485,0.7077922077921907,0.7145273842249777
0.005011872336272725,7.943282347242816,0.30478715239636794,3751305.336980927,3225706.455618751,2660690.663345945,0.8248396746428605,0.7092706203135373
0.005011872336272725,12.589254117941675,0.4830550829826115,2197411.3599413014,1360893.6617566885,1193748.7707466714,0.8771800503543673,0.5432522979122851
0.005011872336272725,19.952623149688808,0.7655907126028796,1129379.9644808506,514113.13533440157,459076.06110935035,0.8929475431720827,0.4064850409493291
0.007943282347242814,1.2589254117941673,0.030478715239636807,18255329.789165445,13874971.205494156,1653182.6178309433,0.11914854404716332,0.09055890180697304
0.007943282347242814,1.9952623149688797,0.04830550829826117,11969911.576284165,15301848.082137344,2518770.1137873484,0.16460561497324247,0.210425122836977
0.007943282347242814,3.1622776601683795,0.07655907126028795,8694231.864850609,10153072.82923222,3741076.8289046315,0.3684674474247353,0.4302941176470354
0.007943282347242814,5.011872336272724,0.12133795086157567,5827692.476468864,6385146.166626955,3702719.9236185243,0.5798958750500365,0.6353663887669806
0.007943282347242814,7.943282347242816,0.19230769230769237,3906011.5216348926,4003282.1450936305,2897224.912610273,0.7237123958802337,0.7417348608837734
0.007943282347242814,12.589254117941675,0.3047871523963681,2291982.538648563,1949478.7794610523,1623471.9011400465,0.8327722867488033,0.7083264701036096
0.007943282347242814,19.952623149688808,0.48305508298261196,1337776.3343267923,840947.3076653468,727310.8813545658,0.8648709315376008,0.5436715112175831
0.007943282347242814,31.622776601683793,0.7655907126028795,690218.5926999671,305360.94806630816,274369.67714739166,0.8985093833538045,0.3975112812799265
0.012589254117941675,1.2589254117941673,0.01923076923076923,17853860.84717144,8818252.525275689,1053536.331858243,0.11947223430475597,0.05900887997708088
0.012589254117941675,1.9952623149688797,0.030478715239636793,11711641.74735771,11351086.837668302,1613547.1490353064,0.14214913268752294,0.1377729257641733
0.012589254117941675,3.1622776601683795,0.04830550829826115,8580439.712501824,10292436.251771742,2537948.566430402,0.2465838509316508,0.2957830427655793
