Q2,x,y,gen,rec,gen_rec,purity,stability
6.5,0.008,0.08125,3523815.7552414034,3630409.055641326,1338086.111402965,0.3685772294236928,0.37972646822203043
6.5,0.013,0.05,3343797.8144064504,3324732.922247172,1236028.696126473,0.3717678156509025,0.3696481559982948
6.5,0.02,0.0325,3277177.001656507,3571159.0562169086,1391949.7472433357,0.3897753433356988,0.4247404844290528
6.5,0.032,0.0203125,3121255.9505396187,3678886.327897668,1425968.885668833,0.387608846420573,0.45685740236147704
6.5,0.05,0.013,2980927.004534419,3478244.2843922535,1332416.2549987154,0.38307149988791706,0.4469805040418361
6.5,0.08,0.008125,2705938.9689282705,3206232.9233983364,1163738.026972291,0.36296116182938665,0.4300680984808788
8.5,0.0013,0.6538461538461539,1705209.3135781237,874981.849803458,215454.5433614961,0.24623887159475638,0.12635078969243801
8.5,0.002,0.425,1868217.6852002984,1170927.5907608739,398307.41239855275,0.3401639995003712,0.21320182094082293
8.5,0.0032,0.265625,1995789.4542959135,1511967.1555032511,661955.7351961737,0.4378109225367695,0.3316761363636438
8.5,0.005,0.17,1963187.7799714785,1755202.8462589402,707314.5864301738,0.4029816769826646,0.3602888086642684
8.5,0.008,0.10625,1900819.3595247334,1848169.8758763857,735663.868451424,0.3980499184917072,0.3870246085011275
8.5,0.013,0.06538461538461539,1759072.9494184945,1826090.7953121995,718654.2992386739,0.3935479556019603,0.4085414987913054
8.5,0.02,0.0425,1686782.2802643126,1757301.1192921628,711566.9787333613,0.40492034684413053,0.4218487394958058
8.5,0.032,0.0265625,1574802.616280384,1844829.5275327654,772517.9350790491,0.4187475989243286,0.4905490549054987
8.5,0.05,0.017,1550705.7265623233,1772113.6191482649,732828.9402492989,0.41353383458647547,0.4725776965265152
8.5,0.08,0.010625,1437308.5984773322,1619948.8478992174,664790.6633982987,0.4103775648597872,0.4625246548323513
8.5,0.13,0.006538461538461538,1073020.3245042982,958772.7179586631,375627.9867815536,0.3917800118273167,0.35006605019814696
10.0,0.0013,0.7692307692307693,996858.7911694236,479796.6863257517,84715.52685745343,0.1765654688159662,0.08498247455697604
10.0,0.002,0.5,1171094.30935905,629917.9338622601,187869.9966647472,0.29824519443802255,0.16042260231592284
10.0,0.0032,0.3125,1263097.9102387356,882179.8809506012,359160.71016962465,0.4071286570065593,0.28434906530859544
10.0,0.005,0.2,1320821.9310726097,1070364.1419103662,440458.0477224853,0.41150299274447283,0.3334726940555865
