Q2,x,y,sigma_red_0,sigma_red_unc
18.0,0.2,0.0346153846153846,0.33195831765482314,0.002718742429495803
18.0,0.32,0.0216346153846153,0.24918626896744805,0.002792717042924298
18.0,0.5,0.0138461538461538,0.11997559539409915,0.0020089212628362067
22.0,0.013,0.6508875739644971,0.5568385894713038,0.005185730592722086
22.0,0.02,0.4230769230769231,0.5306274483570063,0.004330757584731459
22.0,0.032,0.2644230769230769,0.4856247210199426,0.004209223421138293
22.0,0.05,0.1692307692307692,0.44361252821946795,0.0036777298997338944
22.0,0.08,0.1057692307692307,0.4043997205658467,0.0031780085773879477
22.0,0.13,0.0650887573964497,0.36888724718433236,0.0028588301918222292
22.0,0.2,0.0423076923076923,0.32984661285778616,0.0026599360297731686
22.0,0.32,0.0264423076923076,0.24512387181416306,0.0026743359838985272
22.0,0.5,0.0169230769230769,0.11587467981061471,0.0019527839453200287
22.0,0.8,0.010576923076923,0.008829057451172278,0.001004434779502577
27.0,0.013,0.7988165680473374,0.5473964665521788,0.005159920963962204
27.0,0.02,0.5192307692307693,0.5370725168686816,0.004241261456358751
27.0,0.032,0.3245192307692308,0.49379733365424683,0.004107191929971956
27.0,0.05,0.2076923076923077,0.44952395461417427,0.0035948772630952437
27.0,0.08,0.1298076923076923,0.40741318369424334,0.0030962628641260813
27.0,0.13,0.0798816568047337,0.36908716107980366,0.0027788758538203184
27.0,0.2,0.0519230769230769,0.327476962805202,0.002604259379075392
27.0,0.32,0.032451923076923,0.24096903194612124,0.0025639504158921815
27.0,0.5,0.0207692307692307,0.11185361716288894,0.001909910905137208
27.0,0.8,0.0129807692307692,0.008029627990826484,0.0009809363009852647
35.0,0.02,0.6730769230769231,0.5367666843390952,0.004170315750998698
35.0,0.032,0.4206730769230769,0.5020625338258596,0.003997805149834179
35.0,0.05,0.2692307692307692,0.456365324548605,0.003501768924173105
35.0,0.08,0.1682692307692307,0.4109325971970709,0.0030065987990540617
35.0,0.13,0.1035502958579881,0.3691933004823793,0.0026937964754222745
35.0,0.2,0.0673076923076923,0.324617137048291,0.002542987578719912
35.0,0.32,0.0420673076923076,0.23591562625281437,0.002440860092637423
35.0,0.5,0.0269230769230769,0.10719634361082886,0.0018045580592667143
35.0,0.8,0.016826923076923,0.007191287873338857,0.0009467627949601282
45.0,0.02,0.8653846153846154,0.5212658909531481,0.0041804490388367916
45.0,0.032,0.5408653846153846,0.5052865091010766,0.003918376607323474
45.0,0.05,0.3461538461538461,0.46133214075391543,0.0034289605950873054
45.0,0.08,0.2163461538461538,0.41365177048373775,0.0029357417436220333
45.0,0.13,0.1331360946745562,0.36905195828440035,0.0026270875717675983
45.0,0.2,0.0865384615384615,0.3219100919823636,0.0024919115152691267
45.0,0.32,0.0540865384615384,0.23134779233871205,0.0023386968682825417
45.0,0.5,0.0346153846153846,0.10313742878608928,0.0017139008471814135
45.0,0.8,0.0216346153846153,0.006533785399292771,0.0009120454739118153
60.0,0.032,0.7211538461538461,0.5001384926017806,0.0038530082317028732
60.0,0.05,0.4615384615384615,0.4646478341892034,0.003358017750872105
60.0,0.08,0.2884615384615384,0.4161081201406881,0.0028675612776745945
60.0,0.13,0.1775147928994082,0.3686859323296859,0.002563166718427002
60.0,0.2,0.1153846153846153,0.3188073031942247,0.0024389551141820887
60.0,0.32,0.0721153846153846,0.22618638800035698,0.0022339121342620128
60.0,0.5,0.0461538461538461,0.09880494526128339,0.0016187317539884398
60.0,0.8,0.0288461538461538,0.005903505309945125,0.0008703960293414841
70.0,0.032,0.8413461538461539,0.49170016556818996,0.003833618910148089
70.0,0.05,0.5384615384615384,0.46479295270422366,0.0033258032611846733
70.0,0.08,0.3365384615384615,0.41704984948055757,0.0028367172335397248
70.0,0.13,0.2071005917159763,0.36840881232141776,0.0025337652337134127
70.0,0.2,0.1346153846153846,0.31716273718505,0.002412855881431605
70.0,0.32,0.0841346153846153,0.22356476859151236,0.002183554632013627
70.0,0.5,0.0538461538461538,0.09661924489950315,0.0015714539338131663
70.0,0.8,0.0336538461538461,0.005609806243468339,0.000848003848949986
90.0,0.05,0.6923076923076923,0.461162383992011,0.003283100859989598
90.0,0.08,0.4326923076923077,0.417788723539916,0.0027953055879736876
90.0,0.13,0.2662721893491124,0.3678442737696877,0.0024924634913462917
90.0,0.18,0.1923076923076923,0.32986154117709066,0.0023957881863803485
90.0,0.32,0.1081730769230769,0.21944100884579698,0.00210863320869164
90.0,0.5,0.0692307692307692,0.09324860263224916,0.001499620974328309
90.0,0.8,0.0432692307692307,0.005185008823600261,0.0008120937741400156
120.0,0.05,0.9230769230769232,0.44852786293390245,0.003251921335095344
120.0,0.08,0.5769230769230769,0.41671598201282184,0.0027633748371360357
120.0,0.13,0.3550295857988165,0.36701848702389916,0.0024552527013696175
120.0,0.18,0.2564102564102564,0.3275238605017819,0.002360178148480003
120.0,0.25,0.1846153846153846,0.2711766148998545,0.002048881340371095
120.0,0.4,0.1153846153846153,0.15496869645174857,0.0020111852435128817
120.0,0.65,0.0710059171597633,0.02818693498349465,0.0008298186423371043
150.0,0.08,0.7211538461538461,0.4134861765189121,0.002752114475428253
150.0,0.13,0.4437869822485207,0.36619651744780457,0.0024348859814344796
150.0,0.18,0.3205128205128205,0.32584485106113814,0.002337608969666632
150.0,0.25,0.2307692307692307,0.26842377156116964,0.002020066785427199
150.0,0.4,0.1442307692307692,0.15169305451066542,0.0019496240228830603
150.0,0.65,0.0887573964497041,0.026965849084585543,0.0008033272541682814
200.0,0.13,0.591715976331361,0.36467155680830043,0.0024230635155910816
200.0,0.18,0.4273504273504273,0.32396382665404894,0.0023176656604431698
200.0,0.25,0.3076923076923077,0.26528406075408034,0.0019898053458809466
200.0,0.4,0.1923076923076923,0.14780582564113265,0.0018788820137899777
200.0,0.65,0.1183431952662721,0.02552480365628691,0.0007717309943905211
250.0,0.13,0.7396449704142012,0.3626844854879454,0.0024279800664331022
250.0,0.18,0.5341880341880342,0.32279573538111056,0.002312943762088776
250.0,0.25,0.3846153846153846,0.26331011888483297,0.0019741141138896598
250.0,0.4,0.2403846153846154,0.145104999744373,0.001831398233162153
250.0,0.65,0.1479289940828402,0.02453035362438319,0.0007505504037834323
300.0,0.13,0.8875739644970414,0.35998535121438463,0.002438876370129476
300.0,0.18,0.6410256410256411,0.3220089594601744,0.0023193238789325694
300.0,0.25,0.4615384615384615,0.26211751451065324,0.0019691634275423443
300.0,0.4,0.2884615384615384,0.1431569304853403,0.001798442223653825
300.0,0.65,0.1775147928994082,0.0237895410043074,0.0007358014208113516
400.0,0.18,0.8547008547008547,0.3205260395100727,0.0023502619173555363
400.0,0.25,0.6153846153846154,0.261230594424465,0.001984752546845644
400.0,0.4,0.3846153846153846,0.14071550846677633,0.0017610759171545487
400.0,0.65,0.2366863905325443,0.022758213214126143,0.0007198055587938676
500.0,0.25,0.7692307692307693,0.261330805842895,0.0020248478497484337
500.0,0.4,0.4807692307692308,0.1395486343499929,0.001750797775599513
500.0,0.65,0.2958579881656805,0.022089635398849006,0.0007181707957089593
650.0,0.4,0.625,0.13925927829945425,0.0017729583272709925
650.0,0.65,0.3846153846153846,0.021485936530513616,0.0007406810770358854
800.0,0.4,0.7692307692307693,0.13987153552947473,0.001825705495426391
800.0,0.65,0.4733727810650887,0.021185117589361813,0.0007937771574156171
1000.0,0.65,0.591715976331361,0.021077603751659596,0.0009095691422613721
1200.0,0.65,0.7100591715976331,0.021165795177848792,0.0010619806545757984
1500.0,0.65,0.8875739644970414,0.02139549424214016,0.0012975789664948193
