x,Q2,y,gen,rec,gen_rec,purity,stability
0.0007943282347242813,1.2589254117941673,0.6095743047927362,13669736.267644357,4937447.049058523,1829601.4124957274,0.3705561587429272,0.13384321223711612
0.0012589254117941675,1.2589254117941673,0.3846153846153846,15806449.345808424,7858131.312710261,2902314.145417437,0.3693389725777479,0.18361581920907977
0.0012589254117941675,1.9952623149688797,0.6095743047927359,9021677.441138629,6310283.526950663,1490907.3414920745,0.23626630009959793,0.16525832930953321
0.0019952623149688807,1.2589254117941673,0.24267590172315112,17230924.73125191,10578215.101382816,3486044.119880449,0.32954936976321675,0.20231323473648363
0.0019952623149688807,1.9952623149688797,0.3846153846153844,10200027.87466234,8839292.12221596,2063746.8313567736,0.23347421974774651,0.20232756779844502
0.0019952623149688807,3.1622776601683795,0.6095743047927357,6592010.327283361,5474738.343315261,1226268.5657561014,0.22398669833297036,0.18602345944161466
0.0031622776601683794,1.2589254117941673,0.15311814252057587,17719907.489711292,13718887.153917907,3834539.627022546,0.2795080667988044,0.21639727121876873
0.0031622776601683794,1.9952623149688797,0.24267590172315126,11073444.739436846,10941813.58138051,2584311.9951502737,0.23618680540746476,0.23337922895361846
0.0031622776601683794,3.1622776601683795,0.38461538461538464,7341275.667638549,6866881.65590278,1717429.421134389,0.2501032502370395,0.23394155169857975
0.0031622776601683794,5.011872336272724,0.6095743047927361,4538064.9320655065,4273981.831522309,1000835.5345736006,0.23416934699910094,0.22054235661147073
0.005011872336272725,1.2589254117941673,0.09661101659652228,17738421.31352824,16123434.30040649,4079575.5304818326,0.25302149991574574,0.22998526522597232
0.005011872336272725,1.9952623149688797,0.15311814252057582,11260761.074525643,12357720.284726387,2920827.969234361,0.23635653679945962,0.25938104448747484
0.005011872336272725,3.1622776601683795,0.2426759017231512,7919560.399802218,7648531.038889102,2020184.8929640208,0.2641271745767066,0.2550880088009017
0.005011872336272725,5.011872336272724,0.3846153846153846,5085856.307354256,4837258.90396418,1402694.4162467502,0.28997712218736704,0.2758029978586741
0.005011872336272725,7.943282347242816,0.6095743047927359,3018842.3306180756,2872021.0904531255,743820.0980563317,0.25898838296447796,0.2463924963924971
0.007943282347242814,1.2589254117941673,0.060957430479273614,17612091.692189068,17372572.883819424,4283227.592467957,0.2465511367321588,0.24319812020780934
0.007943282347242814,1.9952623149688797,0.09661101659652234,11378378.30818605,12522968.239455385,3087452.383586676,0.24654317766767306,0.27134379785610063
0.007943282347242814,3.1622776601683795,0.1531181425205759,8113411.025649927,8626496.555806195,2412242.3384988634,0.2796317511858585,0.2973154362416429
0.007943282347242814,5.011872336272724,0.24267590172315134,5264460.254764504,5206812.5391849745,1583476.4605766742,0.30411628009648617,0.3007860984691788
0.007943282347242814,7.943282347242816,0.38461538461538475,3207247.7141667716,3119755.5244722776,1016082.2130110657,0.3256928964595523,0.3168081494057715
0.007943282347242814,12.589254117941675,0.6095743047927362,1810690.3295666436,1782797.7783235745,539398.9009549281,0.3025575348552113,0.2978968253969875
0.012589254117941675,1.2589254117941673,0.03846153846153846,17336562.431854494,18076026.33607258,4419358.6499452805,0.24448728762504587,0.25491550976825
0.012589254117941675,1.9952623149688797,0.060957430479273586,11578763.22479267,12819333.126107754,3456639.8114653346,0.2696427167826358,0.2985327313770361
0.012589254117941675,3.1622776601683795,0.0966110165965223,8133013.897926661,8889902.57750058,2610449.158185931,0.2936420433664489,0.32096946973758517
0.012589254117941675,5.011872336272724,0.15311814252057587,5385344.633804367,5519297.594362053,1686936.064259462,0.3056432517758532,0.31324570273003316
0.012589254117941675,7.943282347242816,0.24267590172315123,3443571.229947506,3470645.6340557253,1266563.3587693977,0.3649359491909054,0.3678051865907549
0.012589254117941675,12.589254117941675,0.3846153846153846,1924361.4447005233,1948034.3672629292,719318.2892578578,0.36925338759219656,0.3737958330223151
0.012589254117941675,19.952623149688808,0.6095743047927362,1082318.5886613727,1064312.6843371417,380316.8220000646,0.3573356097291347,0.351390825200966
0.01995262314968881,1.2589254117941673,0.024267590172315112,17793962.784979083,19660663.697902188,5030314.835903508,0.25585681710431,0.2826978395250938
0.01995262314968881,1.9952623149688797,0.03846153846153844,11705092.846131627,12812655.12976713,3536140.3490321254,0.27598810029755283,0.3021027167845808
0.01995262314968881,3.1622776601683795,0.060957430479273565,8154794.867123033,8786514.82660867,2651832.999659055,0.3018071501601941,0.3251869658120054
0.01995262314968881,5.011872336272724,0.09661101659652227,5408214.651460557,5574982.771394513,1850293.333232285,0.33189220650621976,0.34212645992750856
0.01995262314968881,7.943282347242816,0.1531181425205758,3386940.7100369153,3713055.0710143843,1307947.2002425129,0.3522563428840256,0.38617363344050304
0.01995262314968881,12.589254117941675,0.24267590172315115,2033936.9507556222,2114767.8723326307,862161.6374791934,0.40768618095574344,0.4238880842195694
0.01995262314968881,19.952623149688808,0.38461538461538464,1177307.9781727437,1182775.7336657967,515184.5104365153,0.43557243843665555,0.4375953616114232
0.01995262314968881,31.622776601683793,0.6095743047927356,645238.0618855254,616169.7624510755,254502.58521145236,0.4130397184682689,0.3944320712695415
0.03162277660168381,1.2589254117941673,0.015311814252057578,17781983.251921058,20537275.855266795,5390789.87610346,0.262488068724119,0.3031602155806255
0.03162277660168381,1.9952623149688797,0.02426759017231511,11743209.542225277,14025855.114005035,3969581.6360401083,0.28301886792459585,0.3380320875452839
0.03162277660168381,3.1622776601683795,0.038461538461538436,8033910.48808317,9323415.717299234,3014486.1367787994,0.32332422238617314,0.37522027924635654
