Q2,x,y,gen,rec,gen_rec,purity,stability,sigma_red,sigma_red_pdf_unc,sigma_stat,sigma_p2p_opt,sigma_p2p_pess,sigma_norm_opt,sigma_norm_pess
3.1622776601683795,0.0012589254117941,0.2511886431509579,9637338.423123524,9410544.16695343,6894545.387567432,0.7326404579002653,0.7153993234298879,0.49610125931362,0.01391967135738,0.0325981257938769,1.2,4.2,2.5,4.3
3.1622776601683795,0.0019952623149688,0.1584893192461112,9735143.446096877,10565777.409319846,6285035.8241107045,0.5948484035416844,0.6456027955736566,0.4625890269395649,0.0094805695767729,0.030764458229493738,1.2,4.2,2.5,4.3
3.1622776601683795,0.0031622776601683,0.1,9628833.638517143,10579952.050330477,4897338.4691708535,0.4628885316184282,0.5086118062711749,0.4343104804963517,0.0092789265096183,0.03074384276230597,1.2,4.2,2.5,4.3
3.1622776601683795,0.0050118723362727,0.0630957344480193,9216351.585107788,11372314.482824745,3478456.9040073995,0.3058706219618536,0.3774223315903066,0.4122060255020208,0.0091901078177297,0.02965347330875928,1.2,4.2,2.5,4.3
3.1622776601683795,0.0079432823472428,0.0398107170553497,8979635.080230251,10849270.229532463,2198486.820747852,0.2026391429317908,0.2448303078137424,0.3947924839382373,0.0081408652625275,0.030359858054395932,1.2,4.2,2.5,4.3
3.1622776601683795,0.0125892541179416,0.0251188643150957,8612511.878054911,8467930.539746476,1345173.4319082769,0.15885503850018,0.1561882817643297,0.3816955897395863,0.007663314833766,0.0343646050155178,1.2,4.2,2.5,4.3
3.1622776601683795,0.0199526231496888,0.0158489319246111,8367290.588571012,5679778.652957164,885915.0631640495,0.1559770401796907,0.1058783669320786,0.3735753188516683,0.006403517658961,0.041959885501723505,1.2,4.2,2.5,4.3
3.1622776601683795,0.0316227766016838,0.0099999999999999,8052613.558135213,3563504.750071157,551393.5353132982,0.1547334924423176,0.0684738602358794,0.3677406648272815,0.0063187876129504,0.05297382457008615,1.2,4.2,2.5,4.3
3.1622776601683795,0.0501187233627272,0.0063095734448019,7857003.512188636,2144623.184907472,367123.2021751789,0.1711830799735656,0.0467255998556775,0.3616907266677353,0.0051401195929761,0.06828487231192398,1.2,4.2,2.5,4.3
5.011872336272724,0.0007943282347242,0.6309573444801935,5818690.134861255,3123782.5187307806,2785316.9585877773,0.8916488077791905,0.4786845310597025,0.6531883351274638,0.0146400089844991,0.05657956509832989,1.2,4.2,2.5,4.3
5.011872336272724,0.0012589254117941,0.3981071705534972,6214162.619057597,4679168.513737349,4002918.6214005696,0.8554764825521011,0.6441605839416589,0.6280299903482165,0.0105976443052115,0.046229123252573626,1.2,4.2,2.5,4.3
5.011872336272724,0.0019952623149688,0.2511886431509579,6589790.605839068,6268145.771028026,4827882.728218808,0.7702250242063207,0.7326306732631122,0.5860161101846414,0.0076156630400138,0.039942059666872004,1.2,4.2,2.5,4.3
5.011872336272724,0.0031622776601683,0.1584893192461113,6626644.672466684,7087320.505311885,4564234.405421247,0.6440000000000554,0.6887700534759876,0.5440049382418362,0.0077514220540362,0.03756288697427418,1.2,4.2,2.5,4.3
5.011872336272724,0.0050118723362727,0.0999999999999999,6493403.046966841,6893127.9234663695,3750610.011411423,0.5441085749537841,0.5776031434185168,0.5060993039426123,0.0078431826979963,0.03808832119746229,1.2,4.2,2.5,4.3
5.011872336272724,0.0079432823472428,0.0630957344480193,6303462.8574245125,7105747.538625693,2840598.05852922,0.3997606223818378,0.450640881493167,0.4727648120650543,0.0070815978467929,0.03751415023728022,1.2,4.2,2.5,4.3
5.011872336272724,0.0125892541179416,0.0398107170553497,5976028.650079154,6905885.100375929,1876722.4698066728,0.2717569786535416,0.3140417457305555,0.4446565968868191,0.0067365869026084,0.038053124835843125,1.2,4.2,2.5,4.3
5.011872336272724,0.0199526231496888,0.0251188643150957,5730807.360595401,5937757.119350476,1204844.4859031003,0.2029123895917953,0.2102399208508595,0.4222549743836454,0.0056614488230566,0.04103824552653853,1.2,4.2,2.5,4.3
5.011872336272724,0.0316227766016838,0.0158489319246111,5411877.937856416,4062452.1136452,695974.8736216738,0.1713189113747318,0.12860136196962,0.4035758857792874,0.005543913360778,0.049614186247932866,1.2,4.2,2.5,4.3
5.011872336272724,0.0501187233627272,0.0099999999999999,5365101.622521365,2627978.4433698263,486190.1866644245,0.1850053937432563,0.0906208718626165,0.3869132158323376,0.004609063678105,0.06168635384687873,1.2,4.2,2.5,4.3
5.011872336272724,0.0794328234724281,0.0063095734448019,5097200.9074206175,1533696.1573495746,260813.3945954953,0.1700554528650672,0.0511679644048947,0.3723471946698765,0.0044746538058925,0.08074773243361173,1.2,4.2,2.5,4.3
7.943282347242816,0.0012589254117941,0.6309573444801931,3858337.283092182,2019585.0738153027,1825693.7621684268,0.903994481757292,0.473181484202766,0.72512988641361,0.0089041263198472,0.07036698184995954,1.2,4.2,2.5,4.3
7.943282347242816,0.0019952623149688,0.398107170553497,4191441.346841898,3042719.2536911126,2619473.6587634506,0.8608989000828045,0.6249577274264211,0.6958586269302048,0.0065863902627571,0.05732829936490534,1.2,4.2,2.5,4.3
7.943282347242816,0.0031622776601683,0.251188643150958,4409730.818405472,4202498.788900239,3297021.499071384,0.7845383579358957,0.7476695596271258,0.6452903228104854,0.0066992089181224,0.04878049483379534,1.2,4.2,2.5,4.3
7.943282347242816,0.0050118723362727,0.1584893192461113,4497613.592671325,4589088.660805318,3220478.4376140023,0.7017686245898016,0.7160416010085078,0.5926991564736138,0.0068659683790057,0.04668063722426763,1.2,4.2,2.5,4.3
7.943282347242816,0.0079432823472428,0.1,4262314.551895008,4392175.9869872,2704521.504827208,0.6157589114916969,0.6345194546058992,0.5438365422751956,0.006287128795763,0.047715571890042156,1.2,4.2,2.5,4.3
7.943282347242816,0.0125892541179416,0.0630957344480193,3927793.0240442506,4283005.022021435,2041148.30552991,0.4765692066750265,0.5196679898953134,0.5011226265825082,0.0060157780424769,0.04831986454818637,1.2,4.2,2.5,4.3
7.943282347242816,0.0199526231496888,0.0398107170553497,3817230.824161366,4050462.081972121,1464240.4163975175,0.3614995985062021,0.3835870776085978,0.4651976681069142,0.0050808139629172,0.04968756504651504,1.2,4.2,2.5,4.3
7.943282347242816,0.0316227766016838,0.0251188643150957,3649970.0602359767,3653371.380157632,946866.0195097371,0.2591759558451686,0.259417475728149,0.434670785058482,0.0049721606164853,0.05231823555355458,1.2,4.2,2.5,4.3
7.943282347242816,0.0501187233627272,0.0158489319246111,3448690.1578850844,2760409.685143203,581160.2814356108,0.2105340683897295,0.1685162351006935,0.4081030887623754,0.0042240452442217,0.060188459622102376,1.2,4.2,2.5,4.3
7.943282347242816,0.0794328234724281,0.0099999999999999,3139682.983853433,1587454.5966077608,311842.10223374347,0.1964415882508516,0.0993227990970635,0.3853422667794732,0.0038555936468664,0.07936871401628465,1.2,4.2,2.5,4.3
7.943282347242816,0.1258925411794167,0.0063095734448019,2924228.4404919143,1008567.5315553152,184270.3331381216,0.1827050022658946,0.0630150266602029,0.3660391103865751,0.0035972481996481,0.09957435651334848,1.2,4.2,2.5,4.3
12.589254117941676,0.0019952623149688,0.630957344480193,2411357.440235992,1229687.1427133342,1098353.2353173925,0.8931972996756311,0.4554916732750745,0.7677347518472254,0.0061371619500859,0.09017843288710453,1.2,4.2,2.5,4.3
12.589254117941676,0.0031622776601683,0.3981071705534973,2623140.022715439,1869923.141847168,1610121.304265037,0.8610628256488174,0.6138144705665621,0.7321443844742395,0.0060496779636445,0.07312874524641137,1.2,4.2,2.5,4.3
12.589254117941676,0.0050118723362727,0.2511886431509579,2663655.9908082904,2497877.6186806317,1984445.8236354296,0.7944527821517557,0.7450083008028551,0.6712411875993707,0.0061851294593416,0.06327241654498487,1.2,4.2,2.5,4.3
12.589254117941676,0.0079432823472428,0.1584893192461114,2642979.700306629,2690893.758827636,1937715.0167791643,0.7201008997186812,0.7331554671246086,0.6087245088660684,0.005702011370935,0.06096094971655651,1.2,4.2,2.5,4.3
12.589254117941676,0.0125892541179416,0.0999999999999999,2548681.473683444,2604603.112918967,1694738.724352597,0.6506706207738925,0.6649472450173624,0.5521984210749501,0.0054688929093474,0.0619625414396056,1.2,4.2,2.5,4.3
12.589254117941676,0.0199526231496888,0.0630957344480192,2410520.82732552,2428828.344509297,1337983.076102079,0.5508759312393462,0.5550597451533223,0.5034850731028571,0.0046419201530621,0.06416550088235351,1.2,4.2,2.5,4.3
12.589254117941676,0.0316227766016838,0.0398107170553497,2257898.72922944,2301627.313286227,972861.2987468584,0.4226841127279735,0.4308702096124877,0.4618872987824502,0.0045560786604555,0.06591473321897208,1.2,4.2,2.5,4.3
12.589254117941676,0.0501187233627272,0.0251188643150957,2141370.502413717,2034047.427525168,629013.3925435953,0.3092422448128056,0.2937433722163362,0.426126263810304,0.0039335790620591,0.07011637619206035,1.2,4.2,2.5,4.3
12.589254117941676,0.0794328234724281,0.0158489319246111,2013129.694851552,1492589.1699416318,402530.3260662981,0.269685948533339,0.1999525053431695,0.3955551560911429,0.0034798389450191,0.08185210580198621,1.2,4.2,2.5,4.3
12.589254117941676,0.1258925411794167,0.01,1823457.5964349448,918125.321087952,227319.67938781076,0.2475911230924809,0.1246640886150821,0.369299710081074,0.0032248178124125,0.10436359180802122,1.2,4.2,2.5,4.3
12.589254117941676,0.199526231496888,0.0063095734448019,1597572.1106079835,546736.106678147,129316.45273270336,0.236524442328133,0.0809456123288793,0.3357506048619635,0.0028560682039865,0.1352418559643021,1.2,4.2,2.5,4.3
19.952623149688808,0.0031622776601683,0.6309573444801937,1500405.49686337,754608.1157844525,667258.5541650914,0.884245133610103,0.444718814720427,0.7826083814457913,0.0057141039815045,0.1151169472449333,1.2,4.2,2.5,4.3
19.952623149688808,0.0050118723362727,0.3981071705534973,1623985.1753528293,1132893.3969068062,974654.040697866,0.8603228188627556,0.6001619075655118,0.7365224782635962,0.005740801341624,0.0939518805156387,1.2,4.2,2.5,4.3
19.952623149688808,0.0079432823472428,0.2511886431509582,1655417.9175604964,1495146.7871404144,1183568.2360552885,0.7916067146283046,0.7149664284167297,0.6667185951185366,0.0052900531536335,0.08178206720789985,1.2,4.2,2.5,4.3
19.952623149688808,0.0125892541179416,0.1584893192461114,1620997.27210115,1546060.658549031,1105763.2353815574,0.7152133580705105,0.6821499668215099,0.598349431116647,0.0050681808765587,0.08042419738377869,1.2,4.2,2.5,4.3
19.952623149688808,0.0199526231496888,0.0999999999999999,1533989.5294122463,1444113.3996017303,928401.2983618692,0.6428867003227804,0.6052201012855607,0.537804583304642,0.004323861576442,0.08321456574080409,1.2,4.2,2.5,4.3
19.952623149688808,0.0316227766016838,0.0630957344480193,1457977.2706895228,1349576.140718595,744944.0387087553,0.5519837052780902,0.5109435199606699,0.485853096285476,0.0042576038639351,0.08607981087538157,1.2,4.2,2.5,4.3
19.952623149688808,0.0501187233627272,0.0398107170553497,1368818.23765941,1250736.301153041,544874.0369763039,0.4356426182513373,0.3980616432376025,0.4414792273857303,0.0037107865889376,0.08941638802110122,1.2,4.2,2.5,4.3
19.952623149688808,0.0794328234724281,0.0251188643150958,1241533.5591378685,1063335.0092077102,343728.3900732479,0.3232550297853538,0.2768579129765415,0.4037257796753628,0.0032314076472133,0.09697615115532479,1.2,4.2,2.5,4.3
19.952623149688808,0.1258925411794167,0.0158489319246111,1136478.8808088214,705862.264176789,203416.45337436983,0.2881815103285115,0.1789883268482739,0.3710078657670368,0.0029678485552428,0.1190255008327278,1.2,4.2,2.5,4.3
19.952623149688808,0.199526231496888,0.01,1000708.5570525104,415796.6165037546,117842.90424625314,0.2834147743604571,0.1177594649468651,0.3311703912539371,0.0026940988874843,0.15508133270731417,1.2,4.2,2.5,4.3
19.952623149688808,0.3162277660168381,0.0063095734448019,704547.58674605,238554.19561412797,52945.6456197683,0.2219438877755487,0.0751484308736298,0.2498130519014585,0.0028069550649379,0.20474177798844362,1.2,4.2,2.5,4.3
31.622776601683796,0.0050118723362727,0.630957344480193,925413.39511019,439837.6527508874,384363.8742960875,0.8738766949399422,0.4153428903526092,0.7731426022128509,0.0054536204359196,0.15078349222482235,1.2,4.2,2.5,4.3
31.622776601683796,0.0079432823472428,0.3981071705534973,981466.4601116952,715782.1029723645,576665.3275741725,0.8056436800801611,0.5875547978568167,0.7173668779213594,0.0049928680593062,0.11819785148794155,1.2,4.2,2.5,4.3
31.622776601683796,0.0125892541179416,0.2511886431509579,974893.0729580004,919198.5563466968,683871.2962444287,0.7439864777012236,0.7014833885006901,0.6423825170699746,0.0047670646874824,0.10430264773946432,1.2,4.2,2.5,4.3
31.622776601683796,0.0199526231496888,0.1584893192461112,952543.5566354388,954575.3308465808,653155.6508171647,0.6842368849380415,0.6856963613550987,0.5711286369239106,0.0040801909735096,0.10235166140495414,1.2,4.2,2.5,4.3
31.622776601683796,0.0316227766016838,0.0999999999999999,920035.169257167,907007.9110798448,568060.1662093359,0.626301225457921,0.6174330995063869,0.5089128358495817,0.0040270710339562,0.1050012483690726,1.2,4.2,2.5,4.3
31.622776601683796,0.0501187233627272,0.0630957344480193,841035.0072827642,819044.0393504039,420457.7455763744,0.513351816722634,0.4999289469944886,0.4557784093798886,0.0035254003538975,0.11049595326214325,1.2,4.2,2.5,4.3
31.622776601683796,0.0794328234724281,0.0398107170553497,794901.7810768345,736099.8450837843,304407.58328114724,0.413541159279145,0.3829499323410416,0.4107741829435014,0.0030478389235387,0.11655519541278626,1.2,4.2,2.5,4.3
31.622776601683796,0.1258925411794167,0.0251188643150957,695703.3931210791,528619.8432871681,174015.48537783758,0.3291883337101767,0.2501288438412894,0.3718691221292212,0.0027840140567905,0.13753976221997968,1.2,4.2,2.5,4.3
31.622776601683796,0.199526231496888,0.0158489319246111,609412.7472125785,312893.2285159167,102544.83959765284,0.3277310924369731,0.1682682878996008,0.3260115067056771,0.0025706154769177,0.17877299573764885,1.2,4.2,2.5,4.3
31.622776601683796,0.3162277660168381,0.0099999999999999,429540.9714614797,165888.3885332677,41830.64552351897,0.2521613832853054,0.0973845297718479,0.2406008709986651,0.0025564366758693,0.245522900387404,1.2,4.2,2.5,4.3
31.622776601683796,0.5011872336272725,0.0063095734448019,172700.80794709834,91549.35563147138,13385.806567526071,0.1462140992167127,0.0775086505190317,0.1081947869647967,0.0018345685114726,0.3305006774780943,1.2,4.2,2.5,4.3
50.11872336272725,0.0079432823472428,0.6309573444801936,546786.2950573787,264392.54733818176,241661.61499587525,0.9140258204281696,0.4419672131147978,0.7419213567657348,0.0048142654897429,0.19448020132913027,1.2,4.2,2.5,4.3
50.11872336272725,0.0125892541179416,0.3981071705534973,562203.8758360443,390224.7381952867,322215.48666115635,0.8257177342250009,0.5731292517007196,0.6782122868132758,0.0045748237692661,0.16008203666838974,1.2,4.2,2.5,4.3
50.11872336272725,0.0199526231496888,0.2511886431509579,561486.7790556413,514995.00445951,364046.1321846677,0.7068925504757779,0.6483610046828762,0.6007275371142079,0.0039232941580716,0.139347278699742,1.2,4.2,2.5,4.3
50.11872336272725,0.0316227766016838,0.1584893192461113,563040.4887465145,526468.5529459589,337394.0351796876,0.64086265607268,0.5992358310337876,0.5295279009201149,0.0038644150429152,0.13782048773259076,1.2,4.2,2.5,4.3
50.11872336272725,0.0501187233627272,0.1,521448.8754831375,483084.19773157424,268672.26039106183,0.556160316674961,0.5152418060967706,0.4682369398897294,0.0033852451975215,0.14387607590043994,1.2,4.2,2.5,4.3
50.11872336272725,0.0794328234724281,0.0630957344480193,475435.165407275,403605.9712369027,188955.00163623813,0.4681670121409777,0.3974358974359257,0.4165106496659831,0.0029129139710553,0.15740597310365445,1.2,4.2,2.5,4.3
50.11872336272725,0.1258925411794167,0.0398107170553497,421413.8746169118,318151.9382388724,123340.64622934388,0.3876784372652107,0.2926829268292774,0.3720407845875156,0.0026529791755271,0.17728937676118287,1.2,4.2,2.5,4.3
50.11872336272725,0.199526231496888,0.0251188643150957,354126.29338909214,195767.4210500688,71948.71030045225,0.3675213675213656,0.2031724603442519,0.3210339772178597,0.0024753548020195,0.22601111100698196,1.2,4.2,2.5,4.3
50.11872336272725,0.3162277660168381,0.0158489319246111,241303.06660567364,99198.38795577153,28683.871216127296,0.28915662650603,0.1188707280832081,0.2321344290859082,0.0023605967370121,0.3175028972927771,1.2,4.2,2.5,4.3
50.11872336272725,0.5011872336272725,0.01,105174.19445913102,47925.96815694602,7170.967804031824,0.1496259351620947,0.0681818181818197,0.100758132580574,0.0016671902918751,0.456787859341407,1.2,4.2,2.5,4.3
50.11872336272725,0.7943282347242817,0.0063095734448019,9441.774275308568,23066.613102969037,478.064520268788,0.0207253886010362,0.050632911392405,0.0067535220408108,0.0008921866003063,0.6584276864355643,1.2,4.2,2.5,4.3
79.43282347242814,0.0125892541179416,0.630957344480193,314446.93820679,153554.49292449947,146168.22707217897,0.9518980805338452,0.4648422652983641,0.6921372966452907,0.0044288939398453,0.2551929873563943,1.2,4.2,2.5,4.3
79.43282347242814,0.0199526231496888,0.3981071705534969,323888.7124820968,253232.4966441136,226363.5503472731,0.893896136345402,0.6988929889299107,0.6235705868826276,0.0038208351556804,0.19871940658891618,1.2,4.2,2.5,4.3
79.43282347242814,0.0316227766016838,0.2511886431509578,326876.6157337762,299178.6308232511,245366.61502795856,0.8201341598254602,0.7506398537477419,0.5473745975437784,0.0037438742474205,0.18282463491162412,1.2,4.2,2.5,4.3
79.43282347242814,0.0501187233627272,0.1584893192461112,312773.7123858495,293453.5016625052,212380.16312941015,0.7237267980317516,0.6790217806648979,0.4791675062560943,0.0032715964919338,0.18459942840062968,1.2,4.2,2.5,4.3
79.43282347242814,0.0794328234724281,0.0999999999999999,295921.9380463778,252901.46961414715,168039.67887447737,0.6644472218008706,0.5678513731825509,0.421307900924735,0.0028082891010399,0.19884941766300604,1.2,4.2,2.5,4.3
79.43282347242814,0.1258925411794167,0.0630957344480193,266281.9377897184,211384.5038040587,122384.51718880636,0.5789663621806912,0.4596050269299634,0.3717187138081536,0.0025538659181902,0.21750208603900717,1.2,4.2,2.5,4.3
79.43282347242814,0.199526231496888,0.0398107170553496,223495.1632256602,150551.05572569123,74697.58129199762,0.4961611257519108,0.3342245989304763,0.3160430139559796,0.0023942308442871,0.25772591925920824,1.2,4.2,2.5,4.3
79.43282347242814,0.3162277660168381,0.0251188643150957,149395.1625839935,80827.67876328032,33942.580939083964,0.4199375938840389,0.2272000000000043,0.2242315634833493,0.0022001329186997,0.35173853193233057,1.2,4.2,2.5,4.3
79.43282347242814,0.5011872336272725,0.0158489319246111,62745.96828527846,34291.3778210017,10636.935575980538,0.3101927146673577,0.1695238095238095,0.0941776980065203,0.0015238982646447,0.5400171249542773,1.2,4.2,2.5,4.3
79.43282347242814,0.7943282347242817,0.0099999999999999,5736.774243225459,17724.975457206277,717.096780403182,0.0404568560410411,0.1249999999999999,0.0058038609404326,0.0008297680295173,0.7511162862027405,1.2,4.2,2.5,4.3
125.89254117941675,0.0199526231496888,0.6309573444801929,177384.20232796166,87995.38474357373,83343.3626149364,0.9471333395246384,0.469846590176304,0.6306178096873011,0.0037412330453391,0.33710877136698136,1.2,4.2,2.5,4.3
125.89254117941675,0.0316227766016838,0.3981071705534971,181363.169867614,141517.92749894332,129700.6212148403,0.9164960475824432,0.7151431093177034,0.5608021725859403,0.0036553078938841,0.26582404977307283,1.2,4.2,2.5,4.3
125.89254117941675,0.0501187233627272,0.251188643150958,179456.00956412547,172455.07010766928,149343.91498818158,0.8659873838150501,0.8322034762219325,0.4885223889938071,0.0031799391917166,0.24080306837597654,1.2,4.2,2.5,4.3
125.89254117941675,0.0794328234724281,0.1584893192461113,172632.30890991705,169596.35428954934,136899.35099347573,0.8072069212039163,0.7930111799924574,0.4253981931756068,0.0027288517346525,0.2428240754685232,1.2,4.2,2.5,4.3
125.89254117941675,0.1258925411794167,0.1,159670.93648764715,154334.15600510567,111296.7529624712,0.7211414235406793,0.6970382676441658,0.3711285649010515,0.0024784869394849,0.2545475810700708,1.2,4.2,2.5,4.3
125.89254117941675,0.199526231496888,0.0630957344480193,134511.9704696843,122739.9769092434,75641.54498645986,0.6162747206836355,0.562340620855804,0.3111888110946786,0.0023235111908001,0.28543483976834233,1.2,4.2,2.5,4.3
125.89254117941675,0.3162277660168381,0.0398107170553497,92033.06183946456,71468.93811512156,36940.36875600152,0.5168730602446938,0.4013815037517439,0.2168575013552711,0.0020671980325946,0.3740600566509973,1.2,4.2,2.5,4.3
125.89254117941675,0.5011872336272725,0.0251188643150957,36286.35455120913,29242.17786634867,9499.213310166784,0.3248463009008058,0.261784723972782,0.0882943966443538,0.0014008168211234,0.584783543826797,1.2,4.2,2.5,4.3
125.89254117941675,0.7943282347242817,0.0158489319246111,3320.379808946251,10595.308284435394,589.984842085485,0.0556835937423527,0.1776859504132213,0.0050726478355319,0.0007690375753252,0.9715008864280944,1.2,4.2,2.5,4.3
199.52623149688807,0.0316227766016838,0.6309573444801932,97480.13119547142,48682.78698328834,45520.30335873252,0.9350389774184164,0.4669700666226353,0.5640473685678299,0.0035891815475269,0.4532233574139737,1.2,4.2,2.5,4.3
199.52623149688807,0.0501187233627272,0.3981071705534973,100580.98176085568,79121.99820217877,71859.23906083629,0.9082080924854286,0.7144416151324805,0.4956424452815184,0.0031149954153726,0.3555096359830213,1.2,4.2,2.5,4.3
199.52623149688807,0.0794328234724281,0.251188643150958,99689.14420886464,94937.25079082002,81545.96693323136,0.8589459485498022,0.8180024774049578,0.4290498132235339,0.0026788148891469,0.32455004553896155,1.2,4.2,2.5,4.3
199.52623149688807,0.1258925411794167,0.1584893192461114,93286.20793815968,92988.92875416264,73286.17914402197,0.7881172535901626,0.7856057263320649,0.3705985540852326,0.0024240055607244,0.32793243793873617,1.2,4.2,2.5,4.3
199.52623149688807,0.199526231496888,0.0999999999999999,79666.2477851887,76510.51490891268,53610.87068934613,0.7006993843025492,0.672943337734469,0.3066883652044767,0.0022626162648847,0.3615259180540932,1.2,4.2,2.5,4.3
199.52623149688807,0.3162277660168381,0.0630957344480193,54973.781409822586,47646.99290578471,29000.727780340007,0.6086580917642569,0.5275374376039962,0.2100831470137263,0.0019569047777538,0.4581231641882313,1.2,4.2,2.5,4.3
