Q2,x,y,purity,stability,sigma_red,sigma_red_pdf_unc,sigma_stat,sigma_p2p,sigma_norm
1.2589254117941673,0.0001995262314968,0.6309573444801935,0.9153398767740116,0.4738799661875375,0.3205089958723495,0.0313227960261897,0.033939747762263196,4.2,4.3
1.2589254117941673,0.0003162277660168,0.3981071705534972,0.8197337117575141,0.5756998387805986,0.2900234568815,0.0265002309906387,0.027131863672398372,4.2,4.3
1.2589254117941673,0.0005011872336272,0.2511886431509579,0.6212226826708901,0.5647239050205779,0.2702613555981096,0.0169278395877267,0.023246479459992257,4.2,4.3
1.2589254117941673,0.0007943282347242,0.1584893192461114,0.4021423655785863,0.4531966549770758,0.2549513969859338,0.0137513361301252,0.020547038906569618,4.2,4.3
1.2589254117941673,0.0012589254117941,0.0999999999999999,0.2397265892003185,0.3000479091095698,0.2406642791653812,0.0124907966389474,0.01964114474101445,4.2,4.3
1.2589254117941673,0.0019952623149688,0.0630957344480192,0.1608702178193696,0.1917625596407601,0.2248289052536573,0.0091758092051304,0.020378019558649516,4.2,4.3
1.2589254117941673,0.0031622776601683,0.0398107170553497,0.1312926987519521,0.1254558716265456,0.2128398599200502,0.0084902348972742,0.023205986214918848,4.2,4.3
1.2589254117941673,0.0050118723362727,0.0251188643150957,0.1209095321847474,0.0720727491357237,0.2067445060683594,0.0087514811155546,0.029823934199015946,4.2,4.3
1.2589254117941673,0.0079432823472428,0.0158489319246111,0.1203796893809424,0.0476041829249217,0.2052266142785425,0.0077558156491624,0.03731261245124603,4.2,4.3
1.2589254117941673,0.0125892541179416,0.0099999999999999,0.1397740319816258,0.0331779761434516,0.2056309981234995,0.0077003277936082,0.04845432713182428,4.2,4.3
1.2589254117941673,0.0199526231496888,0.0063095734448019,0.1324647714573839,0.0194291196929696,0.2074467528396249,0.0072489713745282,0.06201418294575169,4.2,4.3
1.99526231496888,0.0003162277660168,0.6309573444801932,0.9176006064586768,0.4801986501973506,0.4524416491777705,0.0345178045778287,0.041432634172118975,4.2,4.3
1.99526231496888,0.0005011872336272,0.398107170553497,0.8426337550905753,0.6262707948243028,0.4190541784183492,0.022328576436424,0.03311491832938803,4.2,4.3
1.99526231496888,0.0007943282347242,0.251188643150958,0.7069300148417603,0.657324840764218,0.3950098712194093,0.0188227587439696,0.028380281737624528,4.2,4.3
1.99526231496888,0.0012589254117941,0.1584893192461113,0.5091853131498185,0.5562467053240951,0.3728764023847897,0.0164139344412473,0.026093329979394248,4.2,4.3
1.99526231496888,0.0019952623149688,0.0999999999999999,0.3457661564702362,0.4034511962735051,0.348971608353046,0.0116136426831218,0.025299721032135337,4.2,4.3
1.99526231496888,0.0031622776601683,0.0630957344480193,0.2232527117948682,0.2750083268568722,0.3302529147143955,0.0109223658011303,0.025216182198188507,4.2,4.3
1.99526231496888,0.0050118723362727,0.0398107170553497,0.1565864949179589,0.1801760074108216,0.3187207808915335,0.0108447822115845,0.02664503657640763,4.2,4.3
1.99526231496888,0.0079432823472428,0.0251188643150958,0.136377555211998,0.1052328261871745,0.3125589689596002,0.009389232614799,0.03246235533559249,4.2,4.3
1.99526231496888,0.0125892541179416,0.0158489319246111,0.1269505421846142,0.0656751933372951,0.3090956905157617,0.0087396588001522,0.040280208212321256,4.2,4.3
1.99526231496888,0.0199526231496888,0.0099999999999999,0.1270105480269883,0.0424271727305665,0.3086285447964376,0.00779497179927,0.050525463051148634,4.2,4.3
1.99526231496888,0.0316227766016838,0.0063095734448019,0.1341470783733162,0.027036901717207,0.3100394055984266,0.0073013778599764,0.06529171671755786,4.2,4.3
3.1622776601683795,0.0005011872336272,0.6309573444801929,0.928099619661942,0.4901418194397017,0.5553125397057176,0.0265398205527159,0.048066371643708194,4.2,4.3
3.1622776601683795,0.0007943282347242,0.3981071705534973,0.878013246774743,0.6322398367603357,0.5265723271593947,0.017408795642544,0.039214778730037904,4.2,4.3
3.1622776601683795,0.0012589254117941,0.2511886431509579,0.7712004820002794,0.7153993234298879,0.49610125931362,0.01391967135738,0.03344497138306638,4.2,4.3
3.1622776601683795,0.0019952623149688,0.1584893192461112,0.6261562142544046,0.6456027955736566,0.4625890269395649,0.0094805695767729,0.03156366815708854,4.2,4.3
3.1622776601683795,0.0031622776601683,0.1,0.487251085914135,0.5086118062711749,0.4343104804963517,0.0092789265096183,0.03154251713403577,4.2,4.3
3.1622776601683795,0.0050118723362727,0.0630957344480193,0.3219690757493196,0.3774223315903066,0.4122060255020208,0.0091901078177297,0.030423821678921954,4.2,4.3
3.1622776601683795,0.0079432823472428,0.0398107170553497,0.2133043609808324,0.2448303078137424,0.3947924839382373,0.0081408652625275,0.03114855713618833,4.2,4.3
3.1622776601683795,0.0125892541179416,0.0251188643150957,0.1672158300001895,0.1561882817643297,0.3816955897395863,0.007663314833766,0.03525734082387817,4.2,4.3
3.1622776601683795,0.0199526231496888,0.0158489319246111,0.164186358083885,0.1058783669320786,0.3735753188516683,0.006403517658961,0.04304993418074003,4.2,4.3
3.1622776601683795,0.0316227766016838,0.0099999999999999,0.1628773604655974,0.0684738602358794,0.3677406648272815,0.0063187876129504,0.054349997236065026,4.2,4.3
3.1622776601683795,0.0501187233627272,0.0063095734448019,0.180192715761648,0.0467255998556775,0.3616907266677353,0.0051401195929761,0.07005880076693294,4.2,4.3
5.011872336272724,0.0007943282347242,0.6309573444801935,0.938577692399148,0.4786845310597025,0.6531883351274638,0.0146400089844991,0.058049408961279206,4.2,4.3
