Q2,x,y,gen,rec,gen_rec,purity,stability,sigma_red,sigma_red_pdf_unc,sigma_stat,sigma_p2p_opt,sigma_p2p_pess,sigma_norm_opt,sigma_norm_pess
1.2589254117941673,0.0003162277660168,0.7655907126028794,13348203.03956495,6133028.798291317,5474808.947836678,0.8926762172324999,0.410153256704965,0.3102162584069994,0.0384591185414988,0.04037964514101276,1.2,4.2,2.5,4.3
1.2589254117941673,0.0005011872336272,0.4830550829826113,16704432.252099331,11021217.45220778,9071408.100163996,0.8230858468677437,0.5430539609643988,0.2753856287148721,0.0190899987326563,0.030122097808812726,1.2,4.2,2.5,4.3
1.99526231496888,0.0005011872336272,0.765590712602879,8727474.516098568,4071272.151891568,3555685.12002178,0.8733597232918365,0.4074128332844761,0.4296768885930934,0.0335690482585365,0.049560414814145505,1.2,4.2,2.5,4.3
1.2589254117941673,0.0007943282347242,0.3047871523963681,18115966.366626125,15565232.165101947,10626141.327760875,0.6826844093970684,0.5865622132825732,0.255878350597862,0.0142695349187874,0.02534674517107039,1.2,4.2,2.5,4.3
1.99526231496888,0.0007943282347242,0.4830550829826117,10816647.290681874,7369923.216212011,6125597.774190963,0.8311616816734483,0.5663120567375743,0.3953826130178508,0.0212829598172383,0.03683566531948523,1.2,4.2,2.5,4.3
3.1622776601683795,0.0007943282347242,0.7655907126028796,6272632.577787708,2933393.418688497,2631283.702626596,0.8970101609497125,0.4194863432531262,0.502720515588664,0.0256440795835821,0.05838682282773556,1.2,4.2,2.5,4.3
1.2589254117941673,0.0012589254117941,0.1923076923076923,18938082.70325716,20840585.205445305,9651875.933493752,0.4631288343559505,0.509654334323597,0.2406508236778443,0.0126109996205842,0.021905090162020496,1.2,4.2,2.5,4.3
1.99526231496888,0.0012589254117941,0.3047871523963679,11499400.204774585,10398557.023063306,7506446.364490823,0.7218738472888138,0.6527685123415503,0.3718132096259204,0.0168644972581239,0.031010835064228155,1.2,4.2,2.5,4.3
3.1622776601683795,0.0012589254117941,0.4830550829826115,7730194.978659782,5181022.487884826,4482643.664436038,0.8652044408064509,0.5798875289447374,0.4852883881231455,0.0151029139605979,0.043933141716316265,1.2,4.2,2.5,4.3
5.011872336272724,0.0012589254117941,0.7655907126028794,4565750.292555937,2163886.950775038,1974102.0587246488,0.912294451434991,0.4323718846261155,0.5702484036575556,0.013315802402392,0.0679802435279917,1.2,4.2,2.5,4.3
