Q2,x,y,purity,stability,sigma_red,sigma_red_pdf_unc,sigma_stat,sigma_p2p,sigma_norm
2.0,0.00032,0.625,0.8635211403328819,0.4732461355529572,0.4522256074897723,0.0342185054672099,0.050508362824856386,1.2,2.5
2.0,0.0005,0.4,0.7891782667265748,0.6267831669044741,0.4199790411059604,0.0224020944514424,0.03979869752233994,1.2,2.5
2.0,0.0008,0.25,0.6749081189442404,0.6530876172001545,0.3954028879793359,0.0188179651846513,0.03433014275879717,1.2,2.5
2.0,0.001,0.2,0.4864982578397343,0.554159087150703,0.3849160635421964,0.0179936133603319,0.032003494086447946,1.2,2.5
2.0,0.002,0.1,0.3278846153846211,0.3976345160753388,0.3494940827559342,0.0116047670872071,0.03112993945361898,1.2,2.5
2.0,0.0032,0.0625,0.2121995347634953,0.2809238665526308,0.3304951160649697,0.0109288036401773,0.03019462240495047,1.2,2.5
2.0,0.005,0.04,0.1449927431059517,0.1778846153846286,0.3193254880678511,0.0108540562437017,0.03199884883000625,1.2,2.5
2.0,0.008,0.025,0.1336395450568755,0.108564321250898,0.3129915342380745,0.009375198080651,0.039281752482927805,1.2,2.5
2.0,0.013,0.0153846153846153,0.1178834561285948,0.0644334614680625,0.3096059263208836,0.0087607045342213,0.04860702758876178,1.2,2.5
2.0,0.02,0.01,0.1169398907103824,0.0402028931053947,0.309120123152378,0.0077837386422591,0.06208953692206705,1.2,2.5
2.0,0.032,0.00625,0.1313043478260892,0.0284208545078132,0.3105277662449183,0.0073058689498216,0.07832403367732706,1.2,2.5
2.7,0.00032,0.84375,0.884459997496167,0.3556821991283763,0.5426725134758258,0.0458181166298587,0.07668763972882911,1.2,2.5
2.7,0.0005,0.54,0.8513944223107455,0.5273938795656706,0.5052151890655313,0.0273736179835357,0.053016017985433386,1.2,2.5
2.7,0.0008,0.3375,0.7735230875744281,0.6638826185102157,0.4753973087139819,0.0192344566269842,0.043075774400290784,1.2,2.5
2.7,0.0013,0.2076923076923077,0.6491511721908394,0.6800762227398368,0.4462012692715544,0.0150629517587687,0.037759750862634944,1.2,2.5
2.7,0.002,0.135,0.5106179452841564,0.5713979875830096,0.4187337828165789,0.0104454918811858,0.03673818659328603,1.2,2.5
2.7,0.0032,0.084375,0.3761011106855914,0.4303242769500693,0.3948195850172219,0.0100225960624231,0.036755770563370184,1.2,2.5
2.7,0.005,0.054,0.2297249647390839,0.3012716763005846,0.378462618258632,0.0098007156557616,0.035267595787426234,1.2,2.5
2.7,0.008,0.03375,0.1608405738533147,0.1853317811408697,0.3666514464285929,0.0086145100095543,0.037755935782972504,1.2,2.5
2.7,0.013,0.0207692307692307,0.1415903044634928,0.117980295566506,0.3584646993887443,0.0079890346110997,0.045665999415042104,1.2,2.5
2.7,0.02,0.0135,0.1276970497578126,0.0710610144572427,0.3555277222083736,0.006756031607967,0.05573594879611699,1.2,2.5
2.7,0.032,0.0084375,0.1495457721872851,0.0540950455005069,0.354205452144991,0.0066270896426631,0.07021407014159757,1.2,2.5
2.7,0.05,0.0054,0.1611764705882356,0.0352185089974301,0.35215994677542,0.0053703450621271,0.09110338270474415,1.2,2.5
3.5,0.0005,0.7,0.8660201072979635,0.4408121128698982,0.5840139459359263,0.026731838425143,0.06906108363820139,1.2,2.5
3.5,0.0008,0.4375,0.8395624430264216,0.5785175879396862,0.5576979492995631,0.0164104457683144,0.05670556134878246,1.2,2.5
3.5,0.0013,0.2692307692307692,0.7646505797555664,0.709714950552663,0.5239488369605366,0.0126877671591363,0.047019776836233436,1.2,2.5
3.5,0.002,0.175,0.631344845630588,0.6704640177827388,0.4903014173355042,0.0089721900864669,0.04296339816271096,1.2,2.5
3.5,0.0032,0.109375,0.5068236553385158,0.5416070917929673,0.4584135067505898,0.0089027005479876,0.043449263252406355,1.2,2.5
3.5,0.005,0.07,0.3473865877712056,0.4176052163603899,0.4336751985579832,0.008863573732737,0.04170565943487748,1.2,2.5
3.5,0.008,0.04375,0.2280009859502153,0.2803879963625288,0.4123450149276259,0.0078647960752447,0.041700519155147005,1.2,2.5
3.5,0.013,0.0269230769230769,0.1663250366032207,0.178954001260236,0.3952845526023274,0.0074607881189006,0.04545154093875329,1.2,2.5
3.5,0.02,0.0175,0.1712802768166043,0.1309956996361177,0.3848229927391837,0.0062169143253181,0.0552395396680478,1.2,2.5
3.5,0.032,0.0109375,0.155414908579469,0.0769230769230738,0.3759017921666232,0.0061292280783367,0.07043591609767785,1.2,2.5
3.5,0.05,0.007,0.1810747663551407,0.0556752873563199,0.367662554706731,0.0050143196591788,0.09078353367981927,1.2,2.5
