Q2,x,y,purity,stability,sigma_red,sigma_red_pdf_unc,sigma_stat,sigma_p2p,sigma_norm
12.0,0.32,0.0072115384615384,0.1724590163934412,0.067976221245804,0.2576621486259006,0.0030793778583091,0.26358429959436913,1.2,2.5
15.0,0.0032,0.9014423076923076,0.8577526702404524,0.3522480058013253,0.6375606395239269,0.0069502650469151,0.2162714036049299,1.2,2.5
15.0,0.005,0.5769230769230769,0.848640213999114,0.4529985721085308,0.6609443252047521,0.0061924759385867,0.15368264453233327,1.2,2.5
15.0,0.008,0.3605769230769231,0.8279586483567395,0.60852801088683,0.6200755829463876,0.0055796137993188,0.12785963167994932,1.2,2.5
15.0,0.013,0.2218934911242603,0.7673521850899789,0.7120242871083216,0.5633982335126448,0.0052939513135016,0.11126749703611709,1.2,2.5
15.0,0.02,0.1442307692307692,0.7073335586346795,0.6985981308411272,0.5157475607531347,0.0045116938172178,0.10924997589806802,1.2,2.5
15.0,0.032,0.0901442307692307,0.6397637795275661,0.6356419696272506,0.4700005940141952,0.0044228423836968,0.11076387553551048,1.2,2.5
15.0,0.05,0.0576923076923076,0.5356428214107153,0.5215538236726841,0.4323609802563961,0.0038459709129028,0.11511132874082437,1.2,2.5
15.0,0.08,0.0360576923076923,0.4273435401558014,0.4065934065934195,0.3983934378125635,0.0033600677667046,0.11928695258346071,1.2,2.5
15.0,0.13,0.022189349112426,0.2953795379538202,0.2387860596965365,0.3680951687342364,0.0030445524843939,0.14783360045969732,1.2,2.5
15.0,0.2,0.0144230769230769,0.2720121028744474,0.1733513305052189,0.3337958158442606,0.002780119339459,0.17904769229489748,1.2,2.5
15.0,0.32,0.009014423076923,0.213541666666663,0.0901381909547784,0.2529605340012253,0.0029135452398107,0.2807726657885616,1.2,2.5
15.0,0.5,0.0057692307692307,0.213541666666663,0.0901381909547784,0.1239677777383575,0.0020635822432119,0.2807726657885616,1.2,2.5
18.0,0.005,0.6923076923076923,0.8259934054667877,0.4012096774193719,0.6645656576314747,0.0061157168447753,0.19143687159848083,1.2,2.5
18.0,0.008,0.4326923076923076,0.8338607594936773,0.5556559722849941,0.6369064159739075,0.0054407343292197,0.15475578787141642,1.2,2.5
18.0,0.013,0.2662721893491124,0.7893653516295087,0.6826880284824289,0.5797124099744482,0.0051410714901175,0.13480940205452863,1.2,2.5
18.0,0.02,0.173076923076923,0.726526185311442,0.671969045571805,0.5287564609804702,0.0043910355612731,0.12812679987401943,1.2,2.5
18.0,0.032,0.1081730769230769,0.6648296593186468,0.6091813312930476,0.479187020042898,0.0043080935754982,0.13301896487845538,1.2,2.5
18.0,0.05,0.0692307692307692,0.5794057377049302,0.5408895265423367,0.4383537878155333,0.0037598373758189,0.13450979962815046,1.2,2.5
18.0,0.08,0.0432692307692307,0.4774555659495022,0.4270414993306723,0.401527723864966,0.0032660549152139,0.1407928515463385,1.2,2.5
18.0,0.13,0.0266272189349112,0.3244347589212979,0.2694570135746819,0.3686029110606222,0.0029481660834972,0.16988782938963587,1.2,2.5
18.0,0.2,0.0173076923076923,0.2885958107059821,0.1913088197480171,0.3319575269227277,0.0027186606610467,0.20272765800915862,1.2,2.5
18.0,0.32,0.0108173076923076,0.2407592407592387,0.1036113499570107,0.2491823016459679,0.0027926477713569,0.325339969060565,1.2,2.5
18.0,0.5,0.0069230769230769,0.2407592407592387,0.1036113499570107,0.119973979141333,0.002008897546931,0.325339969060565,1.2,2.5
22.0,0.005,0.8461538461538461,0.8913337550055741,0.3614653373522163,0.651231117500286,0.0061467171379774,0.24612264802963194,1.2,2.5
22.0,0.008,0.5288461538461539,0.8126201153107085,0.4733208955224048,0.6495773478887626,0.0053245398898754,0.18422052278014528,1.2,2.5
22.0,0.013,0.3254437869822486,0.8002528445006393,0.6531384350816954,0.5956709104872708,0.0049972799084048,0.1494137592830255,1.2,2.5
22.0,0.02,0.2115384615384615,0.745019192103828,0.7061677061677147,0.542025103697671,0.004277129552601,0.13916214121315795,1.2,2.5
22.0,0.032,0.1322115384615384,0.6911764705882452,0.6458514524265194,0.4886137732061019,0.0041990276706389,0.14043858911530188,1.2,2.5
22.0,0.05,0.0846153846153846,0.610848572015629,0.5534251675353827,0.4444331271293769,0.0036749021521421,0.14754475876171735,1.2,2.5
22.0,0.08,0.0528846153846153,0.5148309956311986,0.4451292246521063,0.4045905468968233,0.0031769766938344,0.15608449224737472,1.2,2.5
22.0,0.13,0.0325443786982248,0.3587280556475861,0.2882619110993011,0.3689173342071403,0.0028584775555587,0.18733671619514652,1.2,2.5
22.0,0.2,0.0211538461538461,0.3214442976662326,0.2129521586931251,0.3298444409682411,0.0026598096318488,0.21599609154996752,1.2,2.5
22.0,0.32,0.0132211538461538,0.2771084337349388,0.1246305418719235,0.2451177814172206,0.0026742355606005,0.34065837545330085,1.2,2.5
22.0,0.5,0.0084615384615384,0.2771084337349388,0.1246305418719235,0.1158723052813837,0.0019527490033945,0.34065837545330085,1.2,2.5
22.0,0.8,0.0052884615384615,0.0798668885191352,0.0902255639097748,0.0088288496213964,0.0010044214537363,0.4198722996653729,1.2,2.5
27.0,0.008,0.6490384615384616,0.8446732318710951,0.401574803149628,0.6545394562321678,0.005236657427125,0.2177774335136844,1.2,2.5
27.0,0.013,0.3994082840236687,0.7890761185357456,0.5399602385686041,0.610674161449464,0.004861669506342,0.17544824436523654,1.2,2.5
27.0,0.02,0.2596153846153846,0.7580056749088044,0.7039337474120178,0.555640544174588,0.0041674169517564,0.1465395613508552,1.2,2.5
27.0,0.032,0.1622596153846154,0.7069830246913676,0.703454894433791,0.4984941027887287,0.0040941278847921,0.14296244378340872,1.2,2.5
27.0,0.05,0.1038461538461538,0.6586428719651501,0.6308884913536201,0.4507706470271126,0.0035911056280191,0.14827775317384817,1.2,2.5
27.0,0.08,0.0649038461538461,0.5687049523366831,0.5251180764276687,0.4076938559587791,0.0030947707550044,0.15695304238239918,1.2,2.5
27.0,0.13,0.0399408284023668,0.4062082777036298,0.3541909196740639,0.3691289375409399,0.0027783768930836,0.1880544242408827,1.2,2.5
27.0,0.2,0.0259615384615384,0.3369127516778591,0.2464005235602194,0.3274723822933194,0.0026040627871849,0.21772870827904084,1.2,2.5
27.0,0.32,0.0162259615384615,0.3006756756756752,0.1475953565505818,0.2409596698973984,0.0025638034063126,0.345420395328333,1.2,2.5
27.0,0.5,0.0103846153846153,0.3006756756756752,0.1475953565505818,0.1118501105381976,0.0019098596359539,0.345420395328333,1.2,2.5
27.0,0.8,0.0064903846153846,0.103512014787431,0.1206896551724138,0.0080293400228923,0.0009809136811475,0.44254335828555874,1.2,2.5
35.0,0.008,0.8413461538461539,0.9329320671901676,0.3830508474576526,0.6404877598348934,0.0052257131749331,0.28199662200769865,1.2,2.5
35.0,0.013,0.5177514792899409,0.8118374558304029,0.4504901960784543,0.6243647225222025,0.0047214760857231,0.2163297500608652,1.2,2.5
35.0,0.02,0.3365384615384615,0.7489114658926104,0.5972222222222382,0.5714504597613216,0.0040513054233606,0.17537183516757976,1.2,2.5
35.0,0.032,0.2103365384615384,0.669747081712076,0.6669895858561533,0.5105556171622223,0.0039795382840517,0.16051954009977615,1.2,2.5
35.0,0.05,0.1346153846153846,0.6365187713310732,0.6252394636015479,0.4585217610285999,0.0034961951777923,0.16071508109090094,1.2,2.5
35.0,0.08,0.0841346153846153,0.5673283261802773,0.533014112903246,0.4113973076471751,0.0030041965303101,0.16858405969552395,1.2,2.5
